,Unnamed: 0.1,Unnamed: 0,premise,text,stance
189,189.0,189.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME ""overall clinical consequences of Covid-19 may ultimately be more akin to those of a severe seasonal influenza (...fatality rate of approximately 0.1%) or a pandemic influenza (similar to those in 1957 and 1968) rather than...SARS or MERS""

https://t.co/RgSFbLMm7g",1
1413,1413.0,1413.0,Holy communion cannot be the cause of the spread of coronavirus,"@USERNAME @USERNAME @USERNAME @USERNAME @USERNAME Perhaps you don’t understand because you don’t live under the protection of the Son of Heaven, but American prayer is not an effective treatment for invasive biological agents (HIV, Corona) or an effective recalibration of natural sexual preferences.",0
1009,1009.0,1009.0,Vitamin C cures coronavirus.,"India starts hunt for alternatives to China to source over 1k items

From textiles fabrics, refrigerators and suitcases to antibiotics such as amoxicillin
, erythromycin metronidazole, vitamins&amp;insecticides,  govt has begun a hunt for 1,050 items
#CoronaVirusUpdate https://t.co/e1OBaqL2IE",0
2043,2043.0,2043.0,SARS-CoV-2 can survive for weeks on surfaces.,CoVid-19 is the general unwellness that SARS-CoV-2 causes,0
763,763.0,763.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME My great grandparents died in it. I was told stories about it, we are not ready if Covid-19 has the same lethality as the Spanish flu at I thought it was higher. Put it this way if 50% of all Americans get the virus, at that 2% rate it will mean 3.5 million dead.",2
1434,1434.0,1434.0,Coronavirus can only survive in cold temperatures.,"Coronavirus could survive on surfaces for nine days, researchers find https://t.co/9VZRAxhBXH",2
1790,1790.0,1790.0,Vitamin C can prevent coronavirus circulation.,The virus of coronavirus can be defeated by alcohol. I promise y’all. Smoking weed and drinking alcohol. Thank me later.,0
381,381.0,381.0,Coronavirus is genetically engineered.,@USERNAME You are an out of control danger to the people. You’re spreading deliberate lies. Coronavirus 19 is NOT man made. It (like other Conrona Viruses) was passed from animal to human. Wild game eating from a local market in Wuhan is what’s most likely. Get it straight.,2
439,439.0,439.0,COVID-19 is only as deadly as the seasonal flu.,I work in health &amp; was asked just this afternoon what I thought about covid-19. I said the same thing in regards to it being blown out of proportion &amp; that the flu is much more deadly of a virus. Side note: Getting money out of click bait is a genius idea https://t.co/RA30bGdRfy,1
766,766.0,766.0,COVID-19 is only as deadly as the seasonal flu.,"Dont know what numbers you've been drinking but you are truly wrong. COVID-19 is much deadlier than the Flu. Right now, exposure to Flu is much higher, in the millions and yes thousands die. It's okay to be incorrect, just don't mislead others. https://t.co/EqFrHcGyQr",2
1065,1065.0,1065.0,Coronavirus is genetically engineered.,@USERNAME @USERNAME @USERNAME @USERNAME @USERNAME Those links show a company developing antibodies/making a vaccine for cattle or birds by using an attenuated Coronavirus.   That is pretty normal science.  Attenuated means less virulent.  Many vaccines we use are from attenuated viruses.  I still can’t see the conspiracy.,2
744,744.0,744.0,Holy communion cannot be the cause of the spread of coronavirus,"Archdiocese suspends drinking from Holy Communion Chalice due to rising coronavirus concerns &gt; 
https://t.co/NieV4LtOyt https://t.co/nlMNVjRRNS",2
1884,1884.0,1884.0,Fennel tea cures coronavirus.,"Visitors, staff w/o sick days, elderly resident &amp; patients with chronic health diseases make long term care facilities-chronic hospitals, nursing homes, memory care , long term acute care facilities- vulnerable to large outbreaks of resp infections like the flu and coronavirus. https://t.co/KnlhoyzIXq",0
1526,1526.0,1526.0,COVID-19 is only as deadly as the seasonal flu.,"Corona virus facts: it’s about as infectious as the common flu, but somewhat more fatal (latest estimate is 1.4% of cases result in death) https://t.co/xyuCEXeUbm",2
1310,1310.0,1310.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","Billionaire Whistleblower: Wuhan Coronavirus Death Toll Is Over 50,000 https://t.co/tuKjNSyrfr",1
1635,1635.0,1635.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME A main point of concern is that COVID-19 could become another flu. We don’t know if COVID-19 is seasonal yet, but if it is, and it spreads across the globe (which looks likely), we could easily have another flu that kills an additional 40,000 Americans/year.",0
964,964.0,964.0,Holy communion cannot be the cause of the spread of coronavirus,"No, of course fruit didn’t CAUSE the epidemic of metabolic disease. 

But please stop pretending fruit is the solution...",0
1859,1859.0,1859.0,COVID-19 is only as deadly as the seasonal flu.,@USERNAME @USERNAME What does the percentage who get the flu have to do with COVID-19? This is a different coronavirus than the usual seasonal flu. It has a different R0 (R naught) and mortality rate. Some health professionals are warning this could infect 40 to 70% of populations.,2
1104,1104.0,1104.0,Vitamin C can prevent coronavirus circulation.,Disinfection robots bypass coronavirus blockade https://t.co/MTFs3N37nD,0
1415,1415.0,1415.0,Hand sanitiser sold commercially does not destroy the coronavirus.,"@USERNAME On the go hand sanitizer: Available for large organizations like, Banks, Schools, Churches, etc. Let’s help stop the spread of coronavirus and other germs and bacteria infections. https://t.co/P2qJ4E37YT",2
1904,1904.0,1904.0,Coronavirus can only survive in cold temperatures.,"Helpful thread on how long coronavirus lives on surfaces, and how higher humidity can help prevent transmission. https://t.co/x8owrkVvTn",1
600,600.0,600.0,SARS-CoV-2 can survive for weeks on surfaces.,"Due to the dangers of Novel Coronavirus (Covid-19) and the fact it can live for 9 days on surfaces, every sheriff department US wide has declared they will test your meth and other drugs for coronavirus at no charge to you. Retweet to pass it on. You could save a life.",0
588,588.0,588.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME Worldwide the Coronavirus Mortality rate is ONLY 3.2%
Worldwide the COMMON SEASONAL FLU 
Mortality rate is 13.0% - Four time greater!!
So far only 2,869  People have died from COVID-19
BUT about 1200 die EVERY DAY 
from Common Seasonal Flu",1
1368,1368.0,1368.0,SARS-CoV-2 can survive for weeks on surfaces.,"@USERNAME @USERNAME If they mean outside of the body, then No, that's not true. Coronaviruses can survive on surfaces for several days at room temp. 

Precise data is still pending for COVID19. But it's very similar to SARS. Here's some data on temperature sensitivity of SARS
https://t.co/BOOx7VFwU0",1
1930,1930.0,1930.0,Vitamin C can prevent coronavirus circulation.,Jazz hands will prevent coronavirus.,0
1837,1837.0,1837.0,Avocado and mint tea cures coronavirus.,"@USERNAME How to prevent corona virus?🤔 Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc 😇 #AdoptVedicHoliPreventCorona https://t.co/cV8pVyDvtm",0
1386,1386.0,1386.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","LIVE FROM HONG KONG: To Date in 2020, Influenza (the Flu) Accounts for More Than 50 Times the Number of Deaths as the Coronavirus in Hong Kong https://t.co/hDZ5JtMWan via @USERNAME",0
707,707.0,707.0,Holy communion cannot be the cause of the spread of coronavirus,Don't worry! In shā Allāh the corona virus is not a sign of the Day of Judgement 😅🤣🤣. May the Almighty keep us all safe....Don't loose sleep over Corona being a sign of the Day of Judgement. Take every measure  to… https://t.co/4hyJEbbYSY,0
1914,1914.0,1914.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME This is misleading.

Covid-19 has only been around for 2 months. We don’t know it we’ll. It’s lethal, infectious, and we have no treatment, vaccine, or population immunity.

We don’t know how bad this will be. The flu is endemic and we know it well; CV19 is just starting.",2
1303,1303.0,1303.0,Coronavirus can only survive in cold temperatures.,"So there’s original SARS, which is a type of coronavirus. SARS infects cells through the ACE2 receptor in hosts.",0
714,714.0,714.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"I need one of those pandemic horror stories where the outbreak gets contained fairly quickly in the rest of the world, but runs rampant through the US due to lack of healthcare, lack of PTO, gov't denialism, etc. Other countries close their borders to *us.*",0
361,361.0,361.0,Coronavirus can only survive in cold temperatures.,"Coronavirus could survive up to 9 days outside the body, study says https://t.co/3G34UV6Uck via @USERNAME",0
515,515.0,515.0,Holy communion cannot be the cause of the spread of coronavirus,"I strongly believe that I eat ""kaloonji "" no #CoronaVirus can effect me 😇
Because of mercy of Allah , as my Prophet (S.A.W) said,
           ""Black seed oil to be the greatest medicine of them all"" . 
He also said "" Black Cumin heals every disease except for death """,0
1501,1501.0,1501.0,Coronavirus is genetically engineered.,"@USERNAME @USERNAME nah. A biological warfare agent would kill 99% of its victims, not 2% like the corona virus. This is a naturally occurring virus.",2
1663,1663.0,1663.0,Hand sanitiser sold commercially does not destroy the coronavirus.,"@USERNAME Read the back label for Lysol Disinfectant Wipes or Spray, it claims to eliminate ""Human Coronavirus;"" since they've known about it for years, get the formula &amp; tweak it to enhance the cure to pass it out to everyone in the World.",0
46,46.0,46.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"Contagions, pandemics, and plagues, oh my!

From Boccaccio’s “The Decameron” to Camus’s “The Plague”, mass illness has a unique way of infiltrating the works of great writers. How will the #coronavirus be preserved in the books? https://t.co/MLxAbSVtzp",0
1291,1291.0,1291.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"One page does not belong to “The Eyes of Darkness”. It comes from the 2008 book “End Of Days: Predictions and prophecies about the end of the world Paperback” by Sylvia Brown, an American author who claimed to be a psychic. https://t.co/q0jgmaUbCe",1
87,87.0,87.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","More than 30,000 pets have been left stranded after the Chinese government sealed off Wuhan following the #coronavirus outbreak 💔 https://t.co/A7YYn4faka
#Covid_19

As many pets stranded as people? https://t.co/OUjjrwHwsa",0
281,281.0,281.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME @USERNAME Now package heart disease, cancer, accidents, chronic lower respiratory disease, Alzheimer’s, and diabetes into a virus that spreads as easily as influenza. Even if Covid19 is less fatal than the unreliable data from China &amp; Iran suggests, there ARE times when the danger is real.",0
1935,1935.0,1935.0,Avocado and mint tea cures coronavirus.,"Anti-vaxers: 
Guys we‘ve had this whole thing under control all along. All we need to do is ramp up some essential oils, take herbs, and hot baths in the evening. Light some incense and sing kumbaya and you’ll be good as new in the morning. #coronavirus #covid19 #antivaxers",0
1549,1549.0,1549.0,Coronavirus can only survive in cold temperatures.,"Do Indonesians have a special immunity with the virus? not at all:
I read news from a pathologist who debunks that there is a likelihood that corona doesn’t survive in a tropical climate.",2
988,988.0,988.0,Avocado and mint tea cures coronavirus.,"Or we could all double up on vitamin C enriched fruit and wash our hands regularly, cover your mouth when you sneeze and cough and stay home if you are sick. More people are dying from influenza then coronavirus. https://t.co/CcKlngVDO1",0
1292,1292.0,1292.0,Fennel tea cures coronavirus.,"@USERNAME Not a medical professional, but am immune compromised and this is what I was told years ago and have followed since - N95 mask. Don’t touch eyes! Stay super hydrated. Saline spray, eye drops, and biotene for mouth. Bacteria like dry mucus passages. Don’t point the air vent at you",0
1852,1852.0,1852.0,Coronavirus is caused by 5G.,"Symptoms of  coronavirus are fever,  cough and  breathlessness",0
1105,1105.0,1105.0,Coronavirus is genetically engineered.,"protect us all from a deployment designed to destroy life in the form of the Corona Virus, A.K.A. COVID-19! I'm not signing up for any VACCINES! 5G is COVID-19!c There is no CORONAS VIRUS! Just a signal that comes through our WIFI or cable signal  to implement fear upon all-",0
800,800.0,800.0,Coronavirus can only survive in cold temperatures.,@USERNAME @USERNAME @USERNAME Coronavirus is responsible for the common cold.,0
352,352.0,352.0,Coronavirus is caused by 5G.,"@USERNAME @USERNAME Coronavirus is not a virus. It ia directly related to 5G radiation.  China is #1 in 5G usage, Iran is #2 in 5G usage, and all cruise lines use 5G technology.  These are the 3 epicenters of coronavirus outbreak.  Theyre going to exterminate us with 5G radiation",1
1956,1956.0,1956.0,Vitamin C can prevent coronavirus circulation.,"CDC: Avoid crowds to avoid exposure to coronavirus. 
Recluse: Done.",0
549,549.0,549.0,Holy communion cannot be the cause of the spread of coronavirus,Coronavirus in the US: Lack of paid sick leave could spread disease - Vox https://t.co/v4qgA0gxUS,0
98,98.0,98.0,Coronavirus is genetically engineered.,"2/5 Due to the CPC's penchant for vanity, corruption and secrecy, the COVID-19 outbreak in the PRC is more destructive than it would have been if the CPC had focused on the welfare of its people.",0
587,587.0,587.0,Africans are more resistant to coronavirus.,Tucker Carlson: US is vulnerable to coronavirus because libs care more about identity politics than your life https://t.co/NQbo6c6F2X #FoxNews,0
1524,1524.0,1524.0,A person can tell if they have coronavirus or not simply by holding their breath.,@USERNAME How do Kenyatta hospital know if someone is infected or not? We even have no trust with the hospital's capacity .... Si mlifungua brain ya mwenye alikua na malaria the other day????? The best part is Corona hiachagui tajiri wala maskini mtakoma udaku💪,0
949,949.0,949.0,Coronavirus is genetically engineered.,"Corona virus vaccine is the only one that gives you autism. 

So I'll be fine.",0
1376,1376.0,1376.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME @USERNAME @USERNAME The flu kills about 0.1% of people whom it infects in a typical season. The mortality rate of COVID-19, thus far, is about 2.3%. 

Still want to stick to the claim that the flu is more dangerous?",2
520,520.0,520.0,COVID-19 is only as deadly as the seasonal flu.,"Many in the media have told us not to worry because 60,000 people a year die of the flu.

Each year the flu infects 2 to 11% of the population.

Experts think that 40 to 70 percent of people around the world will be infected with the virus that causes COVID-19 this year. 
4/15",2
211,211.0,211.0,Coronavirus is genetically engineered.,@USERNAME Where is YOUR plan? What have you done? You do know throwing money at a virus created and weaponized by a foreign country will not stop it or cure it. When does YOUR flight leave for China? This is what YOU need to do to obtain the information needed to combat this virus.,1
890,890.0,890.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","@USERNAME Share some No., In Shanghai 19Jan-19Feb, everyday we had 5-30 new cases, today is 1st Mar, in the last 10 days, everyday we have 0-1 new cases. Very mild. But in Wuhan, no decrease in daily numbers in the last 5 days regarding the summit was so high. Cannot exceed a certain value",0
144,144.0,144.0,A person can tell if they have coronavirus or not simply by holding their breath.,Most people who get and spread the coronavirus are slobs who don't wash their hands or cover their mouth. So people wash your hands and stop being paranoid no one in the US has died from this disease.,0
1392,1392.0,1392.0,Avocado and mint tea cures coronavirus.,"Im sick and its in my Sinuses, im getting dizzier, ive doctored up with manuka honey, spicy foods, Tylenol severe sinus, essential oils, CBD, water, and lots of protein. I’m Hoping its not coronavirus, lets go… https://t.co/4lomtxUIKE",0
342,342.0,342.0,Africans are more resistant to coronavirus.,@USERNAME They say men with facial hair are more susceptible to corona virus... here’s hoping,0
455,455.0,455.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME @USERNAME @USERNAME @USERNAME FFS!  It IS a pandemic, lady. You've GOT to grow up &amp; stop believing the lies that Donald Trump spews.

Go read any paper on the COVID-19 virus directly, skip media &amp; Trump. It is a pandemic. It travels much faster than the regular flu &amp; is 20 times more deadly.

Good luck!",2
1693,1693.0,1693.0,Avocado and mint tea cures coronavirus.,"Visitors, staff w/o sick days, elderly resident &amp; patients with chronic health diseases make long term care facilities-chronic hospitals, nursing homes, memory care , long term acute care facilities- vulnerable to large outbreaks of resp infections like the flu and coronavirus. https://t.co/KnlhoyzIXq",0
1569,1569.0,1569.0,COVID-19 is only as deadly as the seasonal flu.,"COVID-19: Approximately 84,119 cases worldwide; 62 cases in the U.S. as of Feb. 28, 2020.

Flu: Estimated 1 billion cases worldwide; 9.3 million to 45 million cases in the U.S. per year.",0
550,550.0,550.0,We're very close to a vaccine.,I’m looking forward to a #coronavirus vaccine. Hopefully soon. I will take my chances with my cranial nerves. https://t.co/fE7sgwh9tr,0
301,301.0,301.0,Vitamin C can prevent coronavirus circulation.,"Another important vitamin to boost your immune system is vitamin B6. Can get it from food, if you don't practice healthy eating habits for a while, it might take longer for you to build it up by food just to protect yourself from Corona virus.",0
13,13.0,13.0,Coronavirus is genetically engineered.,"BiologistDan: SuoloSaint Never bad to ask. The COVID-19 ""coronavirus"" is specific for respiratory cells. There is no known vaginal infestation.",0
1046,1046.0,1046.0,Hand sanitiser sold commercially does not destroy the coronavirus.,"Coronavirus: 'Zero' hand sanitisers, face masks at Auckland pharmacies https://t.co/Uq1XcK5zhq",0
86,86.0,86.0,SARS-CoV-2 can survive for weeks on surfaces.,Coronavirus could survive up to NINE DAYS outside the body https://t.co/KWrHNAnj9U via @USERNAME,1
66,66.0,66.0,Africans are more resistant to coronavirus.,"Because those at long-term care facilities are pretty much the definition of those most susceptible to #coronavirus (old, in frail health), I'd be surprised if we don't get more deaths in Washington state, where 27 possible patients have turned up at one facility. https://t.co/HzmeqLa6qh",0
1943,1943.0,1943.0,Coronavirus is caused by 5G.,"Coronavirus did not originate in Wuhan seafood market, scientists say it was in the  Dutch Hospital 2002 #coronavirus #COVID2019",0
856,856.0,856.0,Coronavirus is caused by 5G.,"In 2010, a Verizon study done on rats demonstrated that exposure to 5G millimeter waves for 44–80 min
produced elevations in skin/colonic temperatures
changes in heart rate, respiration rate, blood pressure,
with eventual CIRCULATORY COLLAPSE

All symptoms of #Coronavirus!",1
388,388.0,388.0,Coronavirus is genetically engineered.,"@USERNAME @USERNAME Hon, the Coronavirus is patented. See Google Patents. If there is a patent - there is likely already a vaccine. If they know how to make it - they know how to kill it. https://t.co/f9qIKE06be",1
251,251.0,251.0,Vitamin C cures coronavirus.,"It hasn't been proven but stock up on these items anyway, wash ur damn hands and cover ur cough!

Can Lysol and Clorox products kill the novel coronavirus? The answer is ... complicated

https://t.co/iFpHv4KAh2",0
416,416.0,416.0,We're very close to a vaccine.,It’s going to take a lot longer to make a COVID-19 vaccine than a treatment https://t.co/bJi3ytJuAX vía @USERNAME,2
835,835.0,835.0,Coronavirus can only survive in cold temperatures.,Coronavirus is spread via eye contact.,0
1670,1670.0,1670.0,Coronavirus can only survive in cold temperatures.,How long can coronavirus survive on surfaces? | The Japan Times https://t.co/GTNn8jeyaO,0
2080,2080.0,2080.0,We're very close to a vaccine.,"@USERNAME @USERNAME Appeal to greater problems is a logical fallacy.

Covid19 needs attention because of how much is unknown and China not being forthcoming with information.

We are very well aware of the flu and make vaccines for it.",0
1011,1011.0,1011.0,Coronavirus can only survive in cold temperatures.,Fair article discussing the risk factors for coronavirus spreading in India which has surprisingly only seen 3 confirmed cases. The possibility of warmer weather being a dampener on any potential spread is promising https://t.co/mU2XUjTWUq https://t.co/12K2C63A35,1
392,392.0,392.0,Coronavirus is caused by 5G.,"Coronavirus could survive up to 9 days outside the body, study says https://t.co/LpiHqZTohS",0
1964,1964.0,1964.0,Hand sanitiser sold commercially does not destroy the coronavirus.,"@USERNAME There are 5 strains of coronavirus that affect humans; it was first identified in early 1960's. Currently over 83,000 cases and 2,858 deaths. Like the common cold: there is no specific antiviral treatment, only supportive care to help relieve symptoms.",0
492,492.0,492.0,A person can tell if they have coronavirus or not simply by holding their breath.,The same people masking up scared of the Coronavirus are the same ones that don’t cover their mouths or wash their hands. 🤷🏾‍♀️ Also most mask don’t work in prevention. This is coming from someone who is exposed to sickness daily working in the ER. Use common preventative sense,0
590,590.0,590.0,Fennel tea cures coronavirus.,"@USERNAME My boy (11) has been sick for days. Terrible fever. He's convinced he has the coronavirus. I hate social media sometimes. You get to feeling better, mister. Rest, liquids and Tylenol. It works. Much love.",0
582,582.0,582.0,A person can tell if they have coronavirus or not simply by holding their breath.,"Shouldn't we be trying to identify anyone who is showing symptoms of the #coronavirus and finding out for sure if they are carrying it? I'm sure I don't have it but it sure seems like it should be easier to get a confirmation of whether you have it, or the flu, or whatever.",0
987,987.0,987.0,Coronavirus can only survive in cold temperatures.,"@USERNAME @USERNAME @USERNAME Um. Coronavirus is a family of viruses. Some cause colds, others sars and mers. Jeez. Ignoramus",0
1440,1440.0,1440.0,Coronavirus can only survive in cold temperatures.,Study finds that Coronavirus could survive up to NINE DAYS outside the body | Daily Mail Online https://t.co/23yl0xv0TC via @USERNAME #COVID2019,0
18,18.0,18.0,A person can tell if they have coronavirus or not simply by holding their breath.,"Good news!

Studies and scientific models show that people who already have TDS are the most susceptible to the effects of the #coronavirus.  

The models predict that they will have a very high non-recovery rate because they have no clue how to take care of themselves.",0
1538,1538.0,1538.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME @USERNAME @USERNAME @USERNAME 1. It's not slow-spreading. ""Currently, the R0 for SARS-CoV-2, the virus that causes the disease COVID-19, is estimated at about 2.2 ... By comparison, the flu has an R0 of 1.3.""

1/2",0
2084,2084.0,2084.0,A person can tell if they have coronavirus or not simply by holding their breath.,"If phones track locations and anyone who tested positive for covid-19 could mark themselves that way, it may be possible to give people a probability that they have the virus based on location history.

#2019nCoV #COVID2019 #coronavirus #CommunitySpread",0
1087,1087.0,1087.0,SARS-CoV-2 can survive for weeks on surfaces.,"Coronavirus could survive up to 9 days outside the body, study says https://t.co/LpiHqZTohS",1
2094,2094.0,2094.0,Fennel tea cures coronavirus.,"I start to freak out about the #coronavirus and my anxiety goes up the roof!! I been reading about it since Jan when it was only in China. Don’t know what to believe anymore. Just like the flu? Worse? Been buying medicine, waters and canned foods. I’m freaking out.",0
1358,1358.0,1358.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME @USERNAME Covid-19 is a serious viral pneumonia, but compared to bubonic plague, which killed 1/4 of Europe, or even the 1918 Flu, probably not the greatest viral plague of all time. But the Americans seem to be working on upping its odds.",0
768,768.0,768.0,Coronavirus is genetically engineered.,Liars Brian Williams and Michael Moore Smear President Trump on MSNBC as Falsely Saying Coronavirus Is a Hoax https://t.co/0UxnZ9ULiA via @USERNAME,0
1652,1652.0,1652.0,Coronavirus is genetically engineered.,"Everything you said is true plus 1 more thing. Coronavirus is not even as deadly as the flu, but the transmission is unique and could be a generally non-lethal experiment in preparation for future germ warfare. I don't trust the Chinese, the communists or the globalists at all. https://t.co/fPuSTCp9b1",0
1283,1283.0,1283.0,Coronavirus is caused by 5G.,"@USERNAME COVID-19 is a disease caused by a particular strain of the coronavirus, genius.",0
780,780.0,780.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","@USERNAME @USERNAME @USERNAME @USERNAME Feb. 29 #CoronaVirus 1930 est:

Cases Worldwide:   86,571
  Mainland China:   79,824  ""confirmed""
       International:     6,747

              Fatalities:    2,978

More new #covid19 cases in US than in all of China ex-Hubei for 2nd straight day. https://t.co/op6FeFoV80",0
1522,1522.0,1522.0,Coronavirus is genetically engineered.,"The first time Trump's team had to deal with COVID-19, it made a critical mistake—with a cost #SmartNews It’s clear now that the very first time this White House was forced to confront this threat, it fumbled the response. One time may be all it took. https://t.co/P5qv6Cgafe",0
104,104.0,104.0,SARS-CoV-2 can survive for weeks on surfaces.,"@USERNAME @USERNAME It's known to be transmitted thru respiratory droplets (IOW, from sneezes &amp; coughs.) Researchers still have yet to determine whether COVID19 can survive on hard surfaces &amp; if so, how long - other, apparently similar coronavirus can survive up to 9 days

https://t.co/DvJsiZwyw5 https://t.co/X7B3TUXA1k",0
2014,2014.0,2014.0,Avocado and mint tea cures coronavirus.,"Coronavirus Dr gave cough meds. Self treated with homeopathy, mono lauren, oregano oil, high dose vitamin C. Washed floors with hydrogen peroxide &amp; water. Sprayed everything down with rubbing alcohol. Flu is man made every year given to people in flu shot. They become carriers.",0
611,611.0,611.0,SARS-CoV-2 can survive for weeks on surfaces.,"@USERNAME But COVID-19 can be spread by people without symptoms of illness for up to 14 days. People getting behind disinfection, sanitization, wearing face masks, and washing hands is a good thing for both Influenza season and a potential viral pandemic.",0
1933,1933.0,1933.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","LIVE FROM HONG KONG: To Date in 2020, Influenza (the Flu) Accounts for More Than 50 Times the Number of Deaths as the Coronavirus in Hong Kong https://t.co/XrEyIQg2D9 via @USERNAME",0
345,345.0,345.0,Coronavirus is caused by 5G.,Coronavirus latest: 8th case confirmed in B.C. in Vancouver Coastal Health region https://t.co/cJ3vXfd9Qz #COVID19 #BC,0
979,979.0,979.0,Coronavirus can only survive in cold temperatures.,"Coronavirus spreads to Ecuador and the Republic of Ireland, both from passengers who flew commercial airlines https://t.co/nlQ800DNUZ https://t.co/N4Eybf0nvU",0
994,994.0,994.0,Coronavirus is genetically engineered.,Coronavirus is a bioweapon created by the Chinese government to stop the Hong Kong protests,1
1313,1313.0,1313.0,We're very close to a vaccine.,"@USERNAME Why are you going with liberal thing? People should be educated and concerned about coronavirus. It’s not political. 2-4 of 100 die v 14.3 to 100,000 w the flu. We have a vaccine for the flu, not for coronavirus. Flu statistically isn’t nearly as scary if you get it.",0
1269,1269.0,1269.0,Coronavirus can only survive in cold temperatures.,Human #coronavirus was discovered in the 1960s. Some strains cause the common cold. This is the coronavirus they refer to on the Lysol can. It is not the same strain of coronavirus that causes #Covid_19. There's no conspiracy theory here. https://t.co/sbBGp9Hu36,0
256,256.0,256.0,Coronavirus is genetically engineered.,Rainbow Six Quarantine predicted the Coronavirus.,0
1727,1727.0,1727.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME @USERNAME @USERNAME @USERNAME 2. ""Mild"" diseases don't have a mortality rate of 2%, the low end of the current range of estimates. 
* The common cold has a near-0 mortality rate. 
* Typical seasonal flu has ~ 0.1% mortality, so Covid-19 is at least 20 times more deadly than flu. That is bad. 2/2",2
1603,1603.0,1603.0,We're very close to a vaccine.,"My prediction about the coronavirus is that we're less than a month away from seeing its worst effects on the world's supply lines, and the first cases in the midwest",0
1013,1013.0,1013.0,Vitamin C cures coronavirus.,"How to avoid coronavirus: Doctors' advice on face masks, hand wash and public transport https://t.co/ZbEhmX7qoe https://t.co/c3GdkSMzir",0
99,99.0,99.0,Avocado and mint tea cures coronavirus.,"@USERNAME How to prevent corona virus?🤔 Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc 😇 #AdoptVedicHoliPreventCorona https://t.co/8kHgFmbzie",0
321,321.0,321.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","@USERNAME They're actually not very effective for health car either. N95 means 95% of particulate 3microns or larger. Coronavirus is approx 1.2microns when aerosolized, if in droplets it would get filtered though. This is likely why so many health-care workers in Wuhan got sick.",0
420,420.0,420.0,Coronavirus is genetically engineered.,Why wasn't he asked if he agrees with his mob boss that Covid-19 is a hoax perpetrated by the Dems to hurt him? Why even have these conversations if the president himself says things so reckless and irresponsible? https://t.co/bHqHWU8f2C,0
253,253.0,253.0,The lifetime of SARS-CoV-2 is only 12 hours.,"@USERNAME @USERNAME @USERNAME “The Lancet notes that scientists from several countries who have studied SARS-CoV-2 “overwhelmingly conclude that this coronavirus originated in wildlife,” just like many other viruses that have recently emerged in humans. “

Is the Congo to blame for Ebola then?",0
712,712.0,712.0,Coronavirus is genetically engineered.,"@USERNAME Pneumonia kills 50,000 people a year. Coronavirus is a cold.",0
1607,1607.0,1607.0,We're very close to a vaccine.,"@USERNAME @USERNAME @USERNAME Apparently, Israel may have beat us to the vaccine!  They are already testing a vaccine on humans, with positive results so far!! 👍🏼

https://t.co/mTXMPB2iVX",1
396,396.0,396.0,SARS-CoV-2 can survive for weeks on surfaces.,"Transmitted from surfaces human to human
If it can remain contagious for over a week... Thats jarring. https://t.co/gnn9BIhBoF",1
1114,1114.0,1114.0,Vitamin C cures coronavirus.,"Anti-vaxers: 
Guys we‘ve had this whole thing under control all along. All we need to do is ramp up some essential oils, take herbs, and hot baths in the evening. Light some incense and sing kumbaya and you’ll be good as new in the morning. #coronavirus #covid19 #antivaxers",0
1475,1475.0,1475.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","LIVE FROM HONG KONG: To Date in 2020, Influenza (the Flu) Accounts for More Than 50 Times the Number of Deaths as the Coronavirus in Hong Kong https://t.co/cdVF9qcR0V via @USERNAME",0
1556,1556.0,1556.0,Coronavirus is caused by 5G.,"coronavirus is caused by eating ass, pass it on",0
