,Unnamed: 0.1,Unnamed: 0,premise,text,stance
812,,,COVID-19 is only as deadly as the seasonal flu.,The #coronavirus was a scam .,2
873,873.0,873.0,SARS-CoV-2 can survive for weeks on surfaces.,#Coronavirus may live for days on phone screens #CoronaVirusUpdate Has anyone actually tested this? https://t.co/KKwnl8m89I,1
1469,1469.0,1469.0,Coronavirus is caused by 5G.,"As the state health officials laid out a plan for a potential outbreak of coronavirus, one local company was already working to get ahead of the disease.  https://t.co/2piPWBS9E5",0
611,611.0,611.0,SARS-CoV-2 can survive for weeks on surfaces.,"@USERNAME But COVID-19 can be spread by people without symptoms of illness for up to 14 days. People getting behind disinfection, sanitization, wearing face masks, and washing hands is a good thing for both Influenza season and a potential viral pandemic.",0
306,306.0,306.0,Coronavirus can only survive in cold temperatures.,"@USERNAME I guess because weather is hot there . I’m in philipines just 3 cases here . Corona virus don’t like hot weather : Argentina, Thailand , Indonesia , philipines ... look more safe than others countrys",1
1102,1102.0,1102.0,Avocado and mint tea cures coronavirus.,"@USERNAME To Banjang, Headmaxter, Nimda, all the SOK staff,

Please keep safe and healthy. The increasing number of coronavirus is really alarming. Always wear mask and wash your hands regularly! Drink lots of water and vitamins!",0
1053,1053.0,1053.0,Africans are more resistant to coronavirus.,"International travellers are facing tighter restrictions at airports as the number of countries denying entry to passengers who have recently visited China, Italy and other regions with reported cases of coronavirus increases. https://t.co/XiApjK0tIC",0
1987,1987.0,1987.0,SARS-CoV-2 can survive for weeks on surfaces.,"@USERNAME This is patently untrue. The COVID-19 virus can live on certain surfaces for up to 9 days. Passengers who cough and sneeze can expel virus droplets four or five feet around them. Wear the mask, wipe down the area around your seat and wash your hands.",1
1494,1494.0,1494.0,SARS-CoV-2 can survive for weeks on surfaces.,"@USERNAME It occurred to me that a lot of things over the last couple of months were shipped from China by Amazon and others. If the virus can live 2 to 3 days on a surface, could workers have touch the item is being shipped and left the virus on the items when the packaging?",1
210,,,Vitamin C can prevent coronavirus circulation.,@USER Can it kill #fluvirus such as #coronavirus #H1N1 etc ?,0
1874,1874.0,1874.0,Vitamin C cures coronavirus.,"Hangover is being mistaken for a corona virus, menudo and a Gatorade will clear you up haha https://t.co/VVW6XcHYLH",0
755,,,Coronavirus can only survive in cold temperatures.,What are the symptoms of #CoronaVirus ?,0
617,,,SARS-CoV-2 can survive for weeks on surfaces.,A textile treatment from @USER has been proven effective against SARS-CoV - 2 in the laboratory . #coronavirus #SARSCoV2 #covid19 HTTPURL,0
104,104.0,104.0,SARS-CoV-2 can survive for weeks on surfaces.,"@USERNAME @USERNAME It's known to be transmitted thru respiratory droplets (IOW, from sneezes &amp; coughs.) Researchers still have yet to determine whether COVID19 can survive on hard surfaces &amp; if so, how long - other, apparently similar coronavirus can survive up to 9 days

https://t.co/DvJsiZwyw5 https://t.co/X7B3TUXA1k",0
556,,,We're very close to a vaccine.,"@USER ' s #Coronavirus wisdom 3/6/2020 & 5/11/2020 “ Anybody that needs a test , gets a test . We - they 're there . They have the tests . And the tests are beautiful ” & “ If somebody wants to be tested right now they 'll be able to be tested . ” We still do n't have enough testing",0
2102,2102.0,2102.0,Holy communion cannot be the cause of the spread of coronavirus,"81% of Korean religious cult members test positive for coronavirus.
https://t.co/ezz24PLPeS",0
498,498.0,498.0,Coronavirus can only survive in cold temperatures.,"@USERNAME 2/7 The environmental conditions of countries such as Malaysia, Indonesia, &amp;Thailand not conducive to prolonged survival of virus. Effects of Air Temperature and Relative Humidity on Coronavirus Survival on Surfaces (Good news for hot and humid countries) https://t.co/cQ7luzfLYf",1
1072,1072.0,1072.0,SARS-CoV-2 can survive for weeks on surfaces.,@USERNAME I wonder if corona virus can be spread through package delivery. Doesn’t it stay on surfaces for a week?,1
1545,1545.0,1545.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"Delusion? With 15-20% needing hospitalization?

""Gardham said that now makes Canada better prepared than many other countries to respond to a pandemic — with the caveat that most of the country's hospitals are now at 100 per cent capacity.""

https://t.co/WvWVBSVYIG",0
791,,,Coronavirus can only survive in cold temperatures.,"Feed a cold , starve a fever ... and by the fear of #coronavirus consume consume CONSUME !",0
264,,,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","@USER #WuhanCoronavirus is the most accurate name for this ! #COVID19 = CCP Output Virus In Dec 19 Thank you , @USER !",0
666,666.0,666.0,Holy communion cannot be the cause of the spread of coronavirus,"@USERNAME I wish you Lord, grace! In this difficult and difficult time with the Corona Virus, let us point to the beautiful Word, the divine source we have already prepared, and have a movement for victory, and also to realize a step in the process of maturity in which the truth is free...",0
1935,1935.0,1935.0,Avocado and mint tea cures coronavirus.,"Anti-vaxers: 
Guys we‘ve had this whole thing under control all along. All we need to do is ramp up some essential oils, take herbs, and hot baths in the evening. Light some incense and sing kumbaya and you’ll be good as new in the morning. #coronavirus #covid19 #antivaxers",0
1869,1869.0,1869.0,Africans are more resistant to coronavirus.,"@USERNAME @USERNAME @USERNAME From WHO: People of all ages can be infected by the new coronavirus (2019-nCoV). Older people, and people with pre-existing medical conditions (such as asthma, diabetes, heart disease) appear to be more vulnerable to becoming severely ill with the virus.",0
870,870.0,870.0,Coronavirus is genetically engineered.,covid-19 as an act of ecoterrorism confirmed https://t.co/o9AC58WS05,0
1578,1578.0,1578.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME @USERNAME Heya. I asked friends the same question a couple days ago.

COVID-19 appears to be at least 40x as deadly as the normal flu. Approximately 80k people in the US died from the 2018-2019 flu season.

3.2M US deaths (or more) from coronavirus if we don’t sort things out.",2
353,353.0,353.0,Holy communion cannot be the cause of the spread of coronavirus,"Our Prayer for The World 

May the Souls Lost in this world, right now ask for forgiveness before it's too late. We Rebuke #coronavirus #COVIDー19 in the Mighty Name of Jesus Christ our Lord and Savior. 

We Plead the Precious Blood Covering over Earth.

https://t.co/rv029nhwMk https://t.co/l5N6QDymYa",0
133,133.0,133.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","“The #coronavirus outbreak has sickened more than 86,900 people, according to official counts. As of Saturday evening, at least 2,975 people have died, all but 105 in mainland #China.” via @USERNAME https://t.co/64aIQHkNnQ",0
941,941.0,941.0,Coronavirus is caused by 5G.,"FOFLMAOTTC FOFLMAOTTC 
Fact: Coronavirus is spread by sneezing and coughing in close contact with other people.
Fact: NIH believes it lives on surfaces up to 9 days.
Fact: secondary exposure is increasing.
Theory: what do you think the odds are here?
FOFLMAOTTC FOFLMAOTTC https://t.co/exFp5iwyH0",0
270,,,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",@USER too many bodies they will have to do what they did in #Wuhan and burn them .. sadly,0
792,,,Coronavirus can only survive in cold temperatures.,The #coronavirus does n't have an ethnicity . Only a fool would think otherwise .,0
1540,1540.0,1540.0,Coronavirus is caused by 5G.,The U.S. is banning travel to Iran in response to the outbreak of the new coronavirus and elevating travel warnings to regions of Italy and South Korea. https://t.co/4CtbPX6KVa,0
1248,1248.0,1248.0,Coronavirus is genetically engineered.,"@USERNAME It’s not a hoax, it most certainly is a disease, likely unleashed by the Chinese government on its people, on purpose. Why? To get rid of dissent. 1 person has died in the USA from the coronavirus. You do realize that anywhere from 60 to 80k die in the US each year, from the flu!",0
171,171.0,171.0,Vitamin C cures coronavirus.,"@USERNAME Three other items to add to list if you do get sick. I survived on these in December when I got pneumonia, and other corona type symptoms.  Protein drink like Ensure, Gatorade or pediatric electrolyte fluids, and Cranberry Juice.  I also had a couple of 12 packs of Coke.  Plus👇 https://t.co/51M40Pg9Tv",0
2040,2040.0,2040.0,Coronavirus is genetically engineered.,"@USERNAME Every new engineered virus is made  more effective than the ones preceding it.For example, the new corona virus bio weapon has spikes on it which targets by attachment the lungs, nose, and upper respiratory system. There is a component which targets Asian men. High tech science.",1
488,,,A person can tell if they have coronavirus or not simply by holding their breath.,"This Just In , President Trump Reveals The New 5 Minute #Covid19 Test .",0
2107,2107.0,2107.0,The lifetime of SARS-CoV-2 is only 12 hours.,"Initially thought my dream was warning about enterovirus EVD68. But 8 months later, a novel coronavirus (SARS-CoV-2) was detected &amp; it quickly went pandemic. I think a deadly neuroinvasive variant of it will emerge from an African conflict zone, causing COVID w/ CNS involvement.",0
496,,,A person can tell if they have coronavirus or not simply by holding their breath.,Who is spreading #coronavirus more ? The person that is dry coughing and not feeling well & staying home or the person showing no symptoms going about his / her life ? Test everyone that presents themselves for a test . #CoronavirusOutbreak,0
1143,1143.0,1143.0,We're very close to a vaccine.,"@USERNAME i mean, i'm more talking about the fact that we're probably gonna see shortages soon if supply chains that go through china keep being halted thanks to the virus. the virus itself poses a significantly smaller risk.",0
636,636.0,636.0,Coronavirus is caused by 5G.,Corona virus is a family of viruses that infect the lungs. Covid19 is a new strain... https://t.co/5ypgxo7RAQ,0
1801,1801.0,1801.0,SARS-CoV-2 can survive for weeks on surfaces.,"The Problem With Telling Sick Workers to Stay Home https://t.co/pGdPFdww4F “No one knows how long COVID-19 can live on a dry surface, but in the case of SARS, another novel coronavirus, Gershon said it was found to survive for up to a week on inanimate objects.”",1
387,387.0,387.0,Coronavirus is genetically engineered.,Liars Brian Williams and Michael Moore Smear President Trump on MSNBC as Falsely Saying Coronavirus Is a Hoax https://t.co/inqG3lljUL via @USERNAME,0
1289,1289.0,1289.0,Africans are more resistant to coronavirus.,More Members Of Iran's Political Elite Fall Victim To Coronavirus https://t.co/JtjH00NPE2,0
8,8.0,8.0,Africans are more resistant to coronavirus.,"Statistically, you are more likely to be killed by @USERNAME  than by the Wuhan #coronavirus. https://t.co/EfeVB6v1q7",0
1597,1597.0,1597.0,SARS-CoV-2 can survive for weeks on surfaces.,"Deccan Herald: Explained | How long can coronavirus survive on surfaces?.
https://t.co/m2kl1Za4e8

via @USERNAME",0
407,,,Hand sanitiser sold commercially does not destroy the coronavirus.,"FDA recommends that consumers do not make their own hand sanitizer . If made incorrectly , hand sanitizer can be ineffective , and there have been reports of skin burns from homemade hand sanitizer . #COVID19 #afaracare",0
77,,,Fennel tea cures coronavirus.,I am more concerned about the Diabetes epidemic than #coronavirus .,0
1477,1477.0,1477.0,A person can tell if they have coronavirus or not simply by holding their breath.,"Masks primarily prevent a person from giving the disease to someone else. 
There are limits to how a mask can protect you from being infected. 
The most important thing everyone can do is wash your hands, keep your hands away from your face and very precise hygiene. #coronavirus https://t.co/yND8YmGtB7",0
526,,,Coronavirus is caused by 5G.,Nurse debunks the coronavirus lie . She says that they are trying to introduce a New World Order and they are using COVID - 19 as a coverup . She also talks about the dangers of 5G radiation . #coronavirus #CoronaVirusHOAX #5G #5GCoronavirus #COVID19 #NewWorldOrder HTTPURL,0
227,,,Vitamin C can prevent coronavirus circulation.,#Coronavirus of course we do .,0
532,532.0,532.0,Coronavirus is genetically engineered.,"@USERNAME @USERNAME Look at China. The original tweet. It won't take much to bring the global economy to a screeching halt. COVID-19 could be the thing, or not, but something will. It's all too top-heavy and fragile to stay standing for that much longer.",0
1675,1675.0,1675.0,Holy communion cannot be the cause of the spread of coronavirus,"Mass tonight, priest read archdiocese statement re combating coronavirus: emptied holy water fonts, discontinued hand holding for Lord's prayer, no sign of peace, no communion wine, no communion on tongue...in other words what I've done to avoid getting sick for DS last 10 years.",0
1091,1091.0,1091.0,Holy communion cannot be the cause of the spread of coronavirus,Coronavirus could cause wedding dress shortages nationwide https://t.co/BUVhevic1c,0
153,153.0,153.0,SARS-CoV-2 can survive for weeks on surfaces.,"Thank you, Minister Mr. Gan Kim Yong- Singapore’s Health Minister, for this detailed description of how the #coronavirus is spread &amp; how long it can stay viable on surfaces 
#CoronaVirusUpdate 
#coronavirusinlagos https://t.co/k9WHBuTcVV",0
107,107.0,107.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","The Hong Kong government says it has been contacted by about 3,000 Hong Kong people in mainland China's Hubei province including 532 people in Wuhan city seeking help it says those affected on Hubei need to register by February 28th in order to return to Hong Kong",0
766,,,Coronavirus can only survive in cold temperatures.,The dark forces of the #coronavirus will not win while I 'm on campus .,0
116,,,Holy communion cannot be the cause of the spread of coronavirus,Reduce your risk from #coronavirus,0
357,,,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"Two books , The Eyes of Darkness & The Dooms Day booked End of Days predict #coronavirusus spread decades before the outbreak . #coronapocalypse #CoronaOutbreak #COVID19 #CoronaVirusUpdate #CoronaVirusMichigan #lockdown #QuarantineAndChill #COVIDー19 #COVID HTTPURL",0
647,,,SARS-CoV-2 can survive for weeks on surfaces.,I would probably survive #COVID19 - might not even get symptoms - but I am terrified for our elderly .,0
1292,1292.0,1292.0,Fennel tea cures coronavirus.,"@USERNAME Not a medical professional, but am immune compromised and this is what I was told years ago and have followed since - N95 mask. Don’t touch eyes! Stay super hydrated. Saline spray, eye drops, and biotene for mouth. Bacteria like dry mucus passages. Don’t point the air vent at you",0
868,868.0,868.0,SARS-CoV-2 can survive for weeks on surfaces.,"@USERNAME ""In this new study, human coronavirus 229E was rapidly inactivated on a range of copper alloys (within a few minutes for simulated fingertip contamination) and Cu/Zn brasses were very effective at lower copper concentration."" 

(a diff virus)

https://t.co/uvKYuvj10b",0
845,845.0,845.0,SARS-CoV-2 can survive for weeks on surfaces.,@USERNAME @USERNAME It’s not xenophobic. It’s an actual thing. This virus can survive for days on a surface. We’ve been told not to order packages from China. Chinese factories are closed off too cause the virus spreads easily. Most of y’all are just fake woke. This isn’t the time for it,1
87,87.0,87.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","More than 30,000 pets have been left stranded after the Chinese government sealed off Wuhan following the #coronavirus outbreak 💔 https://t.co/A7YYn4faka
#Covid_19

As many pets stranded as people? https://t.co/OUjjrwHwsa",0
342,342.0,342.0,Africans are more resistant to coronavirus.,@USERNAME They say men with facial hair are more susceptible to corona virus... here’s hoping,0
1309,1309.0,1309.0,Coronavirus can only survive in cold temperatures.,"@USERNAME @USERNAME @USERNAME @USERNAME Cases reported in Thailand and Singapore are the ones who visited China. Also, if you observe it is not spreading in THA and SING the way it is spreading in cold countries. Hence, Tropical weather is the key. Works to our advantage.",1
362,362.0,362.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"The Spanish flu pandemic was triggered by a virus that is now a household name: H1N1. H1N1 resurfaced in 2009, again spreading to the far reaches of the planet, but with only a small fraction of the death toll of its first emergence. https://t.co/cwlMXdnK0O",0
66,66.0,66.0,Africans are more resistant to coronavirus.,"Because those at long-term care facilities are pretty much the definition of those most susceptible to #coronavirus (old, in frail health), I'd be surprised if we don't get more deaths in Washington state, where 27 possible patients have turned up at one facility. https://t.co/HzmeqLa6qh",0
657,,,Avocado and mint tea cures coronavirus.,"There is no cure for the #Coronavirus , but using soap and water to wash your hands kills it ? Am i missing something ?",0
358,,,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,This is from a book 40 years a go .. #prediction #coronavirus HTTPURL,0
319,319.0,319.0,Vitamin C can prevent coronavirus circulation.,"Self-quarantine may provide option to slow spread of coronavirus
https://t.co/vpXKPRgyPb
+ Check out https://t.co/Gbu4tj9In3",0
369,369.0,369.0,Avocado and mint tea cures coronavirus.,"I consume, in order of importance: Abraham Hicks tenets, Organika bone broth powder, UVB light on legs not soap-washed for 48 hours to extract D3, B12, + food mentioned in a 600-year old Chinese med book, ""Worth 1,000 Times More Than Gold"", alkaline/organic food/water +a few more https://t.co/JxhyLkZWDD",0
957,957.0,957.0,Coronavirus is genetically engineered.,@USERNAME Stop buying masks! They are not effective against COVID-19.,0
445,,,Hand sanitiser sold commercially does not destroy the coronavirus.,Have you booked your visit to your favourite restaurant yet ? Make sure that when you visit you 're still washing your hands as much as possible and using hand sanitiser . #coronavirus #handwash #staysafe HTTPURL,0
806,,,COVID-19 is only as deadly as the seasonal flu.,@USER The #Coronavirus is purportedly about 2 % stronger than the common flu .,2
44,44.0,44.0,Coronavirus is genetically engineered.,@USERNAME @USERNAME @USERNAME IS the Coronavirus is a bioweapon that can be activated at will and used to target and threaten governments?,0
39,39.0,39.0,Hand sanitiser sold commercially does not destroy the coronavirus.,@USERNAME @USERNAME This is untrue. Hand sanitizer will absolutely kill the covid-19  virus.,2
1982,1982.0,1982.0,The lifetime of SARS-CoV-2 is only 12 hours.,"This suggests that the overall clinical consequences of Covid-19 may ultimately be more akin to those of a severe seasonal influenza (which has a case fatality rate of approximately 0.1%) or a pandemic influenza (similar to those in 1957 and 1968)

https://t.co/ko1lY2VP6Y",0
1959,1959.0,1959.0,The lifetime of SARS-CoV-2 is only 12 hours.,the relapse rate of sars-covid-19 is fuckin scaary,0
299,,,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","@USER By the way , India logged more than 64000 cases of #Covid-19 in a single day yesterday . Nation wants to ...",0
2076,2076.0,2076.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"After calling coronavirus a Democratic ""hoax,"" 1st U.S. fatality forces Trump to face reality https://t.co/pIUJvQqNOM JUST IN: The president was forced to defend his administration's response to the pandemic after the urgency of the crisis became all too real. https://t.co/QTFeiEbfUw",0
615,,,SARS-CoV-2 can survive for weeks on surfaces.,@USER Fresh and frozen food can harbor SARS-CoV - 2 for at least 21 days HTTPURL @USER #Contamination #Coronavirus #Fish #Meat #Pandemic #Virus #CoronavirusDisease #COVID19 #Foodborne #FoodSafety #SARSCoV2,0
1464,1464.0,1464.0,Coronavirus is caused by 5G.,"COVID-19 is an infectious disease caused by a new coronavirus introduced to humans for the first time.

It is spread from person to person mainly through the droplets produced when an infected person speaks, coughs or sneezes.
Ps: https://t.co/3Du0rfEch5 https://t.co/e4YY3QZIAq",0
1703,1703.0,1703.0,We're very close to a vaccine.,"I don’t need a vaccine for coronavirus, I have AirPods",0
1777,1777.0,1777.0,Avocado and mint tea cures coronavirus.,"@USERNAME Not a medical professional, but am immune compromised and this is what I was told years ago and have followed since - N95 mask. Don’t touch eyes! Stay super hydrated. Saline spray, eye drops, and biotene for mouth. Bacteria like dry mucus passages. Don’t point the air vent at you",0
525,,,Coronavirus is caused by 5G.,No one dies from #covid_19 .,0
1718,1718.0,1718.0,Vitamin C can prevent coronavirus circulation.,"Indian government says homeopathy can help prevent Coronavirus. 

""It has been recommended that homoeopathic medicine Arsenicum album 30 could be taken empty stomach daily for three days as a prophylactic medicine against the infection.""

https://t.co/ooDtcy6gmg",0
575,,,We're very close to a vaccine.,"Trump : Everything is under control . The tests are there . The tests are beautiful . Believe me , we have everything totally under control . Bigly . #Covid_19 HTTPURL",0
1640,1640.0,1640.0,A person can tell if they have coronavirus or not simply by holding their breath.,"@USERNAME @USERNAME Can you at least admit, that it might be a problem stopping a possible pandemic. If a person who is showing symptoms of Coronavirus is reluctant in paying the cost to get tested? Let alone having to stay 14 days in quarantine if they're living paycheck to paycheck?",0
604,,,SARS-CoV-2 can survive for weeks on surfaces.,“ A study out this week finds that the virus can survive on hard surfaces such as plastic and stainless steel for up to 72 hours and on cardboard for up to 24 hours . ” #coronavirus HTTPURL,1
726,726.0,726.0,Coronavirus is genetically engineered.,"Scottish surveillance testing system for Covid-19 begins
This article https://t.co/rmLR9jKSv5 appeared first on https://t.co/w7I6FZp8Tr",0
627,627.0,627.0,Hand sanitiser sold commercially does not destroy the coronavirus.,"@USERNAME I for see some big issues with the disinfectants...how about just the ones to kill the virus on contact surfaces...no need for death by chemical toxicity, but the coronavirus isn’t alive either...",0
2055,2055.0,2055.0,Coronavirus is caused by 5G.,Coronavirus: PM announces 'battleplan' after three more cases confirmed https://t.co/E8g5sbwV3v di @USERNAME Visit ★ #Blackstar https://t.co/GBqoglqtOy,0
1809,1809.0,1809.0,Coronavirus is caused by 5G.,Fourth Case of Coronavirus Confirmed in Santa Clara County https://t.co/0lGKiVEmET,0
1953,1953.0,1953.0,COVID-19 is only as deadly as the seasonal flu.,@USERNAME @USERNAME Covid-19 has a high mortality compared to flu. At 2-3% than for every 50 people infected at least 1 will die. They say most of the population will get infected. I don’t understand why people compare it to the flu. Flu in US is only 0.095% mortality rate.,2
636,,,SARS-CoV-2 can survive for weeks on surfaces.,The #CoronaVirus can live on hard surfaces die 9 days I 've read . I hope my postal carrier and whomever handles my mail does n't spread it .,0
732,732.0,732.0,SARS-CoV-2 can survive for weeks on surfaces.,Study finds that Coronavirus could survive up to NINE DAYS outside the body - Daily Mail https://t.co/61Mk9YQvsh via @USERNAME,1
2109,2109.0,2109.0,Holy communion cannot be the cause of the spread of coronavirus,"Watching Nostradamus. 
Nostradamus has  predicted that the 3rd anti Christ has already arrived, and the days of the apocalypse are already upon us.
Has anyone considered that:
1- Trump is the anti Christ?
2- Coronavirus is the onset of the apocalypse?",0
765,,,Coronavirus can only survive in cold temperatures.,Imagine how quickly #coronavirus would spread from one person in a crowded pub .,0
714,714.0,714.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"I need one of those pandemic horror stories where the outbreak gets contained fairly quickly in the rest of the world, but runs rampant through the US due to lack of healthcare, lack of PTO, gov't denialism, etc. Other countries close their borders to *us.*",0
1920,1920.0,1920.0,We're very close to a vaccine.,Israelis Claim They’ll Have a Coronavirus Vaccine Developed in the Next Few Weeks https://t.co/roD2mrLl3q,1
260,,,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","#Trump administration should have firmly rejected China #XiJinping lockdown , isolation #Wuhan policy from day one .",0
417,417.0,417.0,Coronavirus can only survive in cold temperatures.,"@USERNAME There is no corona virus in Africa,  corona virus cant survive in hot weather.",1
650,650.0,650.0,COVID-19 is only as deadly as the seasonal flu.,"The Spanish flu−with a mortality rate similar to the CORVID-19 virus (~2%)−killed 50 million people worldwide including 675,000 Americans (and the U.S. population has tripled since 1918). https://t.co/WHRBuhD86D",0
1741,1741.0,1741.0,Africans are more resistant to coronavirus.,Does this mean that dogs and cats do not get the coronavirus? https://t.co/3euOXPov8C,0
1697,1697.0,1697.0,Coronavirus is caused by 5G.,"In Washington state the U.S. Centers for Disease Control and Prevention said it's responding to ""the first possible outbreak"" of #coronavirus at a long-term care facility. https://t.co/bu1l7heKl9 via @USERNAME @USERNAME @USERNAME",0
1472,1472.0,1472.0,Coronavirus is genetically engineered.,"""Looking at the data alone, we could observe this complex pattern and not know whether a deadly epidemic was being reinforced by a virus, or by a social phenomenon, or some combination.""
https://t.co/dChBOcDAWs",0
185,185.0,185.0,SARS-CoV-2 can survive for weeks on surfaces.,Study finds that Coronavirus could survive up to NINE DAYS outside the body | Daily Mail Online https://t.co/cOpLpNRiq9 via @USERNAME,1
814,814.0,814.0,Avocado and mint tea cures coronavirus.,"How to avoid coronavirus: Doctors' advice on face masks, hand wash and public transport https://t.co/ZbEhmX7qoe https://t.co/c3GdkSMzir",0
1483,1483.0,1483.0,Africans are more resistant to coronavirus.,At Least Half A Million People Are Infected With Coronavirus In China https://t.co/xsrA5ktqxd via @USERNAME,0
2020,2020.0,2020.0,Coronavirus is genetically engineered.,Coronavirus is about to fucking kill us all. I'm so happy.,0
112,,,Holy communion cannot be the cause of the spread of coronavirus,The #coronavirus is a form of biological warfare from China,0
243,,,Vitamin C can prevent coronavirus circulation.,Does #coronavirus respond to tax cuts ?,0
1645,1645.0,1645.0,Fennel tea cures coronavirus.,"A few things about the a Corona Virus / Convid-19. We as Americans have a higher higiene, better diet and   Lysol/Clorox.",0
154,154.0,154.0,Coronavirus is genetically engineered.,"There is no mention of the findings of Prof. Francis Boyle, author of  the US Biological Weapons Act of 1989, who states emphatically that #Coronavirus is most definitely a Bio Weapon created in a Lab! Mike Adams (https://t.co/OERYqg0SUX), Health Ranger, agrees with his analysis. https://t.co/CXaKmQtG9h",1
740,,,Vitamin C cures coronavirus.,People need to listen to @USER HTTPURL #VitaminC #coronavirus #CoronavirusOutbreak #COVID19 #CoronaLockdown @USER,0
503,503.0,503.0,Holy communion cannot be the cause of the spread of coronavirus,"Don't worry! In shā Allāh, the Corona virus is not a sign of the Day of Judgement 😅🤣🤣. May the Almighty keep us all safe....

Don't loose sleep over Corona being a sign of the Day of Judgement. Take every measure  to keep yourself and your loved ones safe from harm.

#corona https://t.co/0rszpbPtfO",0
160,160.0,160.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME @USERNAME @USERNAME @USERNAME Part true; however, just because it's the same type of virus doesn't mean it has the same virulence. MERS was a Coronavirus and had a mortality rate of 34+% COVID-19 is more deadly than the flu, and we have no vaccine, no known treatment, &amp; no herd immunity. Not to trifle with.",2
1087,1087.0,1087.0,SARS-CoV-2 can survive for weeks on surfaces.,"Coronavirus could survive up to 9 days outside the body, study says https://t.co/LpiHqZTohS",1
471,,,A person can tell if they have coronavirus or not simply by holding their breath.,The #coronavirus does n't have an ethnicity . Only a fool would think otherwise .,0
444,444.0,444.0,We're very close to a vaccine.,"@USERNAME Trump was borrowing the playbook from China by suppressing all the bad news related to COVID-19. The coronavirus has proven it's much smarter than us, and it is now spreading like hot cakes.

China is able to censor all the bad news, but US can't.  

Trump needs a new strategy.",0
1322,1322.0,1322.0,Vitamin C cures coronavirus.,"@USERNAME How to prevent corona virus?🤔 Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc 😇 #AdoptVedicHoliPreventCorona https://t.co/cV8pVyDvtm",0
321,321.0,321.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","@USERNAME They're actually not very effective for health car either. N95 means 95% of particulate 3microns or larger. Coronavirus is approx 1.2microns when aerosolized, if in droplets it would get filtered though. This is likely why so many health-care workers in Wuhan got sick.",0
1942,1942.0,1942.0,A person can tell if they have coronavirus or not simply by holding their breath.,The best time to inform people about the disease is before the epidemic. One message is that fatality is correlated with age. If you are over 80 or you have an underlying condition you are at high risk; if you are under 50 you are not.  https://t.co/zpI5aPI3Ru,0
1933,1933.0,1933.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","LIVE FROM HONG KONG: To Date in 2020, Influenza (the Flu) Accounts for More Than 50 Times the Number of Deaths as the Coronavirus in Hong Kong https://t.co/XrEyIQg2D9 via @USERNAME",0
1931,1931.0,1931.0,Fennel tea cures coronavirus.,"@USERNAME How to prevent corona virus?🤔 Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc 😇 #AdoptVedicHoliPreventCorona https://t.co/x8pUKDFZjW",0
722,722.0,722.0,Holy communion cannot be the cause of the spread of coronavirus,Coronavirus: Disease won’t affect my church members – Pastor Adeboye https://t.co/QYuRDXA1A8 https://t.co/jiXMF8A83N,1
641,,,SARS-CoV-2 can survive for weeks on surfaces.,"graphic shows how long the #coronavirus lives on surfaces like cardboard , plastic , and steel . #COVID19 #FlattenTheCurve HTTPURL @USER",1
311,,,The lifetime of SARS-CoV-2 is only 12 hours.,The #WHO has recognized that SARS-CoV - 2 can be transmitted through the air . #Aerosol #detection will be a key player in reducing the impacts of COVID - 19 . HTTPURL #Biotechnology #PublicHealth #CANARY_COVID #COVID19,0
2034,2034.0,2034.0,Coronavirus can only survive in cold temperatures.,"Coronavirus thread for what it looks like in Iran- where little effort was done to contain the spread. 

Precaution and process dramatically matter in these situations. https://t.co/DeT00W9Xy7",0
256,,,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",@USER The deaths in March for #Covid19 are less than Deaths from B strain flu in December 2019 .,0
917,917.0,917.0,The lifetime of SARS-CoV-2 is only 12 hours.,"@USERNAME @USERNAME The problem here is not the death rate of 2%, SARS was higher. 

The up to 14 days incubation time causes severe problems and explains why so much countries have Covid-19 cases. If it will come to a real pandemic the economy will crash and a vaccine is a year away.",0
