,Unnamed: 0.1,Unnamed: 0,premise,text,stance
1668,1668.0,1668.0,Fennel tea cures coronavirus.,"@USERNAME Both. Realistically there probably wont be shortages of anything....except panadol, toilet paper, sanitisers, pharmacueticals etc. But, on the off chance supermarkets get stripped bare as soon as there is a local outbreak, they will find comfort knowing they are covered.",0
1652,1652.0,1652.0,Coronavirus is genetically engineered.,"Everything you said is true plus 1 more thing. Coronavirus is not even as deadly as the flu, but the transmission is unique and could be a generally non-lethal experiment in preparation for future germ warfare. I don't trust the Chinese, the communists or the globalists at all. https://t.co/fPuSTCp9b1",0
1522,1522.0,1522.0,Coronavirus is genetically engineered.,"The first time Trump's team had to deal with COVID-19, it made a critical mistake—with a cost #SmartNews It’s clear now that the very first time this White House was forced to confront this threat, it fumbled the response. One time may be all it took. https://t.co/P5qv6Cgafe",0
104,104.0,104.0,SARS-CoV-2 can survive for weeks on surfaces.,"@USERNAME @USERNAME It's known to be transmitted thru respiratory droplets (IOW, from sneezes &amp; coughs.) Researchers still have yet to determine whether COVID19 can survive on hard surfaces &amp; if so, how long - other, apparently similar coronavirus can survive up to 9 days

https://t.co/DvJsiZwyw5 https://t.co/X7B3TUXA1k",0
2014,2014.0,2014.0,Avocado and mint tea cures coronavirus.,"Coronavirus Dr gave cough meds. Self treated with homeopathy, mono lauren, oregano oil, high dose vitamin C. Washed floors with hydrogen peroxide &amp; water. Sprayed everything down with rubbing alcohol. Flu is man made every year given to people in flu shot. They become carriers.",0
611,611.0,611.0,SARS-CoV-2 can survive for weeks on surfaces.,"@USERNAME But COVID-19 can be spread by people without symptoms of illness for up to 14 days. People getting behind disinfection, sanitization, wearing face masks, and washing hands is a good thing for both Influenza season and a potential viral pandemic.",0
1933,1933.0,1933.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","LIVE FROM HONG KONG: To Date in 2020, Influenza (the Flu) Accounts for More Than 50 Times the Number of Deaths as the Coronavirus in Hong Kong https://t.co/XrEyIQg2D9 via @USERNAME",0
345,345.0,345.0,Coronavirus is caused by 5G.,Coronavirus latest: 8th case confirmed in B.C. in Vancouver Coastal Health region https://t.co/cJ3vXfd9Qz #COVID19 #BC,0
1741,1741.0,1741.0,Africans are more resistant to coronavirus.,Does this mean that dogs and cats do not get the coronavirus? https://t.co/3euOXPov8C,0
979,979.0,979.0,Coronavirus can only survive in cold temperatures.,"Coronavirus spreads to Ecuador and the Republic of Ireland, both from passengers who flew commercial airlines https://t.co/nlQ800DNUZ https://t.co/N4Eybf0nvU",0
1533,1533.0,1533.0,Vitamin C cures coronavirus.,"@USERNAME @USERNAME How to prevent corona virus? Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc. #AdoptVedicHoliPreventCorona https://t.co/2SvWjr1meW",0
994,994.0,994.0,Coronavirus is genetically engineered.,Coronavirus is a bioweapon created by the Chinese government to stop the Hong Kong protests,1
803,803.0,803.0,Vitamin C can prevent coronavirus circulation.,https://t.co/4PXiNQk34Z Singapore using antibody tests to track Coronavirus  infections.,0
1313,1313.0,1313.0,We're very close to a vaccine.,"@USERNAME Why are you going with liberal thing? People should be educated and concerned about coronavirus. It’s not political. 2-4 of 100 die v 14.3 to 100,000 w the flu. We have a vaccine for the flu, not for coronavirus. Flu statistically isn’t nearly as scary if you get it.",0
1269,1269.0,1269.0,Coronavirus can only survive in cold temperatures.,Human #coronavirus was discovered in the 1960s. Some strains cause the common cold. This is the coronavirus they refer to on the Lysol can. It is not the same strain of coronavirus that causes #Covid_19. There's no conspiracy theory here. https://t.co/sbBGp9Hu36,0
256,256.0,256.0,Coronavirus is genetically engineered.,Rainbow Six Quarantine predicted the Coronavirus.,0
1727,1727.0,1727.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME @USERNAME @USERNAME @USERNAME 2. ""Mild"" diseases don't have a mortality rate of 2%, the low end of the current range of estimates. 
* The common cold has a near-0 mortality rate. 
* Typical seasonal flu has ~ 0.1% mortality, so Covid-19 is at least 20 times more deadly than flu. That is bad. 2/2",2
122,122.0,122.0,Africans are more resistant to coronavirus.,Who is vulnerable to coronavirus? So far children appear safe from COVID-19 https://t.co/ngAtx7rjoK,0
2000,2000.0,2000.0,Holy communion cannot be the cause of the spread of coronavirus,"Coronavirus: South Korea tests 200,000 members of Shincheonji church - Business Insider https://t.co/nQrnG3ojEK",0
2076,2076.0,2076.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"After calling coronavirus a Democratic ""hoax,"" 1st U.S. fatality forces Trump to face reality https://t.co/pIUJvQqNOM JUST IN: The president was forced to defend his administration's response to the pandemic after the urgency of the crisis became all too real. https://t.co/QTFeiEbfUw",0
1013,1013.0,1013.0,Vitamin C cures coronavirus.,"How to avoid coronavirus: Doctors' advice on face masks, hand wash and public transport https://t.co/ZbEhmX7qoe https://t.co/c3GdkSMzir",0
99,99.0,99.0,Avocado and mint tea cures coronavirus.,"@USERNAME How to prevent corona virus?🤔 Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc 😇 #AdoptVedicHoliPreventCorona https://t.co/8kHgFmbzie",0
603,603.0,603.0,A person can tell if they have coronavirus or not simply by holding their breath.,the verdict is out: you catch coronavirus by being nasty and not washing your hands,0
1483,1483.0,1483.0,Africans are more resistant to coronavirus.,At Least Half A Million People Are Infected With Coronavirus In China https://t.co/xsrA5ktqxd via @USERNAME,0
321,321.0,321.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","@USERNAME They're actually not very effective for health car either. N95 means 95% of particulate 3microns or larger. Coronavirus is approx 1.2microns when aerosolized, if in droplets it would get filtered though. This is likely why so many health-care workers in Wuhan got sick.",0
712,712.0,712.0,Coronavirus is genetically engineered.,"@USERNAME Pneumonia kills 50,000 people a year. Coronavirus is a cold.",0
1607,1607.0,1607.0,We're very close to a vaccine.,"@USERNAME @USERNAME @USERNAME Apparently, Israel may have beat us to the vaccine!  They are already testing a vaccine on humans, with positive results so far!! 👍🏼

https://t.co/mTXMPB2iVX",1
396,396.0,396.0,SARS-CoV-2 can survive for weeks on surfaces.,"Transmitted from surfaces human to human
If it can remain contagious for over a week... Thats jarring. https://t.co/gnn9BIhBoF",1
1475,1475.0,1475.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","LIVE FROM HONG KONG: To Date in 2020, Influenza (the Flu) Accounts for More Than 50 Times the Number of Deaths as the Coronavirus in Hong Kong https://t.co/cdVF9qcR0V via @USERNAME",0
1556,1556.0,1556.0,Coronavirus is caused by 5G.,"coronavirus is caused by eating ass, pass it on",0
821,821.0,821.0,Avocado and mint tea cures coronavirus.,"@USERNAME How to prevent corona virus?🤔 Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc 😇 #AdoptVedicHoliPreventCorona https://t.co/x8pUKDFZjW",0
160,160.0,160.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME @USERNAME @USERNAME @USERNAME Part true; however, just because it's the same type of virus doesn't mean it has the same virulence. MERS was a Coronavirus and had a mortality rate of 34+% COVID-19 is more deadly than the flu, and we have no vaccine, no known treatment, &amp; no herd immunity. Not to trifle with.",2
872,872.0,872.0,Fennel tea cures coronavirus.,"Read a Twitter Doctor saying there's 2 cures to the ongoing CoronaVirus (COVID19), one is a simple herbal tea mixed with lemon &amp; honey, and the second one is by using high frequency noises, the higher the frequency the faster it could cure you...
That's enough Twitter for today.",2
931,931.0,931.0,Fennel tea cures coronavirus.,"I bought 200 black face masks like a month and a half ago knowing this corona virus might kick off. Also stocked the house with pounds of rice, beans, water, and disinfectant. Feeling very good about this choice rn",0
839,839.0,839.0,Vitamin C cures coronavirus.,"How to prevent corona virus?🤔 Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc 😇 #AdoptVedicHoliPreventCorona https://t.co/FtCgrWQA98 https://t.co/nMyi54HqOY",0
387,387.0,387.0,Coronavirus is genetically engineered.,Liars Brian Williams and Michael Moore Smear President Trump on MSNBC as Falsely Saying Coronavirus Is a Hoax https://t.co/inqG3lljUL via @USERNAME,0
1041,1041.0,1041.0,Vitamin C cures coronavirus.,"@USERNAME Proper hand washing, disinfecting of surfaces and usage of Lysol as ways to avoid infection by the Coronavirus.  (Hint .. it works for colds and flu bugs, too.)",0
11,11.0,11.0,A person can tell if they have coronavirus or not simply by holding their breath.,"well just learned it was fake! y’all are stupid. anyway check for coronavirus by holding your breath for 10 secs, if you don’t feel any tightness or start coughing you’re good. remember to always always wash your hands whenever possible and be alert https://t.co/XlBNpj8Sml",1
1053,1053.0,1053.0,Africans are more resistant to coronavirus.,"International travellers are facing tighter restrictions at airports as the number of countries denying entry to passengers who have recently visited China, Italy and other regions with reported cases of coronavirus increases. https://t.co/XiApjK0tIC",0
1832,1832.0,1832.0,COVID-19 is only as deadly as the seasonal flu.,@USERNAME @USERNAME @USERNAME You have no common sense. The flu can be deadly and covid-19 can be as well.  Neither are to be ignored.,0
1363,1363.0,1363.0,Coronavirus is genetically engineered.,"@USERNAME You say ""Pandemic if this happens with CV"". 
No that wouldn't make a pandemic. 
""A pandemic is an epidemic of disease that has spread across a large region; for instance multiple continents, or worldwide.""",0
1709,1709.0,1709.0,We're very close to a vaccine.,What we need right now is a vaccine for TDS long before we need one for coronavirus. https://t.co/NudgeLMnOY,0
217,217.0,217.0,Coronavirus is caused by 5G.,Coronavirus: Risk of spread upgraded to highest level https://t.co/YaKvQ8T6Ep,0
154,154.0,154.0,Coronavirus is genetically engineered.,"There is no mention of the findings of Prof. Francis Boyle, author of  the US Biological Weapons Act of 1989, who states emphatically that #Coronavirus is most definitely a Bio Weapon created in a Lab! Mike Adams (https://t.co/OERYqg0SUX), Health Ranger, agrees with his analysis. https://t.co/CXaKmQtG9h",1
1802,1802.0,1802.0,Coronavirus is genetically engineered.,@USERNAME @USERNAME corona virus  vaccine has already been created. human studies start next week.,0
1729,1729.0,1729.0,Vitamin C can prevent coronavirus circulation.,"Vitamin C, Zinc , Echinacea.  Prepare to make tea constantly throughout duration of coronavirus self quarantine.  I'm just taking educated guesses here.  We may all die from this, say ""la ilaha illallah"" a lot.  And take shahada on video chat even and start learning salat.",1
1092,1092.0,1092.0,Holy communion cannot be the cause of the spread of coronavirus,Coronavirus has a 98% survival rate. The flu is more dangerous. Stop the stupidity in the American Stock Exchange https://t.co/H6j31DHMXI,0
1806,1806.0,1806.0,Coronavirus is caused by 5G.,"Their is NO ""5G radiation poisoning"" going on, so stop spreading this bullsh*t. The coronavirus is real, it's making people sick, and killing some, not 5G.",2
1243,1243.0,1243.0,Coronavirus is genetically engineered.,"@USERNAME dude, Muta, the coronavirus virus conspiracy stuff is a pretty crazy ride.  from escaped bioweapon theories, to a  crazy South Korean doomsday cult potentially spreading it on purpose.  i know A LOT is speculative at best but just the CCP cover up stuff is pretty damn interesting",0
1125,1125.0,1125.0,SARS-CoV-2 can survive for weeks on surfaces.,"Coronavirus causes MANY illnesses, depending on the strain. Common colds are coronavirus. 
MERS &amp; SARS are also coronaviruses. 
COVID19 is apparently a robust strain that is very hard on the lungs, more dangerous to those with already-compromised immune or pulmonary  systems.",0
444,444.0,444.0,We're very close to a vaccine.,"@USERNAME Trump was borrowing the playbook from China by suppressing all the bad news related to COVID-19. The coronavirus has proven it's much smarter than us, and it is now spreading like hot cakes.

China is able to censor all the bad news, but US can't.  

Trump needs a new strategy.",0
429,429.0,429.0,Africans are more resistant to coronavirus.,Who is vulnerable to coronavirus? So far children appear safe from COVID-19 https://t.co/NvCODJSu2J via @USERNAME,0
698,698.0,698.0,Coronavirus can only survive in cold temperatures.,How long can coronavirus live on surfaces? https://t.co/W4W8XbgOku,0
1135,1135.0,1135.0,We're very close to a vaccine.,@USERNAME If it mutates this quick then we’re essentially fucked.  So let’s say they come up with a vaccine for the Washington case. If the Kentucky case mutates then the vaccine in Washington is now useless.  Watch the movie outbreak. It essentially shows how this stuff works,0
374,374.0,374.0,A person can tell if they have coronavirus or not simply by holding their breath.,@USERNAME @USERNAME It doesn't matter if they're praying for the coronavirus to go away or for wisdom and comfort or for a pizza to be delivered. Wasting time talking to nothing is stupid and potentially detrimental in this situation.,0
868,868.0,868.0,SARS-CoV-2 can survive for weeks on surfaces.,"@USERNAME ""In this new study, human coronavirus 229E was rapidly inactivated on a range of copper alloys (within a few minutes for simulated fingertip contamination) and Cu/Zn brasses were very effective at lower copper concentration."" 

(a diff virus)

https://t.co/uvKYuvj10b",0
1548,1548.0,1548.0,Coronavirus can only survive in cold temperatures.,@USERNAME This could explain why the flu (and Coronavirus) grow more in colder (less sunny) climates,1
124,124.0,124.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","Thanks @USERNAME for #StandWithHongKong to #FightForFreedom. #PoliceBrutality never stopped happening in #HongKong. And these 30,000 police force are budgeted with HK$25,000,000,000 for coming fiscal year. Justice? https://t.co/n5CChxR7Li https://t.co/w7z1pVtjIU",0
1952,1952.0,1952.0,COVID-19 is only as deadly as the seasonal flu.,"Please ignore the MSM on COVID-19. In the U.S. alone, the flu has caused an estimated 26 million illnesses, 250,000 hospitalizations and 14,000 deaths this season, according to the Centers for Disease Control and Prevention (CDC).
https://t.co/cNy8HsiEuG https://t.co/B3g5POZWyX",1
1911,1911.0,1911.0,Coronavirus can only survive in cold temperatures.,Interesting. The last report I heard was that the virus couldn't survive on surfaces for more than minutes 😕 Who to believe? Also remember that advert about colds and flu that said a sneeze can travel up to 8 miles? 😷😰 https://t.co/yh6FRZoRpT,0
1959,1959.0,1959.0,The lifetime of SARS-CoV-2 is only 12 hours.,the relapse rate of sars-covid-19 is fuckin scaary,0
1473,1473.0,1473.0,Coronavirus is genetically engineered.,@USERNAME @USERNAME @USERNAME This patent proves nothing. It is a patent for attenuating a virus for the purpose of making a vaccine. Coronavirus is common in both human and animal hosts. Covid19 is a bat specific strain that managed to jump the species barrier. Learn some shit before you speak.,2
394,394.0,394.0,The lifetime of SARS-CoV-2 is only 12 hours.,".@jbiolchem Virtual Issue: Coronaviruses
This issue presents a retrospective collection of content on #coronavirus entry, proteases &amp; host interactions to help researchers build more quickly toward therapeutic endpoints against SARS-CoV-2 &amp; future strains.
https://t.co/rOIeYfMvD7 https://t.co/k67wXGbVJI",0
732,732.0,732.0,SARS-CoV-2 can survive for weeks on surfaces.,Study finds that Coronavirus could survive up to NINE DAYS outside the body - Daily Mail https://t.co/61Mk9YQvsh via @USERNAME,1
1783,1783.0,1783.0,Vitamin C cures coronavirus.,"The arrival of the Coronavirus in the U.S. as well as announcement of the first death related has triggered a wave of panic as hundreds storm stores hoping to stock up on essential items like water, dry foods and disinfecting wipes. More to come @USERNAME",0
139,139.0,139.0,Coronavirus is genetically engineered.,"The Corona virus is a manufactured biological weapon. The CDC has prohibited testing, withdrawing THEIR tests kits due to non-performance. They have no idea how many cases exist in the US. we are being slow walked into a very dangerous place.",1
2034,2034.0,2034.0,Coronavirus can only survive in cold temperatures.,"Coronavirus thread for what it looks like in Iran- where little effort was done to contain the spread. 

Precaution and process dramatically matter in these situations. https://t.co/DeT00W9Xy7",0
27,27.0,27.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"I don't want that crap in me either, but maybe they're using this whole ""outbreak"" to break the idea into the scene. And maybe they'll advertise the ""answer"" to the ""pandemic"" is a tech-biology interface too. 

We are free to refuse. This is downright biblical, mark of the beast.",0
2101,2101.0,2101.0,Coronavirus is genetically engineered.,"@USERNAME @USERNAME @USERNAME @USERNAME There’s still an article on info wars website about it. It says Indian researchers, but no names. Coronavirus is also responding to treatment using HIV medications.",0
505,505.0,505.0,Coronavirus is genetically engineered.,"You can’t pay me to believe the government isn’t purposely distributing the corona virus much like the Tuskegee experiment. Population control by causing mass hysteria, xenophobia, and lack of enforcing quarantine.",0
1600,1600.0,1600.0,Holy communion cannot be the cause of the spread of coronavirus,Archdiocese of Galveston-Houston suspends drinking from Chalice during Mass in wake of coronavirus https://t.co/67DlBk8TYI,2
90,90.0,90.0,We're very close to a vaccine.,@USERNAME I understand Israel will have a vaccine for coronavirus in a few weeks.,1
231,231.0,231.0,Coronavirus is caused by 5G.,"…
(A test conducted today (February 29) at the Prefectural Institute of Public Health confirmed in Hokkaido a patient with a novel coronavirus-related infection.
This was the 67th case in the prefecture, and 67 cases were confirmed in the prefecture.
We will carry out active …",0
697,697.0,697.0,Coronavirus is caused by 5G.,Coronavirus: Seven cases now  in Greece https://t.co/j5BD55DzPz,0
263,263.0,263.0,Holy communion cannot be the cause of the spread of coronavirus,Some Southern California Catholic churches alter communion services amid coronavirus concerns https://t.co/gSt1JOMLTv,2
2027,2027.0,2027.0,Africans are more resistant to coronavirus.,Who is vulnerable to coronavirus? So far children appear safe from COVID-19 https://t.co/ZQSWVqxOpD via @USERNAME,0
1380,1380.0,1380.0,The lifetime of SARS-CoV-2 is only 12 hours.,"@USERNAME This is misleading.

Covid-19 has only been around for 2 months. We don’t know it we’ll. It’s lethal, infectious, and we have no treatment, vaccine, or population immunity.

We don’t know how bad this will be. The flu is endemic and we know it well; CV19 is just starting.",0
735,735.0,735.0,Vitamin C cures coronavirus.,@USERNAME Oh and lipsomal vitamin C made from organic ground orange peel taken hourly. IV vitamin C is being tried in China to stop the Cytokine Storm...,0
1688,1688.0,1688.0,Africans are more resistant to coronavirus.,What countries have been affected by the Novel coronavirus? How many cases are there in China? Real-time updates on the number of cases worldwide. https://t.co/U5FnO2Qv6A عبر @USERNAME,0
648,648.0,648.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","@USERNAME @USERNAME Infection rate is much smaller! Wuhan has 11M population, only 80k are infected, 40k fully recovered, 2500 deaths in the worst city for air quality.  Media spreading panic, not facts",0
1931,1931.0,1931.0,Fennel tea cures coronavirus.,"@USERNAME How to prevent corona virus?🤔 Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc 😇 #AdoptVedicHoliPreventCorona https://t.co/x8pUKDFZjW",0
379,379.0,379.0,Holy communion cannot be the cause of the spread of coronavirus,"Coronavirus symptoms are caused by 5G; demonstrated in the world’s first 5G Demonstration City of Wuhan, China &amp; the Diamond Princess Cruise Ship.

https://t.co/M0bk9IdzPB",0
1916,1916.0,1916.0,Hand sanitiser sold commercially does not destroy the coronavirus.,Sanitizing coronavirus with alcohol. https://t.co/2yZ8q1RfTn,0
1793,1793.0,1793.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME @USERNAME This is factually incorrect, from what we know covid-19 is about 20x more lethal than the common flu and about on par with the 1918 Spanish flu.",2
1050,1050.0,1050.0,Coronavirus is caused by 5G.,"This virus is most deadly to the older population, and the 1st place to experience a potentially large outbreak, a long-term care facility. #CoronaVirusUpdate https://t.co/3z82hBTlVv",0
1630,1630.0,1630.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",@USERNAME Wuhan is up for city of year for meeting carbon emissions standards. Virus was good according to climate worshippers. Tweeted this few days ago! Remember 2000 dead 80 thousand cases. Really Million dead 15 mil inf. Minimally.  China lies. Stats don’t-Collateral death just as many,0
446,446.0,446.0,Holy communion cannot be the cause of the spread of coronavirus,"Do you understand/believe? Do you want Christ to save you from Hell+your own sin-nature forever?? Simply ""believe on the Lord Jesus Christ, and thou shalt be saved"" (Acts 16:31) for eternity, sealed by the Holy Spirit (see Eph.4:30).
#fear #body #flu #virus #corona #coronavirus",0
1222,1222.0,1222.0,Vitamin C can prevent coronavirus circulation.,@USERNAME Not because of taking the injection but because the coronavirus is overhyped.,0
986,986.0,986.0,Avocado and mint tea cures coronavirus.,"I’m not sure about this whole “coronavirus” thing going around, but here are some good ways to help prevent getting sick: 

take lots of Vitamin C(min. 1000mg an hour), wash your hands regularly, physical activity, reduce unnatural sugar intake, and good sleep.",0
91,91.0,91.0,The lifetime of SARS-CoV-2 is only 12 hours.,Israel says COVID-19 vaccine is only weeks away https://t.co/yH11PB9qt8 via @USERNAME,0
1675,1675.0,1675.0,Holy communion cannot be the cause of the spread of coronavirus,"Mass tonight, priest read archdiocese statement re combating coronavirus: emptied holy water fonts, discontinued hand holding for Lord's prayer, no sign of peace, no communion wine, no communion on tongue...in other words what I've done to avoid getting sick for DS last 10 years.",0
956,956.0,956.0,Vitamin C cures coronavirus.,"How to prevent corona virus??? Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc ?? #AdoptVedicHoliPreventCorona https://t.co/wrK0ZLJX2T",0
1203,1203.0,1203.0,Holy communion cannot be the cause of the spread of coronavirus,"Coronavirus is spreading through communities on the West Coast.
https://t.co/XJMtVmr5mZ",0
1102,1102.0,1102.0,Avocado and mint tea cures coronavirus.,"@USERNAME To Banjang, Headmaxter, Nimda, all the SOK staff,

Please keep safe and healthy. The increasing number of coronavirus is really alarming. Always wear mask and wash your hands regularly! Drink lots of water and vitamins!",0
1739,1739.0,1739.0,Coronavirus is caused by 5G.,The actual source of Coronavirus https://t.co/5BUAGkZZvM,0
17,17.0,17.0,A person can tell if they have coronavirus or not simply by holding their breath.,Assume everyone you encounter has coronavirus even if they have no symptoms. Take no chances.,0
1016,1016.0,1016.0,Coronavirus is genetically engineered.,"A novel coronavirus is a new coronavirus that has not been previously identified. The virus causing coronavirus disease 2019 (COVID-19), is not the same as the coronaviruses that commonly circulate among humans and cause mild illness, like the common cold.",2
187,187.0,187.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,@USERNAME Just read a book by Dean Koontz The Eyes of Darkness in 1981. https://t.co/1TLk7SSpj6,0
1996,1996.0,1996.0,A person can tell if they have coronavirus or not simply by holding their breath.,The orange pile of runny human waste believes the corona virus is a Democrat hoax...if its such a hoax lets get a vial of spit from someone that tested positive and let him rub it all over his face and mouth and see if he gets the 'hoax' or not. The only hoax is his presidency https://t.co/CALR78JRfT,0
1387,1387.0,1387.0,SARS-CoV-2 can survive for weeks on surfaces.,"If viruses are outside, for example, and particularly if they are exposed to direct sunlight, they probably remain infectious for a much shorter period of time. UV radiation, as in sunlight, inactivates viruses. #coronavirus",2
133,133.0,133.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","“The #coronavirus outbreak has sickened more than 86,900 people, according to official counts. As of Saturday evening, at least 2,975 people have died, all but 105 in mainland #China.” via @USERNAME https://t.co/64aIQHkNnQ",0
1432,1432.0,1432.0,SARS-CoV-2 can survive for weeks on surfaces.,New report reveals COVID-19 can even be transferred through the fecal-oral route – https://t.co/SVlRZdzsks https://t.co/CJrZQaRPw3,0
1816,1816.0,1816.0,We're very close to a vaccine.,@USERNAME It seems Isreal is working on.a vaccine for the corona virus and they're getting close would you deny Americans to.have it because of your anti Isreal stance,1
1761,1761.0,1761.0,We're very close to a vaccine.,"We're currently in the flu &amp; cold season, but heading, at least in the South, into allergy season. Add Coronavirus &amp; how the heck do you know what you have without a test?",0
1659,1659.0,1659.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","@USERNAME CCP is problematic on 1 rejecting US CDC team’s assistantance, 2 making up fake infection and death data 3 started propaganda to blame US as origin of coronavirus 4 conducting tons of bio-military exercises in 2019 at various of locations in China, including Wuhan. https://t.co/Ui75FSCEXz",0
1476,1476.0,1476.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"Federal government going with the Oakland ""sidewalk in front of your home is your responsibility"" approach to global pandemic. https://t.co/S3WCMhJzFD",0
1487,1487.0,1487.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,Thought it very interesting Dean Koontz’s novel takes on Wuhan-400 back in the 80’s... the more you know!! https://t.co/6dkDPMO0H4,0
1322,1322.0,1322.0,Vitamin C cures coronavirus.,"@USERNAME How to prevent corona virus?🤔 Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc 😇 #AdoptVedicHoliPreventCorona https://t.co/cV8pVyDvtm",0
962,962.0,962.0,A person can tell if they have coronavirus or not simply by holding their breath.,"@USERNAME @USERNAME @USERNAME Incorrect.
If a Coronavirus infected person sneezes, coughs on a bus, plane, shopping cart. And your hand touches them and then touches your mouth...guess what, you are infected.
Masks have a second advantage...it stops you from directly touching your mouth.",0
1756,1756.0,1756.0,Fennel tea cures coronavirus.,"How to avoid coronavirus: Doctors' advice on face masks, hand wash and public transport https://t.co/ZbEhmX7qoe https://t.co/c3GdkSMzir",0
248,248.0,248.0,Holy communion cannot be the cause of the spread of coronavirus,"Coronavirus Disease 2019 (COVID-19) https://t.co/l5frRwd0Jp @USERNAME
CDC does not recommend that people who are well wear a facemask to protect themselves .
Facemasks should be used by people who show symptoms of COVID-19 to help prevent the spread of the disease to  others.",0
971,971.0,971.0,Coronavirus is genetically engineered.,Coronavirus is spread via eye contact.,0
1246,1246.0,1246.0,A person can tell if they have coronavirus or not simply by holding their breath.,sure the cdc says coronavirus outbreak in the US is inevitable but why worry about that when you can spend mental energy panicking about more pressing and important matters like whether or not other people can smell that weird smell on your sweatshirt zipper,0
1389,1389.0,1389.0,Vitamin C can prevent coronavirus circulation.,"Alcohol is effective against influenza virus and Coronavirus. Ethyl alcohol (70%) aka rubbing alcohol is a powerful broad-spectrum germicide and is considered generally superior to isopropyl alcohol.” - World Health Organization, Geneva",0
221,221.0,221.0,A person can tell if they have coronavirus or not simply by holding their breath.,on some real shit what does the American government expect someone to do if they’re uninsured and suspect they might have the coronavirus. lol,0
71,71.0,71.0,Coronavirus is genetically engineered.,"Prediction: COVID-19 is a nothing-burger.

The mortality rate is 2%, but that counts ALL deaths against only SOME of the infected. Most infected are asymptomatic and won't have reason to be tested, so the real mortality rate may be around the same as the common flu (0.1%).",0
2020,2020.0,2020.0,Coronavirus is genetically engineered.,Coronavirus is about to fucking kill us all. I'm so happy.,0
772,772.0,772.0,Avocado and mint tea cures coronavirus.,"I’m stocked up on bottled water, canned beans, and Mac &amp; cheese. Tomorrow I’ll pick up some rice. Maybe some cans of tuna as well. 
I will NOT be picking THIS up. But not because I think it will give me the #coronavirus. I just don’t Iike it 😂🤣 https://t.co/y1olD9C6T6",0
362,362.0,362.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"The Spanish flu pandemic was triggered by a virus that is now a household name: H1N1. H1N1 resurfaced in 2009, again spreading to the far reaches of the planet, but with only a small fraction of the death toll of its first emergence. https://t.co/cwlMXdnK0O",0
1100,1100.0,1100.0,A person can tell if they have coronavirus or not simply by holding their breath.,How to Tell if YOU Have Coronavirus from China - Special Report - Preven... https://t.co/Ywgc33CqNK via @USERNAME,0
1856,1856.0,1856.0,Coronavirus is caused by 5G.,"Australian health services are prepared for the coronavirus.  business, on the other hand, is not.

This virus is the result of inaction from two men; Xi Jinping and Tedros Adhanom Ghebreyesus.

MORE: https://t.co/hnqm4KSYkW",0
2102,2102.0,2102.0,Holy communion cannot be the cause of the spread of coronavirus,"81% of Korean religious cult members test positive for coronavirus.
https://t.co/ezz24PLPeS",0
1604,1604.0,1604.0,The lifetime of SARS-CoV-2 is only 12 hours.,"@USERNAME @USERNAME @USERNAME Yes, seasonal flu does sicken and kill many people, that’s why smart people get an annual flu shot and take precautions. But the death rate from seasonal flu is many, many times less than the 2019 Novel Coronavirus a/k/a SARS-COV-2. That is why containment is critical. Get it?",0
