,Unnamed: 0,premise,text,stance
3980,3980,school closures,2) We as Sadtu want schools to close because of the Standard Operating Procedures are not being implemented consistently across provinces. Schools are operating on autopilot and acting outside the SOP. We won't even get to social inequalities,1
638,638,face masks,@objectsmith @raymond94397278 Surprised he got anything done wearing a silly mask.,2
2908,2908,stay at home orders,"After causing so much collateral damage, #lockdowns did’t even work to stop the spread!  #Ontario",2
948,948,face masks,@simondolan @befree200 went mask free to Sainsbury’s today. I am changing my daily walk so that every day weather I need to or not I can provide mask free support to others on the high street and in the shops.,2
744,744,face masks,I am in the airport wearing a clear face shield. It is the closest I will come to wearing a mask and only because I need to fly. My :red_heart_selector: breaks looking at these sheeple in their masks. It is so sad to not see smiles &amp; expressions!:cry:,2
2718,2718,fauci,"“The virus doesn’t read talking points,” @DrTomFrieden said. “The #virus doesn’t watch news shows. The virus just waits for us to make mistakes. And when we make mistakes, as TX, FL, SC, &amp; AZ did, the virus wins. When we ignore science, the virus wins.” #COVID19",0
44,44,face masks,"More good news: 75% of healthy 45-53 yr old patients that recovered from Covid have permanent structural damage to their hearts = to a heart attack. 
But masks are hot.",1
1925,1925,fauci,"@MsGambino1 @TrumpT1776 @Jim_Jordan I can't stomach #Fauci. His voice is like fingernails on a chalkboard.
#FireFauci",2
3996,3996,school closures,@drdavidsamadi @Acosta There's a vas deferens between Urology and Infectious Disease specialities. The science is clear that it's not safe to reopen schools. This is genocide and YOU should be ashamed for promoting the WH talking points and not facts.,1
3089,3089,stay at home orders,The schools need to reopen in time for Fall. It’s simple #Covd,2
746,746,face masks,19 people without masks today in my local Tesco! Can guarantee the mandatory mask wearing will not work for very long. Asked one of the cashiers and she said they can’t question it and can’t police it themselves! :grin::grin::mask::mask::sheep::sheep: #NoMask,2
1874,1874,fauci,"Hey #America:

#DrFauci is a pile of HUMAN GARBAGE.

And it's time to take out the TRASH...

#Fauci is worse than the 
#coronavirus...

@realDonaldTrump",2
3922,3922,school closures,"A parent asked reason 4 stopping online lrng. I explained to him the entire situation &amp; he said,' What about parents who r willing 2 pay fees? And why shouldn't we? The situation is not created by schools, it's affecting entire wrld, then why do u hv 2 suffer?'",1
4269,4269,school closures,"@NYCMayorsOffice Follow the science, you anti Americans.  Your should be sued for not opening the schools. #DeBlasioResign #WorstMayor #DemocratsHateAmerica",2
4219,4219,school closures,@JPGofGET @EducateCT @GovNedLamont Most parents want schools open!!!,2
591,591,face masks,@ChuckCallesto Never not the BS vaccine they are producing. Haven’t had a clue shot in nine years since I got sick after getting one. Guess what have not had the flu in 9 yrs. #FakePandemic,2
830,830,face masks,"Watching people ride bikes, drive cars or jogging with masks on is nothing more than a statement to a person’s loyalty to the “state” - for those on the left too dim witted to know what that means - to the government and bureaucrat edicts.  #covidsheep ",2
3767,3767,school closures,@JoshuaPotash @thegoodgodabove The way we'll know if @GOP really thinks it will be safe to go back to classrooms will be if they gut OSHA provisions for Workers Compensation if employees contract work related COVID19 illnesses. That would be a strike-worthy issue. #coronavirus,1
4059,4059,school closures,the hospital which is a walk down form the school had a patient die of the corona virus but my school isnt closed hm,1
3998,3998,school closures,@News24 That's not a good idea for schools to open its cold now n Corona works when it's cold so please man not now ...,1
49,49,face masks,Masks set the precedent for vaccines. #COVID19,1
3791,3791,school closures,"And yes, I've decided to homeschool &amp; I know that's not an option for everyone, but it's very blasé to say ""Just keep your kid home"" because those kids &amp; teachers will be spreading it to their families &amp; others &amp; into the community. Reopening schools is a big mistake.",1
750,750,face masks,@DrEricDing He didn’t get it because he WASNT wearing a mask!!! Covid goes through masks you giant group of idiots!!! And there’s a cure in #hydroxycholoroquine  so get over your stupid #Plandemic rules and regulations that are killing people through depression and suicides!,2
533,533,face masks,"@SSG_PAIN @Darkness2Light3 @TuckerCarlson @JesseBWatters @DanScavino @realDonaldTrump Let’s have a day where we all say F@ck The Masks and we all just stop wearing them.  We just finally have a day protest on Friday August 14, 2020.",2
1604,1604,fauci,"@MichaelArt123 I prefer people representing our country that believe in science. 
If you’re not wearing a mask, you don’t believe in science. 

I suppose stopping at a red light, wearing a seatbelt,  and wearing clothes in public is stifling your liberties too.",1
1019,1019,face masks,"@cjtruth @An0n661 @GoyaFoods Purchased @GoyaFoods 
:white_check_mark: had to order online
Local grocery requires mask :mask: 

Ain’t wearing no ",2
544,544,face masks,@dougducey @RIESTERAgency you're just holding people hostage and blaming them for something beyond anyone's control. Masks won't make the virus magically disappear. #MasksDontWork #superstition,2
4004,4004,school closures,Unless the so called madam minister Angie gets infected by the virus that the only way she'll finally gain her conscious and decides to close schools if not then she'll want to sacrifice our children for their own amusement we should protest if we have too!!!,1
4421,4421,school closures,nearly 400 people in the uk have coronavirus - guaranteed to jump well over 400 after today - and the government still wants to stay in the contain phase instead of delay phase. mf u failed containing it just move on and,0
2003,2003,fauci,"""Dr. Anthony Fauci: Coronavirus pandemic has exposed inequities in America's health-care system""

This dude is a joke.",2
3948,3948,school closures,"I think I sorta get this now, I’m for waiting until after Labor Day to send kids back to school if that’s okay. Still if people can wear a mask or stay home then this whole pandemic will end. So please stay home or wear a mask.",1
4422,4422,school closures,"@SheriAWilkinson TIE
DeSantis (R-FL) @GovRonDeSantis 
Kemp  (R-GA) @GovKemp
Abbott (R-TX) @GovAbbott 
Reeves (R-MS) @tatereeves 
Ivey (R-AL) @GovernorKayIvey 
Ducey (R-AZ) @dougducey 
All Trump Ducklings!
Endangering American Lives! #Resistance #TheResistance #Resist",0
3066,3066,stay at home orders,The silent majority better speak the F up soon. This shit is getting old! I’m over it. I’m sick of the NWO being pushed down our throats. I’m sick of the lies and the tyrannical governors. #VoteRedToSaveAmerica2020 #ArrestBillGates #ArrestSoros #ArrestFauci,2
4025,4025,school closures,THE ONLY ONES RUSHING TO OPEN UP SCHOOLS DON’’T GIVE A DAMN ABOUT THE KIDS OR EDUCATION. IT’S POLITICS,1
113,113,face masks,@casitruth @madeamerican3 @realDonaldTrump @RealJamesWoods Love how she’s not staying 6 feet away because her miracle mask will keep her safe! Dumb people need to stay home!,1
273,273,face masks,"@DisneyParks I am going to be very disappointed if you do not provide your employees with #DonaldDuck bill or #Goofy mouth #n95 masks while the parks are open.

#disney #coronavirus #florida #california #masks ",1
774,774,face masks,"Had to pick up the mother-in-law this afternoon.
Wouldn't unlock the car door for her until she took the stupid mask off.",2
811,811,face masks,@GovInslee The virus ran its course and people recovered. Masks had nothing to do with it.,2
1551,1551,fauci,"By silencing Fauci and the CDC and staging rallies across the country we have become an embarrassment to the world.
#COVID19 #coronavirus #COVIDStopsWithMe #WearADamnMask #WearAMask #Fauci",1
1814,1814,fauci,"@realDonaldTrump I know you think #DrFauci is on your side, but boy are you ever wrong. You're playing right into his hand. If you continue to listen to his partisan hacks you will not be voted into office again. #ReopenAmericaNow #leadership #COVID19",2
1496,1496,fauci,We understand you are upset. But #DrFauci and #DrBirx have years of experience helping people like you survive. This disease is killing people worldwide. Listen and grow up. #Coronavirus #COVID19 #Pandemic,1
341,341,face masks,When I see many people wearing black face masks I feel like I’m on the set of an S&amp;M film. Not that I’ve been on one but still... #WearADamnMask #mask,1
3914,3914,school closures,@MercerYou I could not be more disappointed. As a public health professional taking night classes your decision to remain open in a serious pandemic puts me and everyone else at great risk. You should be ashamed!! #COVID19 #CoronavirusPandemic #PublicHealth,1
2936,2936,stay at home orders,"@MattHancock This isn't rocket science Mr Cock.
If less people have died than have for this time of year for the last five years then your virus BS has gone firmly out the window.",2
1009,1009,face masks,"@SenSchumer When have Dems ever done anything for the American people out of true concern for our welfare? What's your reason, Chuckie? Why do you want us all to wear masks? Why is there an apparent correlation between places that forced mask wearing and a rise in cases?",2
521,521,face masks,"Me: Sorry masks are now mantatory

#DearCustomer : I don't have to wear one because I'm a selfish inconsiderate jerk!

(or maybe that's just what I hear)",1
941,941,face masks,"@CColavitoAZ @PeggyHall @YouTube There is no executive order. Do you really think there should be for 1/4 of 1% testing positive? Again, 1/4 of 1%! Not even 1% not even a half a percent! Do the math. China is a perfect example they've been wearing masks for years did that prevent them from getting it? ",2
3955,3955,school closures,Y’all can go ahead and open the schools. My kid will just stay home. :middle_finger_medium-light_skin_tone:,1
2154,2154,fauci,@IngrahamAngle @KathyMillerDC @bigleaguepol This is because he positioned to profit immensely from a vaccine. When was the last time #Fauci treated a patient? Answer... decades! He needs to be prosecuted for causing the deaths of thousands of Americans?,2
4030,4030,school closures,"The Republicans didn’t care about gun violence in our schools, why would they care about a virus!",1
1329,1329,fauci,"@janetlynandrea ugh Birx AND Carson? Performance theater :performing_arts: given top down signaling sans masks. #Publichealth needs Fauci ""freed,"" maybe an editorial cartoon of #DrFauci in a basement w/duct tape over his mouth for trying to speak the truth? @AnnTelnaes @mikelukovich @lizadonnelly #cartoonists",1
573,573,face masks,"I have just told my hairdressers a very large national chain, that I will never be using them again because they are forcing customers now to wear face masks. I will not pay you to be sufforcated and will not add to this idiocy when hairdressers are exempt from this bs",2
944,944,face masks,"Walked in Asda yesterday, security guard shouted “mask on please”.. carried on about my business... the battle just started",2
315,315,face masks,Great job @Delta for having the courage to kick the people who refused to wear masks off your flight!,1
427,427,face masks,"You'd think many people would be grateful for the masks.

#ugly #covid19 ",1
1365,1365,fauci,"So @realDonaldTrump and @vp have decided to wind down  the coronavirus task force.  Makes sense.  The press conferences have been a disaster as Trump hijacked them, and he can't control #DrFauci , he can control the head of @HHSGov.  Trump doesn't want accurate info out there.",1
2772,2772,stay at home orders,"@GavinNewsom be the Governor I thought you were and order another #StayAtHome mandate. Clearly you know the numbers, #FlattenTheCurve &amp; save #California - for your children &amp; mine! #GavinNewsom #Covid_19",1
304,304,face masks,Don’t burp while wearing a mask. #WearAMask,1
861,861,face masks,ONLY sick people need a mask. Wake up Americans,2
718,718,face masks,@BorisJohnson Never thought I’d say it Boris but for a so called ‘liberal’ conservative you are an absolute control freak! Stop babying us. Stop #nannystate and FFS stop the insane forced masks.,2
1025,1025,face masks,@nytimes If a piece of underwear can’t stop the smell of a fart how can a cloth mask stop a virus...,2
4216,4216,school closures,And there hours of operation are Mon thru Fri 7 am to 6pm...so why are schools shut down again?,2
1880,1880,fauci,"@smart_whit @crotts_dan Just when you think you're the greatest, someone reminds you of that last stupid thing said. January, Corona virus, we're safe :thinking_face:Hmm #DrFauci",2
1345,1345,fauci,Science isn’t a partisan issue. Anyone trying to silence medical experts for political gain have no business leading a nation. I stand with #DrFauci #ScienceMatters #COVID #WearAMask,1
4455,4455,school closures,"While we teach our children to accommodate to the new normal, do you seriously foresee it as a society without schools! Is that what you want us to teach them? 
That’s what “No Fees” directive indicate",0
699,699,face masks,"#BillClintonIsAPedo Just curious, do Americans plan to be compliant sheep to their masters or are they going to wear masks FOREVER? Why were John Lewis funeral attendees NOT 6 feet apart, but Christian &amp; Jewish funerals are forced to or dispersed? #MasksDontWork",2
1708,1708,fauci,"@thebradfordfile @DanielWikowski :joy::rolling_on_the_floor_laughing::joy: So true! Hell, let's just never #ReopenAmerica :woman_facepalming: #DrFauci the fraud...how many patents/how much stock does he own regarding #Coronavirus #COVID19 vaccines:question: Is #Fauci #InOnIt with #WHO &amp; #BillGates (&amp; now #Madonna :woman_facepalming:):question:

#FollowTheMoney #Soros family involved?",2
4221,4221,school closures,NEWS FLASH!  While the Governors are pushing CDC recommendations . . . The CDC Never recommended for Schools to close at all!,2
3818,3818,school closures,"Anyone who thinks kids will respect social distancing rules and stick to strict protocols about behavior, hallway interactions, bathroom breaks, riding the bus, and eating lunch hasn’t spent more than ten minutes in a school. ",1
643,643,face masks,"I wore one yesterday because I felt scared by mask zombies 
tutting and sniping  at me  when I  didn't wear one the day before. 
On medical grounds,  I'm exempt 
anyway . I'm NEVER  repeating yesterday's  experience again and will not wear a mask again.  
",2
3936,3936,school closures,@DanCrenshawTX Don’t reopen schools in the fall. Protect your children from a failed government and the deluded sycophants that continue to support it.,1
791,791,face masks,"Any one else notice how the people tut tutting at non mask wearers and pub goers, are the same ones who in ordinary times wouldn't know a good time if it bit them on the bum. You know the sorts, you usually see them sporting high viz vests at the village fete.",2
2951,2951,stay at home orders,@DjPaUlHoWaRd @Liz_Wheeler President Trump has handle this pandemic with ease. Stop with your ignorance....stop believing lies because of your HATE. Children have got to get back to school.....,2
3822,3822,school closures,Recall: Indians(Native Americans now) were forced to send their kids to schools on othe side of the State (SD) where diseases spread through the schools.Parents didn't know if they were going to get their kids back.Some called it genocide. My aunt was a teacher there.,1
2131,2131,fauci,Fauci has lost his mind.  #COVID19,2
159,159,face masks,"If you can't get people to believe they need to wear a mask, how will you convince them they need to get a vaccine? Asking for a friend... #COVID19",1
3091,3091,stay at home orders,@ewarren So now we are suppose to ignore science.  #OpenSchools,2
3722,3722,stay at home orders,"@Kate3015 So, COVID continues to kill even after you’ve recovered, just more slowly.",0
1717,1717,fauci,Fauci was all over the news saying #COVID19 wasn’t a threat to Americans in late January he’s a Clinton sycophant #FireTrumpNotFauci you know if he was a republican doc you wouldn’t give a f*ck leftists care more about politics than ppl dying get over yourself,2
3975,3975,school closures,"@Sometyme1 @donwinslow From my understanding, they are happy to sacrifice OUR children because many of these people don’t have their children in public schools. If they did, they might be more sympathetic, though on second thoughts, probably not.",1
1582,1582,fauci,"To #RandPaul @RandPaul: A Kentucky child with #COVID19 is on a ventilator, not that you care. Btw, #DrFauci is to end-all as you are to slime.",1
2062,2062,fauci,"#DrFauci on 60 Minutes:  ""Wearing masks is to prevent infected people from transmitting it""

So if I don't have it I don't need to wear a fucking mask.

Got it.",2
3078,3078,stay at home orders,@DavidBegnaud Yeah the others are ACTUALLY CONTROLLABLE! You cannot control Covid like you can’t control the flu. That’s his point we don’t do anything about the things we can control! #werebeingduped #COVID19,2
161,161,face masks,@iheartmindy That’s because you’re a Karen and a trump lover. If you really cared for the people that deserve to live on this planet. You would wear a damn mask. Good luck for when you might need a ventilator soon. Us Normal people are going to wear masks to survive.,1
3307,3307,stay at home orders,"Seems that the Germans didnt have any magic wand regarding this madness

they were just simply marking down #COVID19 deaths correctly DOH !

you know people that actually died of it :thinking_face:

you couldnt make it up",0
4120,4120,school closures,Public schools will start out with remote learning at the beginning of the school year here in North Texas.  Private schools have not made the same announcement.  So my kid will not be saturated in neither COVID nor smug privilege while learning this year.,1
4342,4342,school closures,"Share your thoughts &amp; type #SaveOurSchools in your tweet today between 2 pm and 6 pm for our Schools, Children, Parents &amp; Teachers in #Gujarat

:sos:RETWEET!! RETWEET!! RETWEET!! RETWEET!! :sos:

#SaveOurSchools 
#SaveOurSchools 
#SaveOurSchools 
#SaveOurSchools",0
2027,2027,fauci,"@RepAndyBiggsAZ Why does #FlipFloppingFauci escape any scrutiny. He has been on both sides of every issue concerning #Covid19 
@realDonaldTrump has out doctored #DrFauci at every turn 
From masks to #HydroxyChloroquine 
Fauci is a liar or a fraud",2
602,602,face masks,@mtaylor422 @IAGovernor Keep your kids home if you are scared. You have that option. No masks for healthy people. The numbers do not show that masks are needed for healthy people.,2
952,952,face masks,Fuck wearing a mask.  No sheep here #COVID19 #Hoax,2
1890,1890,fauci,"@Phreadys Dr. Fauxci made his fortune selling bad medicine, bad vaccines, and bad advice.",2
2064,2064,fauci,@CBSNews No do-overs for #FauciTheFraud . If I performed like this on my job my ass would be shown the door.,2
2713,2713,fauci,@IngrahamAngle So what was that Lockdown in March/April/May 2020?  Biden's lockdown?,0
923,923,face masks,I’ve just had to walk off a job for refusing to wear a face mask. I will not be muzzled under any circumstances,2
450,450,face masks,"@JeffPassan @markasaxon Gee it's almost as if the MLB's plan to safeguard players, coaches and officials from a highly contagious and deadly virus with no cure isn't actually working. #COVIDIOTS #TrumpVirus #StayAtHome",1
4397,4397,school closures,"The tool of teaching has changed
The Teacher-Child relationship is Eternal
HELP US MAKE THE BOND STRONGER
Save Education and Save our Schools",0
1509,1509,fauci,"@JoshNBCNews @david4potus2020 @NBCNews It is unconscionable, dangerous, disloyal, dysfunctional, and corrupt for this #WhiteHouse to attack and undermine their own #Coronavirus #TaskForce. As #Trump Team attacks #DrFauci, is it any wonder that their response to #COVID has been so confused and ineffective?

#DeathWish",1
2162,2162,fauci,"@NewNormality20 @LynnFynn3 Funny, years ago when I was studying molecular genetics they use to use the Ames test to test for how mutagenic various substances were. The only thing that came out totally clean was orange juice and carrots! Leave it to Fauci to even get that wrong.",2
1822,1822,fauci,"@ChuckGrassley She was bullied by a politician named Nancy Pelosi...sorry Chuck, you're wrong here. And as for Dr. Fauci, we want him off the team.",2
307,307,face masks,"LOOK at Victoria right now, how long did it take to make wearing masks compulsory? WHY would you not make it compulsory for NSW right now to avoid what we are witnessing in VIC? #COVID19Vic #covid19australia @ScottMorrisonMP @GladysB @NSWHealth #leadbyexample",1
2760,2760,fauci,"Hashtag history of America 2020 in 5 seconds:
#Wuhan 
#coronavirus 
#COVID19 
#SocialDistancing 
#DrFauci 
#DrBirx 
#DailyBriefing 
#cuomobrothers 
#JoeBiden 
#Election2020 
#Megxit",0
672,672,face masks,"Germs, Bacteria, viruses
Are food for your immune system

Wear a mask at your peril",2
1946,1946,fauci,"@WayneDupreeShow Yeah, yeah, Americans are outraged but everyone will continue on like good little sheep and wear the mask!  Time to protest America, this guy is a lying, hypocrite POS.",2
943,943,face masks,I am not wearing a mask!!,2
1405,1405,fauci,Did I mention how much respect I have for #DrFauci ?! :pill: I did but I'm going to say it again! :raised_hands: This man deserves the Presidential Medal of Freedom. :military_medal: #coronavirus #Covid_19 #CoronaVirusUpdate,1
767,767,face masks,"@profman60 @EndUKLockdown1 @ChrissieGrech @sainsburys @Tesco If masks worked we wouldn't have needed Lockdown....! Masks spread more disease because people touch them all the time, moving them up and down and then they touch things, gross! Wash your hands before touching mouth and eyes is the sensible advice!",2
2614,2614,fauci,"@DonaldJTrumpJr Eat a dick junior, you are a whiney little bitch like your senile sperm donor #MAGAt #TrumpIsLosing #RepublicansAgainstTrump #amateur #ByeDonJr #DumpTrump #COVID19",0
2926,2926,stay at home orders,Morning @BorisJohnson. Have you done with totally fucking up our  country yet? Just looking at the share prices for confirmation. #medicaltyranny,2
1175,1175,face masks,@GovernorTomWolf Go away.,0
1715,1715,fauci,Fauci fuck you,2
2875,2875,stay at home orders,"@TMZ @TooFab This is just so sad. My heart goes out to these people friend's and family, because they have to deal with the grief, because people try to act like this is nothing, and it's not nothing. Please #StaySafe, #stayhealthy and",1
1845,1845,fauci,@VeachChristi @brianstelter @mkraju @realDonaldTrump @JoeBiden Doesn't anyone see that politicians in general just divide us? Fauci has conflicts of interest with #bigpharma and he needs to be removed,2
2023,2023,fauci,@Amandaloves38 @realDonaldTrump To hell with Fauci,2
3034,3034,stay at home orders,"@AlanLevinovitz Gotcha. Seatbelts really do save lives tho. Masks.. probably not. Maybe they do, but I doubt it.",2
1627,1627,fauci,"@AP @amandacarpenter @realDonaldTrump is an angel of death - he is the one dismantling America. Really, by November 3, he'd like to kill as many as he can.
@IlhanMN 
#DrFauci 
#coronavirus 
@WHO",1
1038,1038,face masks,"@DeniseMarlaine In fact, is there any sheriff anywhere who will enforce mask ""mandates""?

How could they?  They enforce actual legislation, not dictators' tantrums.

",2
1506,1506,fauci,"@Morning_Joe #DrFauci just said Private Sector is better equipped to #coronavirus tests kits.... Well, if #Trump isolationism America 1st has left us in vulnerable. How can the most Wealthiest Nation be blindsided? Somethings wrong with that logic. NO EXCUSES Travel Ban is moot!",1
1442,1442,fauci,"@RandPaul just insulted #DrFauci, science, poor parents, and wants to put kids at risk. But I'm sure not his kids. #SenateHearing #coronavirus",1
3944,3944,school closures,"Dear President @CyrilRamaphosa, I'm a teacher who has tested positive for  COVID-19. Please shut down schools to protect our children. Economies can be revived, not lives #COVID19 #PresidentialImbizo",1
331,331,face masks,COVID-19 is NO JOKE. Don’t wait until a loved one gets infected to realize this!,1
3070,3070,stay at home orders,@TomFitton No more stimulus money government get out of the way reopen all of America let people get back to work.,2
2079,2079,fauci,"'If it saves one life...' the mentality behind demanding everyone wear #masks. Let's apply that same logic to #Hydroxychloroquine.

@realDonaldTrump @POTUS #Fauci",2
1824,1824,fauci,"Fauci had been wrong so many times and I'm appalled at the comments by the Leftists supporting him. Do they not see his conflicts and that he's a political animal going WAYYY back before Trump ? 
Wake up guys. He's a DC player. He's got an agenda. And he's been busted.",2
913,913,face masks,I won’t wear a mask.,2
3103,3103,stay at home orders,"@framerate We really need to step up and understand that viruses are nothing new... but this global fear mongering is! Let's grow up and accept that people are going to get sick but a vast majority are going to recover, have antibodies and be fine. Happy National Hot Dog Day!",2
2538,2538,fauci,@AgenteCuadruple @WIREDScience Well you would need to vaccinate against HIV not AIDS and to the best of my knowledge it seems most of the medical community is struggling with a vaccine. So I assume it is not so simple. How is the vaccine that your working on going?,0
3335,3335,stay at home orders,@AnthonySabatini Great! Thank you sir! I love this woman who stands for JESUS CHRIST and I stand for HIM and with her too! I have placed my Faith in my ALL WISE CREATOR GOD. #NoMasks,0
3039,3039,stay at home orders,"There are normally around 280k deaths/yr in Canada. 
Of those usually 8000 or so are from flu/pneumonia.
As of today 8773 have died from or ""with"" Covid-19.
How many have died of ""regular"" flu?
How many EXTRA will die from lack of care/diagnosis due to lockdown?",2
1674,1674,fauci,"@maddow Shocking,,,,, poor #DrFauci will definitely be needing to get his resume updated once someone dumbs down the report and spoon feeds its findings to The Donald. #COVID19 #TrumpVirus #TrudeauLiedPeopleDied",1
2146,2146,fauci,@IngrahamAngle Fauci needs to go. This has never been about science since day 1. Hydroxychloroquine + zinc... Mask/No mask. Doesn’t spread on surfaces/does spread on surfaces. Man o man.,2
318,318,face masks,It’s good to see a shift in consumer behavior re: masks when corporations (esp. those that serve non-compliant areas) enact rules. Virtually no masks ~1mo ago at my parent’s local @Walmart. Today? &gt;70% compliance. (Both observations based on my experience.),1
1912,1912,fauci,@TX_WalkerRanger I do not think he is a fraud. I KNOW he is a fraud! #faucifraud #FauciTheFraud,2
661,661,face masks,@realDonaldTrump Get RID of #Fauci AND #Birx!! And stop this #Maskcontrolnonsense!! When universities are having OUTSIDE  graduation requiring everyone wear masks in the 100’ heat— we’re FURIOUS!!,2
3773,3773,school closures,@richardmarx It makes 0 sense that we send kids back to school when we still need to mask up and distance everywhere else.,1
4240,4240,school closures,"Is shutting down schools going to affect teacher and learner's mental health? 

#OurFutureNeedsYou
#WellnessWednesday",2
682,682,face masks,"@mycael101 @catturd2 @jaketapper Exactly. And I've not worn a mask at all, been in huge crowds without masks, been at a house party close quarters with someone who 2 days later tested positive and I still haven't caught it.  So the mask debate rages on...",2
3797,3797,school closures,@T_R_0_V_3_R @repairrestores1 We all know that opening schools during a raging killer pandemic is criminal and crazy.,1
3181,3181,stay at home orders,@DiamondandSilk Its ridiculous.  Kids need to be back in school this coming Fall. Businesses need to reopen. Hospital ERs have been less packed.,2
531,531,face masks,Mad the way they want you to wear masks in shops but everywhere else its sound not to. If thats the case no one should be allowed to touch stuff unless there buying it then? :thinking_face::joy:,2
3748,3748,school closures,"tRUmpublicans think it's OK to rape, cage, starve, gun-down or expose our children to a deadly pandemic but lose their shit about abortion.  ",1
1981,1981,fauci,@DeAnna4Congress He needs to be fired with immediate effect,2
631,631,face masks,"I bet I wake up to masks being mandated :mask: 

At least not wearing one won’t land people fines or citations; yet. 

#COVID19",2
32,32,face masks,"@jimdonovancbs3 @SEPTA No need to be patient. Not wearing a mask in public (as mandated by PA Governor) is the equivalent of swinging around a gun with the safety off; somebody’s going to get hurt. That said, I see Philadelphia P/O watch people walk around w/o masks and they say nada!",1
3950,3950,school closures,"If Harvard is still doing distant learning, then we all should be distant learning. #CoronavirusUSA",1
1758,1758,fauci,Fauci shoulda been discarded by the president 4 months ago. Listening to him might be the biggest mistake of his presidency,2
1533,1533,fauci,"Dr. Fauci was put on a baseball card and it outsold every other baseball card. 

Perhaps were should try dedicating a line of baseball cards to medical professionals?
#COVID19",1
2547,2547,fauci,@SixPieceTaye @jimmy_dore @Makke93 Many have died needlessly already on this hill because the fascist pharmaceutical industry suppressed the use of HCQ and vigorously obstructed its use with no valid reason except political and profit motives.,0
1002,1002,face masks,@GovTimWalz I’ll pay a fine for not wearing a mask per your ridiculous mandate just as soon as the rioters who committed felonies when destroying Minneapolis are imprisoned and pay restitution. :thumbs_up_light_skin_tone:,2
3249,3249,stay at home orders,@MPRnews Interesting... is this the next reason you will use for #Minnesota's #COVID__19 number dropping @MDHCommMalcolm &amp; @GovTimWalz? We can read you like a very bad book.,0
1969,1969,fauci,"@JerryDunleavy Fauci is a fraud, along with his media cohorts fearmongering the American people over a virus yhat has a 99.4% survival rate!
Take your masks, and kindly shove them where the sun don't shine!",2
1544,1544,fauci,@IngrahamAngle @realDonaldTrump should be deferring to #DrFauci when answering questions about ANYTHING #COVID19 related.,1
3826,3826,school closures,@NYCSchools won’t close because parents can’t afford to lose working hours or will struggle to find childcare and some students eat their main meals at school. The system is broken and ultimately there may be some serious consequences down the road. #COVID19,1
1812,1812,fauci,"How many #coronavirus patients has as #DrFauci or #DrBirx personally treated? 1?? 2?? None??? Zero??  Yet the World Listens:
They have no hands on knowledge of #COVID19 only DOCTORS with REAL PATIENTS have KNOWLEDGE!! #SaturdayVibes #SaturdayThoughts",2
899,899,face masks,"We are five months into this PLANDEMIC,  and now all of a sudden we need masks everywhere. No! I will not comply. I will show my face,  I will use cash. Cash is still legal tender. #saynotocashlesssociety #screwyoufauci",2
579,579,face masks,"Please before arguing with me about why everyone should wear masks. Do your own research on them. The government will control you, and for that I am sorry.",2
1984,1984,fauci,#DrFauci should be FIRED! He used bad models to engage in fear-mongering &amp; hysteria. Now he's saying @realDonaldTrump to blame for needless U.S. deaths because he didn't shutdown country MONTH earlier. Yet in Jan &amp; Feb #Fauci said #COVID19 was NO PROBLEM. Fraud! #MAGA #FireFauci,2
619,619,face masks,"@JesseKellyDC Haha, kinda cool idea...but I still won’t wear a mask, obvi. #IdiotPatch",2
709,709,face masks,Your toilet cleaner being washed into my water is a chemical!  That's selfish to pour that in there.  Do you see the hypocrisy?  Seems we can find many things to call people selfish for.  #NoMasks,2
625,625,face masks,"@bartlettlover @tyler_casper Yeah, I had to wear a %^$&amp; mask to go to the eye doctor today. I ended up getting light-headed with a major migraine. I don't go anywhere else that requires  a #mask.",2
4201,4201,school closures,"Schools need to go back!
Keeping them closed causes parents to stay away from work to homeschool their kids. It holds back the entire economy, and by the way, kids don't die from this disease!",2
3062,3062,stay at home orders,I will NOT #WearAMask &amp; I will NOT #lockdown EVER AGAIN.  Suck it.,2
2910,2910,stay at home orders,@Jali_Cat Why the fuck are people still not allowed to open up their businesses? This lockdown is sick joke that never should of happened!,2
2097,2097,fauci,@GMan40401036 @e_iaco Calm down with your hate. Instead ask yourself how did Fauci make a net worth of $500 million? You can not accumulate that kind of wealth from a six figure salary. Fauci is the modern day Josef Mengele,2
2024,2024,fauci,"@johncusack @highbrow_nobrow @POTUS Coronavirus. It’s probably coincidence that #DrFauci weeks after downplaying the drugs PROVEN EFFECTIVE that cost $20 and save lives, is now PROMOTING REMDESIVIR. Imagine that. I’m sure that’s all just a coincidence. I’m sure the fact that the success rate of remdesivir is 5/",2
365,365,face masks,"I just saw a tweet that said something like “I don’t want to wear a mask cause then it’ll be normalized.” 

If you don’t wear a mask NOW, it WILL become normalized and become part of every day life even after this. So wear it now, so we don’t have to later.",1
1724,1724,fauci,@realDonaldTrump I see Fauci is no better at pitching than he is practicing medicine.,2
3808,3808,school closures,Schools will perfectly help me spread. - The Virus:microbe:,1
2860,2860,stay at home orders,@jillastark It will only change when people stop moaning and do the right thing #StayHome,1
2168,2168,fauci,"@drdavidsamadi And because fauci is a fraud. If he was in the real world, he would have been fired a long time ago.",2
