,Unnamed: 0,premise,text,stance
1221,1221,face masks,@denniallen Absolutely it’s not rocket science -,0
1223,1223,face masks,"Okay people let's dumb this down for the 38%.

Less tests≠less infected with Coronavirus.

If a woman is pregnant and doesn't take a test, she's still pregnant. 

#COVID19 #ItIsWhatItIs #MAGAmath",0
1224,1224,face masks,@drsimonegold @maelfyn Covid Is hoax,0
1227,1227,face masks,Did you start wearing a mask before or after a State / local Government told you to?#WearAMask or,0
1229,1229,face masks,"@pauliewalnutsuk Me neither.
",0
1230,1230,face masks,@GeneralDilley Hey Fauci we see through your corona lies. Fox stop supporting the covid hoax,0
1234,1234,face masks,"Trump wore a mask today. Guess @GavinNewsom will be reversing the silly mask requirement now!
#MAGA #KAG #Trump2020 ",0
1235,1235,face masks,Any skincare suggestions for breakouts because of face masks?!:flushed: :mask:,0
1239,1239,face masks,"@Full_On_Cynic I am a multitasker. I will be voting Green to help them reach 5%, but I am 100% ready to put my vest and gas mask on, just been busy working nonstop as a nurse since Covid hit. Ugh.",0
1241,1241,face masks,"@LyndaAKApebbles @dougducey @HHSGov No shutdowns. Already a mask mandate in most county and local cities. You need to do as McDucey stated in the press conference - Stay Home, Stay Safe, Watch Netflix...or eat outside if you go dining out.  :joy:
#OpenArizona #FakePandemic ",0
1243,1243,face masks,@BTroubble @ClarkeMicah I have respect for those who respect the lives of those around them,0
1244,1244,face masks,@AMorbidPodcast just finished listening to the latest episode! Thank you for another great story and crime time! Helping me survive social distancing. #SaturdayMood #truecrime #COVID19 #WearAMask,0
1245,1245,face masks,"@DesnoyerRobert More unmasked than ever.
#LiesLiesLies #LiarInChief 
#TrumpsAmerica 
#PoliceBrutality 
#oppression 
#EthnicCleansing #GOPGenocide 
#Covid_19 #coronavirus ",0
1246,1246,face masks,"@JenkinsSucks @Walmart @FedExOffice Walmart, Home Depot have walked back there mandatory masks they will allow people to shop and buy without a mask.",0
1247,1247,face masks,"@CNN Hey have we all not got the memo.  99.5 survival rate and climbing?  
Take the faulty death counts and surge in faulty testing this thing looks like Joke.   Stop with the fear mongering and government overreach 
",0
1248,1248,face masks,Whose going as a doctor for Halloween this year? Asking for a friend. #everyone #covid19 #halloween2020,0
1250,1250,face masks,@aravosis @margauxdemerle That is an awesome idea. Thank you for this. I like it.,0
1251,1251,face masks,"@VStewartNYC @seanhannity @glo4itnow @realDonaldTrump @DonaldJTrumpJr @dbongino And not only do I have family drama queen, I’m in the high risk category! I stopped drinking Democratic koolaide back in the 80’s before  #DegenerateBill was POTUS. If you can’t SEE what they’re doing to us — to this country, I doubt detox will help at this stage.",0
1252,1252,face masks,"Suicide figures are up 200% since lockdown. Could 2 friends please copy and re-post this tweet? We’re trying to demonstrate that someone is always listening.

Call 116 123 (Samaritans UK)

Just two. Any two. Copy, not retweet
#SuicideAwareness #KBF",0
1253,1253,face masks,"@PaulG4V @BorisJohnson FFS open your brain and think, we will live with virus peacefully like we are living now.with the pandemic virus 1968. Sweden is.OUT OF.COVID WITH NO LOCKDOWN AND ",0
1254,1254,face masks,"@metrorailgp Let’s stay safe and protect one another 

",0
1258,1258,face masks,"@kateamaraWBAL @GovLarryHogan @CalvertCoProbz @MDSHA During Kate's live shot, the local officials behind her had #NoMasks on &amp; were not #sociallydistanced. I thought Gov.Hogan mandated the wearing of  masks inside &amp; outside? Or is that only for civilians?",0
1259,1259,face masks,@DoroLef Absolutely!,0
1260,1260,face masks,"@JoyAnnReid @Cubfan13241 Don’t blame the governor, it is 45’s lack of leadership that has lead to these problems. Deaths didn’t start going crazy until businesses started opening up early, under pressure of federal government. 
#TrumpsDeathToll157K
#TrumpLiesPeopleDie 
#extendthe600",0
1261,1261,face masks,"When I write a book about 2020 it shall be called The Secret Life of the Lower Half of My Face.
",0
1262,1262,face masks,@GlennHammond13 @CheriJacobus @ajsfinefoods Not everyone can wear a mask...,0
1263,1263,face masks,"@devisridhar Bollocks, from One of the many ""experts"" that procedere to be clueless on this simple corona virus The only One worth listening is Prof. Gupta and Dr Tegnell of course. Sweden out of covid with NO LOCKDOWN and ",0
1264,1264,face masks,@FingalNancy I don’t right now since I am home alone but every time I go out I,0
1265,1265,face masks,@wis10 So if you say you have asthma you can get away with not wearing a mask?,0
1266,1266,face masks,"Let this sink in :arrow_down:

If #Florida were a country, it would rank 4th in the world for the most new cases in a day behind the United States, Brazil and India.

STOP taking cues from politicians who refuse to lead. The rules are simple: 

Practice #SocialDistanacing and ",0
1268,1268,face masks,"@ResproUK These masks have exhalation valves; they should not be allowed on #publictransport against #Covid_19.

",0
1273,1273,face masks,"@GodFamilyJesus Oh my gosh I see people every day driving alone in their car with a mask on   But hey to each his own 
",0
1274,1274,face masks,Can we talk about how thousands of #americans participated in the #BlackLivesMatter movement and #Covid_19 didn’t even spoke but a few #WhitePrivilege scum bags partying in Florida cause the world biggest spike? Almost like masks work??,0
1276,1276,face masks,@replouiegohmert So you are suddenly all about your health choices.. so are women.. #covidiot,0
1278,1278,face masks,"So looks like Blackburn, possibly Bolton are heading for a local lockdown!! I really cannot describe how cross I am with all this now! There’s common sense, then there’s sheer stupidity! This is all getting beyond stupid parody now!! #COVID19 #CovidHoax ",0
1281,1281,face masks,@JustInformU @Individual_Intv is this about mask wearing?,0
1283,1283,face masks,"Attention 50% of mask wearers: if you wear the mask below your nose it does NOTHING!!! Either wear one, or don't! #coronavirus #covid19 #covid ",0
1284,1284,face masks,@BCCG5 What is the scientific evidence fot face masks?,0
1288,1288,face masks,"Can someone please do a ""Downfall"" parody of the mask situation? Long overdue if it hasn't been done yet. #downfall",0
1291,1291,face masks,"To those who have problems wearing a mask due to actual mental health/phobia.

#COVID",0
1293,1293,face masks,"@CDCTobaccoFree @Surgeon_General Um, the COVID pandemic is still going on. Maybe work on that? THX. ",0
1295,1295,face masks,"@Dr_Ellie COVID swabs have a 30% or so false negative fate. However, other causes of pyrexia are available, believe it or not!

#FearIsTheMindKiller",0
1296,1296,face masks,"@LorenaBax8989 @OhioQuit @Jim_Jordan The upside is anyone going to use a gym will get infected &amp; there will be less Republicans in November. So, go get a workout in, tattoo, manicure, whatever. The rest of us will do the right thing for our communities. #StayHomeSaveLives",0
1301,1301,face masks,2. The leadership from gov on this has been appalling on this. We need a CLEAR info vid put out on SAFE mask wearing &amp; storing as I've seen some ridiculous examples of misuse which is probably worse than not wearing one!,0
1302,1302,face masks,@CSMIA_Official @IATA no it isn't a real virus it's fake we've done our research we know the truth and we know that covid-19 is a fake virus that's not real furthermore,0
1304,1304,face masks,@GMA @GStephanopoulos This is a lie! Watch the video on @BreitbartNews Doctors are coming forward with proof! #lies #COVID19,0
1305,1305,face masks,"@MerwinDamian @aubrey_huff When I see an idiot, I cross the street too! #COVIDIOT",0
1306,1306,face masks,@2plyheftybag @adamjerome @GovAndyBeshear @realDonaldTrump Give it a few days and let’s see what happens next. #covidiots,0
1309,1309,fauci,@PeterNavarro45 I am extending an invite to you and all your cronnies to #Brooklyn #NYC to repeat the shit you have been talking about our boy @DrAnthonyF I will pay for all of your medical bills afterwards.  #FlattenTheCurve #COVID19 #pandemic,1
1311,1311,fauci,Rand Paul asking the hard questions... True #Patriot. Thank you.  #COVID19 #OPENAMERICANOW #WWG1WGA #TheGreatAwakening #DrFauci #RandPaul,1
1312,1312,fauci,"@ShimonPro I saw this coming, after Trump conveniently dumped the no mask on #DrFauci yet he is the one that said its not required at his ralleys and wont wear one himself as he cant see himself greeting world leaders in one..as if they want to greet him that way anyway! He us not well...",1
1313,1313,fauci,"Hey you , #WearAMask ! We can beat this, if we wear masks !",1
1317,1317,fauci,"@NicoleNonya @benpershing Thanks for the PSA!
...so for those who refuse to read, listen, lead by example or follow social responsibility....this picture should help.
#COVID19 
#Covid19isGettingCloser 
#Fauci",1
1318,1318,fauci,@clarityx @michaelaltneu @GavinNewsom Oh hello Dr Lady. You really MUST contact #DrFauci with your proclamation on #masks So many #scientists and they’ve all been wrong. Thank goodness we have brainiacs like you to guide us #WearADamnMask,1
1319,1319,fauci,"Lack of testing is a huge Trump failure
#TrumpLiesAmericansDie",1
1321,1321,fauci,"@realDonaldTrump Why do you continue to be such an idiot? Testing has nothing to do with more cases. The cases are there; it’s just whether you are aware of them or not. If you aren’t aware, people contribute to additional spread. This is why we’re not at better here. Believe science.",1
1324,1324,fauci,"#ThursdayThoughts #DrFauci #COVIDー19 #coronavirus 
I agree with Dr. Fauci %100 we should stop shaking hands forever. :clapping_hands_medium-dark_skin_tone::clapping_hands_medium-dark_skin_tone::clapping_hands_medium-dark_skin_tone: People are disgusting. Greasy oily hands :nauseated_face::face_vomiting::face_vomiting::face_vomiting::face_vomiting:",1
1326,1326,fauci,@BBCSport 1.#Covid_19.2.#lockdown. 3.#clapforourcarers.5.#StayHome.6.#SocialDistancing.7.#globalpandemic.8.facemask.9.#FlattenTheCurve.10.#contacttracing.11.#SecondWave and manager and their assistant will be #BillGates and #DrFauci,1
1327,1327,fauci,"Trump is rambling again at the White house press briefing about the economy, stocks. Who are the ""people"" he constantly refers to? Where is #DrFauci? This is supposed  to be about #COVID19, we need #facts not his beliefs.
@WhiteHouse
@PressSec
@MickMulvaneyOMB
#WorldWidePandemic",1
1329,1329,fauci,"@janetlynandrea ugh Birx AND Carson? Performance theater :performing_arts: given top down signaling sans masks. #Publichealth needs Fauci ""freed,"" maybe an editorial cartoon of #DrFauci in a basement w/duct tape over his mouth for trying to speak the truth? @AnnTelnaes @mikelukovich @lizadonnelly #cartoonists",1
1330,1330,fauci,"This is not an ego stroking trump rally Pence, give facts or get off the air. #DrFauci #Coronavirus",1
1332,1332,fauci,"@thehill We aren’t in the clear. This will not “magically disappear.” Science is our arsenal, Fauci is our Patton.  The premature drive for normalcy-to send children to school-will be an historic, irresponsible strategy. Not until there is a vaccine are we safe.",1
1336,1336,fauci,Dear “Flu Klux Klan:” Sit down &amp; be Humble or whatever Kendrick Lamar or Dr. Fauci said! #StayHome #FluKluxKlan #lansing #MichiganProtest #COVID19 #coronavirus @kendricklamar #DrFauci #StayAtHomeAndStaySafe,1
1338,1338,fauci,"#DrBrinx lost my trust awhile ago she makes this shit political 

Only person I trust is #DrFauci stays with facts and science of #Covid19

There no wiggle room for BS when lives are on the line. 

#TrumpIsANationalDisgrace 
#PenceIsALapDog",1
1339,1339,fauci,"@MeghanMcCain My dear... how dare you criticize #DrFauci in ANY way? He is the ONLY medical person with credibility.
A few people who have done NOTHING:
#1 Trumpie won't wear a mask &amp; ""it'll be over by Easter""
#2 #MoscowMitchMcConnell has ONLY confirmed judges
@TheView ditch her",1
1341,1341,fauci,".@AriMelber Nice tribute to #DrFauci who obviously deserves every accolade that comes his way.  

Also nice to see former POTUS clips and and be reminded of the dignity and grace with which they conducted their relationships with heroes like Dr. Fauci.

#COVID19",1
1342,1342,fauci,Common sense. Imagine that. #WearADamnMask #COVIDIOTS,1
1343,1343,fauci,"Where is #DrFauci?
#pressbriefing #COVID19 #WearAMask",1
1344,1344,fauci,"@GOP @realDonaldTrump #DrFauci says we are doing a horrible job in the U.S. 
as leadership #Trump Administration hasreally botched this pandemic #COVID19 #HeIsKillingUs",1
1345,1345,fauci,Science isn’t a partisan issue. Anyone trying to silence medical experts for political gain have no business leading a nation. I stand with #DrFauci #ScienceMatters #COVID #WearAMask,1
1346,1346,fauci,His voice and leadership are necessary to combat the coronavirus and #CoronaDon.,1
1347,1347,fauci,"All these overnight experts on the #FDA . 
#DrFauci already approved it's use for
#coronavirus",1
1349,1349,fauci,@NateMedeiros_ @SenBobCasey @realDonaldTrump @US_FDA If #DrFauci Dr. #AnthonyFauci &amp; many other #MedicalProfessionals #Doctors have professional reservations about #OffLabel use they have reasons &amp; don’t want to #CompoundTheDanger to #AmericanPeople already #UnderSiege from the #COVID19 #coronavirus. #Trump is known 2 B  #Reckless.,1
1350,1350,fauci,Let’s push for #DrFauci to get the Noble Peace Prize for his leadership in managing #COVID19. What do you think that would do to @realDonaldTrump ? #NobelPeacePrizeforDrFauci #TrumpPressConf,1
1352,1352,fauci,"@Liz_Cheney Thank you. Your words or wisdom will help more at risk TrumpCult Republicans stay safe &amp; protect thier families lives.  #COVID19 
#DrFauci 

:flag_for_United_States:We are all Americans:flag_for_United_States:",1
1353,1353,fauci,"Ok moron @POTUS . In the beginning of this Covid mess, there was a severe shortage of PPE, so we were told not to wear masks to conserve inventory. I know, because I had to buy PPE for my wife and her nursing staff. Now PPE is easier to get, so #WearADamnMask",1
1354,1354,fauci,@EthanRichmond12 @Nationals That is FoxNews and WH propaganda. Science adapts to new information and changing conditions. Early on with a shortage of N95 masks first responders had priority.  Later when it was clear that the virus was airborne cloth face covering of any type was recommended.,1
1355,1355,fauci,@Hope012015 @businessinsider Now that bastard is trying to blame #DrFauci  for HIS slow response to Coronavirus. #TrumpIsACompleteFailure,1
1356,1356,fauci,"@realDrBirx
Reminder as you prop up #trump incompetence.

""First do no harm""

#TrumpVirus #StayAtHome #coronavirus #COVID19

140,000+ dead #Americans and growing.",1
1359,1359,fauci,"@realDonaldTrump 3,118,168 COVID-19 Cases 
133,291 Deaths in 4 months
60,000 new cases in 24hrs
FL, AZ, TX cases soar
#WartimePresident 
#COVIDー19 
#ScienceMatters 
#WearAMask 
#SocialDistancing 
#StayHome 
#DrFauci 
#DrBirx",1
1362,1362,fauci,"Watching today's presser &amp; #DrFauci's slapping down the media over the mitigation issue. 

Let's see how the media interprets &amp; twists his words to try to push their agenda that there's trouble between Trump &amp; Fauci.

#patheticmedia
#COVID19 
#MediaVirus",1
1363,1363,fauci,"If you don't believe what you are being told about COVID, unfollow/block me. Now. I don't need you, and no rational person does. If you think it's a hoax, or the flu, fuck...off. Just remember, don't cry to me when you or someone you love gets it. I don 't care.",1
1364,1364,fauci,Currently happening: #DrFauci testifying at Senate Coronavirus Hearing in the US warning that early reopening of states may trigger an uncontrollable outbreak. Yet self-serving elites in #SouthAfrica assail us everyday with moans about #LockdownSA.,1
1365,1365,fauci,"So @realDonaldTrump and @vp have decided to wind down  the coronavirus task force.  Makes sense.  The press conferences have been a disaster as Trump hijacked them, and he can't control #DrFauci , he can control the head of @HHSGov.  Trump doesn't want accurate info out there.",1
1368,1368,fauci,@Deborah00418507 @morethanmySLE I never go anywhere without a mask!:mask:,1
1371,1371,fauci,"@jessiehellmann @SenWarren More testing ,More cases.These numbers are there in January itself. We need data on Asymptomatic / symptomatic for those who tested positive in June. Do not make people panic .Wear masks, maintain social distance and sanitize your hands please #DrFauci @WhiteHouse",1
1372,1372,fauci,"Need info on whether a plastic face guard is a SUBSTITUTE for a mask. 
I see people in adverts wearing both, but when I see them in stores, it's with SHIELD only and no masks.. 
#DrFauci #COVID19 #QuestionOfTheDay #Masks4All",1
1373,1373,fauci,@SteveSchmidtSES Im not a fan of the  @VP but at least he addresses #DrFauci  as Dr. Fauci and not Tony as #Trump does. Disrespectful...  #CoronavirusUSA,1
1374,1374,fauci,I’m sure #trump is “a bit nervous. Can’t sleep? Maybe because #SCOTUS hears your big disclosure case tomorrow and #DrFauci is going to let the truth out about #COVID19 Sucks to be you right now...,1
1376,1376,fauci,"Thank you #DrFauci 
We all wonder why there isn't a #StayAtHomeOrder for all of the United States
#COVID19 #CoronavirusPandemic",1
1377,1377,fauci,Wear your mask,1
1378,1378,fauci,:warning: #COVID19 OpEd: Ref @POTUS @realDonaldTrump “I feel good” ref posbl use Malaria drug to treat CV19 - NNN recently spoke w person discontinued stomach med re cancer causing ingredient Gave alt drug but it decreased efficacy person’s other med PLEASE LISTEN #DrFauci TEST FIRST :warning:,1
1379,1379,fauci,"#DrFauci says Coronavirus is his ""worst nightmare.""  Virus is #SURGING in dozens of states because everyone was in such a hurry to get out there and re open everything. #SlowDown America. #BeSafe  #Masks #SocialDistancing",1
1380,1380,fauci,"@kazweida :thumbsup::thumbsup::thumbsup:thks
@WeAreSinclair #Plandemic 
#BoycottSinclair 
#AdvertisersTakeNotice
#ComcastComplicit #BoycottSinclairAffiliates
#IBelieveFauci #ISupportFauci",1
1381,1381,fauci,"The Devil went down to Georgia and they called him Brian Kemp
He refused to order mask wearing, saying all are exempt
If you live your life mask-free instead
You might end up the next one dead
How do I stay alive you ask
Use common sense &amp; Wear the Damn Mask!
#COVID19",1
1382,1382,fauci,"If someone could make Trump say he was wrong, would it be considered a miracle? #TrumpVirus #ImpeachTrumpAgain",1
1384,1384,fauci,"""You don't make the timeline. The virus makes the time line."" - Dr. Anthony Fauci

If only our president would listen to #DrFauci, the immunologist he selected to serve on the #COVID19 task force. He doesn't listen because he cares more about reelection than saving lives.",1
1385,1385,fauci,"@funder @lcookwike 1/2 The train has all but completely gone off the tracks! What little structure we had w/a daily #coronavirus press briefing that provided some useful info from #DrFauci has suddenly halted. Now,  (unannounced) Trump &amp; Pence appear in random places to speak at random times...",1
1389,1389,fauci,"How can one thank #DrFauci by sending him a nice note? Twitter, FB? @ProjectLincoln @JoeBiden #COVID19",1
1390,1390,fauci,"@suzydymna @realDonaldTrump That’s a laugh. Trump has failed Americans. His incompetence is epic. Failed to act last January when he learned of Covid19. He has no plan for recovery.  145,000 Americans are dead. It took trump 6 months to recommend mask wearing.",1
1391,1391,fauci,"LOL at #MSNBC text beneath #Trump presser: #DrFauci says ""there will be #coronavirus in the fall"" after Trump says virus ""may not come back at all.""",1
1394,1394,fauci,"if you don't stand with Fauci, you'll fall for every lie Trump's tells about coronavirus.",1
1395,1395,fauci,"@realDonaldTrump's retweet of a post calling for firing of Dr. Anthony Fauci may be his most reckless, dangerous, and potentially deadly ever.  Republican and Democratic leaders should condemn him and reporters should press him on it hard today. #DrFauci #COVID19
#coronavirus",1
1397,1397,fauci,"Angry at his words, the White House is seeking to discredit Dr. Fauci, the nation’s leading infectious disease expert, as it works to marginalize him and his dire warnings about the shortcomings in the U.S. coronavirus response.
",1
1398,1398,fauci,"What is up with all the bad mouthing of Dr. Fauci?  Friends, that were Trump voters, but not now, are hating on him...a picture with his mask down?  Something about pharmaceutical interest? Saying the virus is warfare? Guess they aren't totally deprogrammed yet.",1
1399,1399,fauci,@realDonaldTrump PLEASE STOP TALKING and ATTACKING and DO YOUR JOB!!! Leave briefings to the pros and get busy providing resources.  #DrFauci #COVID19 #FactsMatter,1
1400,1400,fauci,"The @StephenCurry30 &amp; #DrFauci Interview on #COVID19 has been so informative. No politics. Just honest, educated, precise questions. Thanks fam.",1
1401,1401,fauci,"When this is all over, this is who I will remember for the good: @CMOH_Alberta @nenshi @BryanSzumlas @JustinTrudeau @NYGovCuomo @PeterAlexander @gustavson64 and #DrFauci #covid19",1
1403,1403,fauci,@realDonaldTrump your own expert just testified that we did not lockdown beyond 50% and THAT is why we have more cases! why can you not get a handle on this?!,1
1404,1404,fauci,"@itsJeffTiedrich @realDonaldTrump :arrow_right: #DrFauci: ""There’s No Question That If the President Did Not Institute a Travel Ban on China, There Would Have Been Many More #CoronaVirus Cases.""

:flag_for_United_States: Thank you,",1
1405,1405,fauci,Did I mention how much respect I have for #DrFauci ?! :pill: I did but I'm going to say it again! :raised_hands: This man deserves the Presidential Medal of Freedom. :military_medal: #coronavirus #Covid_19 #CoronaVirusUpdate,1
1407,1407,fauci,"@JustinAHorwitz WTF? @realDonaldTrump @VP @KellyannePolls @PressSec 
#coronavirus is a VIRUS......antibiotics don't work on a virus.
Where are you #DrFauci ????",1
1408,1408,fauci,"I believe its Gods grace that's being shown through #DrFauci in how to properly approach and flatten this #Pandemic 

Minorities, be careful and smart....please:pray:

I don't believe that these rich CEO's care about a human life more than they care about their bottom line. #COVID19",1
1409,1409,fauci,We want to hear from #DrFauci and the #CDC — the one we had before #Trump wanted them to change the #science to suit #Trump’s lies. #COVID19 #ScienceMatters #TrumpVirus2020 #TrumpFailedAmerica,1
1410,1410,fauci,@realDonaldTrump do you think Americans are that stupid? #dontcensorus #worstpresident #coronavirus #YouAreNOTaDoctor,1
1411,1411,fauci,I wonder if Dr Fauci's back is hurting after carrying the whole American Covid-19 team,1
1413,1413,fauci,"Dear Dr. Fauci,
As a nurse I am grateful for the COVID-19 work you are doing on behalf of the country.
:heart::clap:
",1
1414,1414,fauci,@A_Shy_Nobody @TaraElizabth16 @News12NJ Why don't you go read the CDCs 5 planning scenarios for covid where they discuss the mortality rates or what Fauci wrote in the NE journal of medicine back in March before you start calling others uneducated. #nomasks,1
1415,1415,fauci,"@WhiteHouse @realDonaldTrump Maybe if you had kept saying this from the beginning, all those blind #covidiots out there would have followed your lead, but they are already set on a conspiracy theory trail of ignorance. Maybe they would have followed you.  #WearADamnMask #ListenToScience",1
1416,1416,fauci,@texan_maga @HLAurora63 @FoxNews Hes not ...he hadny firex Fauci yet.   Thats on him.,1
1418,1418,fauci,I only want to hear the truth from #DrFauci !  #shutupTrump #coronavirus #CoronavirusPandemic #CoronavirusNewYork #PrayForNewYork,1
1419,1419,fauci,When the orangutan in office starts wearing a mask you know shit just got real. #WearAMask,1
1420,1420,fauci,So Trump wouldn’t answer the question as to undocumented workers being tested. Where is the doctor? Where is the doctor? #TrumpPandemic #TrumpVirusCoverup #TrumpLiesEverytimeHeSpeaks #DrFauci Where are you? #coronavirus #VoteBlue2020 #VoteBlueToEndThisNightmare #VoteThemAllOut,1
1421,1421,fauci,@DCHokiefan @Nationals Notice that he was invited as an honored guest while #TrumpVirus is rage tweeting and eating hamburders.,1
1422,1422,fauci,"Dear, #GOP. Do you still believe in the principles of #Federalism now? How hypocritical are you? What will you let #Trump get away with, as he is KILLING Americans! What about you, Supreme Court????? #DrFauci #COVID #COVID19 #Coronavirus #SCOTUS OMG Trump",1
1424,1424,fauci,#DonaldTrump is misleading the public and #Republicans allowing it. We must stop #Trump by voting home out of office.  This is awful. #DrFauci is a truth teller &amp; now he is silenced. Just like in China. #COVID2019 #coronavirus #Corona #cnn #MSNBC #nbc #bbcamerica #WashingtonPost,1
1425,1425,fauci,"Gawd, @CNBC dissing Fauci really?  Let me guess, Bannon is on later telling us it's all a hoax. Just talk about stocks and leave the conspiracy theories to Fox.",1
1426,1426,fauci,"6million American lives @ risk because 3 Governors @govkristinoem @IAGovernor @GovRicketts think they know better than the experts &amp; refuse to listen. South Dakota, Iowa &amp; Nebraska lives DO matter!

#COVID19 #sdgov #iagov #nebgov #ShelterInPlace ",1
1427,1427,fauci,"Wearing a mask should not be political. Masks do not silence you, you can still talk with a mask on. It is about caring for others around you — Not your politics. Listen to #DrFauci. Protect others, as you are protecting yourself. Be the solution, not the problem. #WearADamnMask",1
1428,1428,fauci,"@PeterNavarro45 is a fringe economist. He has no medical training... no infectious disease expertise. He hasn't served six GOP &amp; Dem. presidents to keep Americans safe. Navarro pushed hydroxychloroquine, criticized shelter at home orders, and covers for Trump.",1
1429,1429,fauci,"@parscale 133000 dead Americans while he freaking mocked the need to wear a mask, including harassing #DrFauci. @realDonaldTrump is a fecking hypocrite for five minutes. Nice try - most Americans are that stupid.",1
1430,1430,fauci,"Among the following, who is more qualified than Jared Kushner to be on Donald Trump’s #COVIDー19 task force? 

#poll #polls #25thAmendment #COVID19 #coronavirus #Fauci #DeborahBirx #DrFauci #DrBirx #MAGA #TheResistance #OJsimpson #TrumpMadness #Cuomo  #JaredKushner #joeexoctic",1
1432,1432,fauci,"@RandPaul such a lack of respect for #DrFauci. He is a respected scientist and physician. We need his skills. We have lost 80, 000 Americans. #COVID19",1
1434,1434,fauci,"#TrumpPressConf #TrumpPressBriefing #TrumpPressConference 

#DrFauci is smooth. ""Thank you Mr. Vice President"". Nothing for dumb Donnie.

#Trump #LiarInChief #UnfitToBePresident #coronavirus #COVID19",1
1435,1435,fauci,"@realDonaldTrump Yet, you seemed to spare plenty of time for #DrFauci to come to your #PressConferences, or should I say, #MAGA #rallies? What are you afraid of Mr. #RealityShow #FakePresident? The #truth about how you #failed the American people on your handling of the #CoronaVirus?
Just #Resign",1
1436,1436,fauci,"Allegedly it was @TuckerCarlson, one of the most racist liars from self-proclaimed ""entertainment news"" ch #FoxNews, who drive up from his FL prop to #Maralago &amp; convinced @realDonaldTrump* to take #COVID19 #coronavirus seriously!
Not #DrFauci experts or Dr's.
TUCKER CARLSON ppl!",1
1439,1439,fauci,"two more #Covid19 at City Club in Lafayette five workers at gym, pool and restaurant. City leadership has pushed to end stay home authorized band parties in violation of State rules, now a prominent social, health club looks like a cluster. Too much  #DrTrump need more #DrFauci",1
1440,1440,fauci,Poor #DrFauci looks exhausted on @TuckerCarlson tonight! #PLEASE take care of you toooooo :innocent: #COVID19,1
1441,1441,fauci,@IngrahamAngle Seems pretty contagious though- after hearing #DrFauci talk today #coronavirus I feel that it’s not political to stop large gatherings but smart prevention,1
1442,1442,fauci,"@RandPaul just insulted #DrFauci, science, poor parents, and wants to put kids at risk. But I'm sure not his kids. #SenateHearing #coronavirus",1
1443,1443,fauci,"@realDonaldTrump You don't agree with #DrFauci? You are NOT a doctor you #CovidiotInChief!
#TrumpPressBriefing
#TrumpLiesAmericansDie 
#COVID19
#TrumpPressConference
#TrumpMadness 
#TrumpIsTheWORSTPresidentEVER 
#LiarInChief
#CoronaVirusUpdates
#TrumpCoronavirusTestFailure",1
1444,1444,fauci,The scientific community is the most united consistent voice on #CoronaVirus -logic is goverened by DATA whilst bloody politicians are globally at their wit's end with mixed messages of denial &amp; inaccuracies! U decide who U would like to listen to! A denialist @POTUS or #DrFauci,1
1445,1445,fauci,"@FLOTUS @dcfireems @DCPoliceDept And all wearing masks, give Fauci the platform and ditch the orange balloon child, for Christ sake.",1
1447,1447,fauci,"Dr. Fauci nee Noah is telling you a flood is coming. You—
A. Comply and help others board the boat
B.Laugh and tell him he’s ruining life; there is no threat. Gotta make $ 
C. Put your trust in Dr Mikovits nee Jezebel #covid19 #DrFauci #pandemic #Mikovits #Fauci",1
1448,1448,fauci,The TV is once again on mute. What is #trump doing at the podium? Who is heading up the taskforce? All trump wants is to be on TV. Sick of him!:rage: #coronavirus #PressBriefing #COVIDー19 where is,1
1450,1450,fauci,"@36WorkingMan36 @realDonaldTrump Ok, well. Fauci advised wearing masks. Trump spent 4 months denying that was needed and even went to medical centers without one. Trump compromised a batch of tests by not wearing PPE inside the lab. Trump has failed.",1
1451,1451,fauci,We should only shop at stores that require their workers and their customers to wear face mask. Follow #DrFauci advice and #WearADamnMask #PhysicalDistancing #WashYourHands #COVIDー19,1
1452,1452,fauci,"I had a nightmare last night, and I never remember my dreams.  Dr. Fauci was playing a trumpet in front of a crowd.  Suddenly, he was gasping for breath.  I'm screaming, ""Someone help him!"" over &amp; over  again.  He collapsed and I woke up. 
#COVID19 #FacistTrump",1
1453,1453,fauci,@Athens108 @realDonaldTrump It may have worked for an old Coronavirus that is a different virus from COVID19.  All the studies coming out says chloroquine does not work for this virus.  Dr. Fauci is always on the frontlines for all viruses.,1
1455,1455,fauci,"Oh look, the people who support a man who ran a fake university and a fake charity are saying that the leading expert in infectious diseases endorsed by the Association of Medical Colleges is a fraud. Who to believe? #FakePresident #FakePatriotism #TrumpVirus",1
1456,1456,fauci,"@ASlavitt And yet our #LiarinChief has not met with #DrFauci in 2 months. Instead he sends out the idiot sycophant @PeterNavarro45, who has zero medical training, to try &amp; force @US_FDA to push #Hydroxychloroquine on the public. These people are tryin to kill us.",1
1460,1460,fauci,"Ummmm, can someone explain to me why we are getting advice from #DrPhil and NOT #DrBirx or #DrFauci?

We need common, constructive sense, not common craziness.

#SeductiveSunday 

#NewAdviceFromDrPhil 

#COVID19 

#coronavirus",1
1461,1461,fauci,"@Mike_Pence @Complex_Ari67 @WhiteHouse Why is the secret service agent the only one smart enough to wear a mask? Also, where is #DrFauci?",1
