,Unnamed: 0,premise,text,stance
173,173,face masks,"@IAmHighOnHeels Watch till the end and #mask up everyone! 

#MaskUpCanada #Masks ",1
1601,1601,fauci,"@SenCoryGardner How about you protect #DrFauci too! since you like to toot your horn about how much the science community loves you, do them a solid and stand up to #COVIDIOT Chump and stand up for #FauciIsAHero",1
329,329,face masks,@KETV Yessssss!! What a powerful and true statement. We need this mask mandate. #Stopthespread,1
1310,1310,fauci,"@RandPaul your smug partisanship during this hearing is just deplorable. Your attempt at attacking #DrFauci is disgusting &amp; to talk about being humble before doing so, just shines an LED light on your hypocrisy for everyone at home watching to see. #COVID19",1
1714,1714,fauci,Fraud-ci is spinning his bullshit during Jolly @GovNedLamont presser.,2
3777,3777,school closures,"This is tiring, those parents who says kids are safe at schools should just bring them once, and hope their funeral covers and policies are up to date...mine will be at home!!!",1
1673,1673,fauci,"@thehill Dr. Fauci has been our most knowledgeable, consistent, and trustworthy source of information since the #CaronaVirusOutbreak began. This man is nothing short of a hero. Thank you for your commitment to the American people, #DrFauci! :flag_for_United_States: #COVID19 #NationalEmergency",1
1207,1207,face masks,@realDonaldTrump It would be exciting if you did your job. #coronavirus,0
3852,3852,school closures,@mosalty @UFT @NYGovCuomo @NYCMayor @DistCouncil37 @FollowCSA @SenSchumer @AFTunion The entire premise is wrong. There is NO way to teach in full PPE. There is NO way kids keep masks on for 7 hours. Has anyone talking about these things EVER stepped foot inside a classroom to teach??,1
2516,2516,fauci,How was Beijing and most of China spared from the British :crown: Corona  virus? The Pilgrim Society and Bill Gates go hand in hand just like the #CDC...mmmmmm,0
1060,1060,face masks,@PattyMurray I am not taking a Vaccine.....#NoVaccine #PretendVirus,0
2306,2306,fauci,@gatewaypundit @KristinnFR How about NO!,0
1196,1196,face masks,Florida must drastically reduce the daily number of new #coronavirus infections before we can reopen our schools.,0
375,375,face masks,@vincentdonofrio I live in Georgia and I am embarrassed by the stupidity of our state to not do the right thing.  It will take for each person to give someone they love to get this shit and they die before they get it.  I wear a mask for my child &amp; family,1
1320,1320,fauci,@MeghanMcCain is so confused. I trust Dr. Fauci :100:%. I blame the orange one for not taking control of this pandemic. This hoax is real and you can't put the blame on Fauci. He warned us from day one Meghan.,1
3648,3648,stay at home orders,@DataProgress @SenSchumer Stop Government handouts.,0
67,67,face masks,"It may not be a representative sample, but it was still really gratifying seeing nearly everyone at the @MortonArboretum wearing masks yesterday on the paths.",1
170,170,face masks,"Here’s the thing, I support responsible gun owner rights but if you own one for protection in case someone tries to hurt you but you won’t wear a mask, isn’t that a bit ironic? Neither one 100% guarantees your survival but it could possibly help, right?",1
4062,4062,school closures,America is so used to children being gunned down while AT SCHOOL that it seems very easy for them to ready for #COVID19 deaths that are coming for the teachers/students/their families as American schools are being FORCED to reopen for in person education!,1
1059,1059,face masks,"The United States will reach 5 million #COVID19 cases by Thursday. There are about 50,000 new cases each day.",0
4495,4495,school closures,@BashRipRock75 @MattFinkes Democrats have lit the fire of another subprime mortgage lending like crisis that happened in 08-09 without having to actually do it. People can’t pay rent and then others can’t pay mortgages. #OpenAmerica,0
2569,2569,fauci,@HannahTodd01 @visitJanet Hes a fraud and a liar,0
58,58,face masks,People on India have to started to take this situation as a joke. People are no longer wearing masks and are roaming free. It's very disappointing.,1
686,686,face masks,How are people just cool with politicians mandating unconstitutional mask mandates which is completely not backed up by science?,2
3574,3574,stay at home orders,@DrEricDing Thank you. My Governor @KimReynoldsIA needs to see this important information from a medical professional such as yourself.,0
4023,4023,school closures,"@MotherJones Schools are petri dishes for any infection like flu .Any study that has been done abt kids is flawed because we protect our children,since March they have not been interacting with other kids. Reopening will cause outbreaks.Teachers,Staff,families  will be affected",1
76,76,face masks,@mikemcmannmd @AllieGatorFL @Tips89_ @GovRonDeSantis @BrowardHealth You understand that he literally altered scientific data to help @realDonaldTrump right!?  And he won’t issue a mask mandate,1
1492,1492,fauci,We need an @JoeBiden /#DrFauci led  Coronavirus Task Force.,1
1730,1730,fauci,"@shango_strong @robizee @DeAnna4Congress @RandPaul Fauci is bought and paid for. There is nothing he is going to bring to the table that will benefit this country or the people in any way, shape, or form. #COVID19 #EnoughIsEnough",2
1494,1494,fauci,67% of people TRUST FAUCI! 26% of ppl trust Trump. Stop the SMEAR CAMPAIGN AGAINST Fauci NOW! Let FAUCI SPEAK and GET TRUMP &amp; PENCE OUT OF THE WAY! @IvankaTrump @jaredkushner @KellyannePolls @PressSec @mercedesschlapp @FLOTUS #TrumpLiesAmericansDie,1
4125,4125,school closures,"-thats the end of it. I'm not risking my grandparents lives over your own greedy needs. you're supposed to keep us SAFE, not put us out in HARM. we are not your puppets for you to throw around and pick up whenever you need something. KEEP SCHOOLS CLOSED.",1
379,379,face masks,"@pjhelliar Turned up to our worksite to paint yesterday. 6 concreters, 2 chippies, 2 pool blokes, all without masks on and working in the one area. We walked off site and got eyes rolled at us and laughed at.",1
389,389,face masks,"As the virus continues to spread uncontrollably, nearly half the riders in my #metra car today don't have masks. Mandates from the govt and promises from the agency do no good if conductors don't remind riders that masks are required and hand them out as needed.",1
2350,2350,fauci,@RepAndyBiggsAZ @realDonaldTrump And we need virology doctors who understand statistics and therapeutics,0
2238,2238,fauci,"@WhiteHouse @realDonaldTrump Visit a hospital, and you’ll see lives on the verge of destruction by an idiot who tried to politicize a pandemic!! #TrumpVirus #TrumpGolfsAmericansDie #TraitorInChief",0
3332,3332,stay at home orders,"4979 new #CoronaVirus cases in TN today.

1254 cases from #Chennai

4059 discharges and 78 new deaths.

Total cases in the state now is 170693.

#COVID19 #TNCoronaVirus",0
2197,2197,fauci,The only bi-partisan thing Nutty Pelosi has done is rip up the SOTU speech! @realDonaldTrump @MAGA @KAG @NRA @RNC @DNC @FoxNews @cnn  #TrumpTrain2020 #COVID19 #CoVFeFe @GovWhitmer #DemocratsHateAmerica @SpeakerPelosi @JoeBiden,0
211,211,face masks,"@realDonaldTrump Victoria is again in lockdown due to the poor policies implemented by the State Govt for hotel quarantine handled by poorly trained security guards, ppl did not obey social distancing nor stay home to await test results. Masks are now MANDATORY.
#auspol
#Covid19",1
2419,2419,fauci,@CNN Fact: In 2018-1.5 million people worldwide died from Tuberculosis. 10 million people fell ill with Tuberculosis and we weren't mandated to wear masks. “World Health Organization “,0
1577,1577,fauci,I stand with Dr. Anthony Fauci. I listen to scientists and experience. You have my permission to unfollow.  #DrFauci #Fauci #COVID19,1
1282,1282,face masks,@MonkmanFrances @NSWYoungLabor @NSWLabor @JodiMcKayMP It hasn't even been two weeks / a #Covid19 cycle since they were mandated?,0
6,6,face masks,"A cute girl told me she loved my @rob_sheridan mask today. I was at the liquor store, and I don't remember how human interaction works, but I guess we're in love. Anyway, put on a goddamn mask and stop packing restaurants fuck I want to leave my house more",1
1287,1287,face masks,"@EricTopol No trials, just errors. 
On the other hand, we in Germany did not learn from our success..
#backtoexponential
#COVIDIOTS 
#FightCOVID19 #fightinfodemic",0
231,231,face masks,"How did we get to the greatest public health failure of our time?

Months ago Americans were asked to wear a mask to save a life.  Not enlist, not run into a burning building, simply wear a mask.  And America said ""No"".  

",1
343,343,face masks,Watching the @penguins play in an empty arena is sad. Mostly because people won't wear freaking masks so this is what it has come to.,1
1406,1406,fauci,@ReallyAmerican1 @realDonaldTrump I bet the people against #Fauci wouldn't go to #Individual1 if hey got #COVID19 they'd go straight to a DOCTOR. #IStandWithDrFauci,1
371,371,face masks,"3. In many countries these are being handed free out at metros, supermarkets, town halls and doctor's surgeries. Home made ones don't usually clip over the nose so are pretty useless. Why is England so arrogant that it won't learn from other countries? ",1
2521,2521,fauci,"@BarnettforAZ @zev_dr Yeah, the Gates are always up to NO GOOD !! Bill Gates is a MURDERER !! Just ask the Government of Africa. He killed 1/2 million African Children, with his VACCINES !! They want him arrested !!",0
101,101,face masks,13 hrs with a face mask today. Non-stop! If I hear someone complaining ...,1
567,567,face masks,@ChuckCallesto Glad to hear it! But we all know they did this because their sales went in the in the toilet! And threats of major lawsuits for infringing on HIPAA laws and rights of the people. #MasksOffAmerica,2
132,132,face masks,"@GovernorTomWolf All you snowflake republicans, wear a fucking mask. #WearAMask #wearafuckingmask #WearADamnMask",1
3409,3409,stay at home orders,"@BBCNews Why is emergency legislation in place?

11 dwarfs isn't a national emergency.",0
3866,3866,school closures,Okay so coronavirus is spreading very quickly and there are 600 cases in the USA so schools or campuses have to be closed or its going to affect all of us it’s not even safe to go anywhere near a crowd so pls do something we need answers!,1
2199,2199,fauci,Many people may have an inherent immunity to #Covid_19 infection because of prior exposure to a similar viral strain or because of T-cell cross-reactivity. #Hydroxychloroquine #dexamethasone,0
2603,2603,fauci,"@IngrahamAngle @Beyondpissed1 The state with the highest death count did it correctly?

The state that forced infected seniors back into nursing homes, killing more of the most vulnerable did it correctly?",0
515,515,face masks,"@JoeBrunoWSOC9 We can't have nice things, because we dont wear masks and follow the rules.",1
4126,4126,school closures,Lowkey the only way I’m progressing in education is if they close schools so...who tryna catch it:grin: #coronavirus,1
18,18,face masks,"Y’all, wearing a mask is great. I can mouth the words to the weird song I have in my head and no one looks at me funny.",1
348,348,face masks,I have two military sons training in full uniform and masks. So spare me your I can't breathe for 10 minutes in a store.,1
1469,1469,fauci,"@MSNBC #DrFauci is fearless! The #Comey of #coronavirus, except that, he can't be fired! #MSNBC #CNN",1
1840,1840,fauci,"@SomeBitchIKnow For someone who created the coronavirus and the AIDS, Dr. Fauci sure looks like he’s enjoying the spotlight here.",2
1307,1307,fauci,".@realDonaldTrump, #DrFauci must be permitted to testify before the #AppropriationsCommittee. #WeThePeople have faith in him, as well as in his education, experience, &amp; knowledge. #WhatAreYouTryingToHide? #Covid19 @NitaLowey @AppropsDems @HouseAppropsGOP",1
4411,4411,school closures,@Melissa20753729 Working in the Healthcare field I know many clinicians who had the #COVID19 virus with little or no specific symptoms. I don’t know anyone personally who has passed. I guess that’s a good thing. #HerdImmunity,0
1503,1503,fauci,@realDonaldTrump is extremely jealous of a intelligent man who is willing to stand up for #Americans best interest. Unlike Trump who gets off seeing the death tolls rise. #TrumpOwnsEveryDeath #DrFauci is a brilliant hero!,1
1191,1191,face masks,@AdvertisingLaw You don’t treat an illness that effects the heart with a drug that effects the heart. It’s that fucking simple. #Hydroxychloroquine #COVIDIOTS,0
1314,1314,fauci,It’s time for #DrFauci to resign from the #TrumpPressConference and go on his own. He should testify before Congress and hold his own pressers about the #coronavirus Right now he is the most trusted man in the USA. #COVID19 #VoteBlue2020 #Biden #wiunion,1
2191,2191,fauci,Potential #coronavirus comeback this fall changes everything #CDC,0
2223,2223,fauci,"@RudyGiuliani He is the most negative, depressing guy I've seen lately!",0
244,244,face masks,"As a form of protest, I am not provide and ""likes"" to my friends social media posts where they are socializing without a #mask. I know I will probably lose friends over this difficult decision. #MaskUp",1
1423,1423,fauci,"So Dr. Fauci needs security detail as he is receiving death threats for his expertise, honesty and conveying his assessment of just how many lives #COVID19 can cost.  Gee, I wonder who these people are?  
#ThursdayThoughts #DrFauci",1
4347,4347,school closures,Coronavirus has me refreshing Twitter like I'm waiting for a snow day smy,0
3971,3971,school closures,"waiting until we have the first case of Covid-19 in the @NYCSchools is the height of stupidity! @NYCMayor should close the schools now, before anyone tests positive and spreads it through their school and on the buses/subways. 
#CoronavirusOutbreak",1
33,33,face masks,"@Politidope @JoeGruters No mask? Careless, self-centered no concern for anyone else’s health. Don’t be like Joe",1
1502,1502,fauci,#DrFauci is not condoning any of Trump’s false claims.  I can’t wait until he gets the courage to implicitly call him the liar that he is - #TrumpVirus,1
234,234,face masks,If you’re ever sad just think about how scared all those Anti-Mask people get when they start coughing:mask:,1
2711,2711,fauci,@meangene2030 @globetrotter764 @DeAnna4Congress Did #GeorgeFloyd die OF #COVID19 or WITH #COVID19?,0
190,190,face masks,"people are out here with no mask, partying and I just wanna hug my nana &amp; grandma man. ",1
3984,3984,school closures,so glad my jurisdiction is doing distance learning and not sending my children back to the coronavirus box in the fall. I'm just out of chemo so I might as well lay down in the road outside of the school and wait for somebody to run me over if they went back,1
1587,1587,fauci,@foxnewsalert @foxnewsnight @foxnewsdesk  Time to GET REAL FOX  Send @IngrahamAngle And @seanhannity  And @TuckerCarlson  to these Meat PACKING PLANTS with OUT MASK Like @realDonaldTrump they Talk the Talk about the #COVID19  and #DrFauci  They need to See What a Real Doctor does,1
2533,2533,fauci,@WhiteRa27652117 @Inevitable_ET COVID-19 is a LIE! Doctors are injecting people with poison and then saying they were killed by the #KungFlu ! What happened to America??,0
482,482,face masks,"@1011_News So they're willing to incur legal fees a fine, and an eventual loss of business. Cool cool. Close the joint. 

#WearAMask",1
275,275,face masks,"I didn't know that wearing a mask and staying at home was mission impossible, like damn man. Ya'll had one job and managed to fuck it up. Smh",1
1929,1929,fauci,"The definition of insanity is doing the same thing over and over, getting the same result, then denying the process. #HCQCURES #Hydroxychloroquine #FauciFraud",2
1325,1325,fauci,"@Acyn @TuckerCarlson Yeah, #DrFauci wasn't elected; he was HIRED to do his job during the #Reagan years, you #dickswab! #FoxNewsIsFakeNews #TuckerCarlsonIsAnIdiot #COVID19 #TrumpDeathToll82K #TuckerCarlsonHasAPunchableFace",1
1308,1308,fauci,"@BFoley82, Fauci's opening pitch showed he is the consummate professional. He didn't want anyone to catch anything. #TrumpVirus2020",1
2204,2204,fauci,"@Lrihendry I'm so fed up here in California, I just drop mine in any parking lot I happen to be in...right on the ground. Screw them. #ScamDemic #masksdontwork",0
3297,3297,stay at home orders,@RealMattCouch Every 4 min 22 sec.... I counted.,0
452,452,face masks,"@HaileyHiggins @fox13 We cannot afford another economic shutdown. We cannot put those vulnerable at further risk than we can reasonably mitigate. The simple, inexpensive, and mostly effective solution that can curb the virus spread is wearing a mask in public. Stay open and help the vulnerable. ",1
1142,1142,face masks,"@davidicke DAVID:heart::kissing_heart:THANK YOU SO MUCH FOR MAKING THIS EXCELLENT FILM:star-struck::thumbsup:
I LOVE YOU SO MUCH FOR ALL YOU DO AND FOR ALL YOU HAVE DONE FOR YOUR FELLOW MAN!
:innocent:KUDOS:innocent:
#COVID19 #PLANDEMIC",0
1366,1366,fauci,"@duty2warn The GOP is the Party of Grim Reapers. Florida reported 15,300 new cases of #Covid_19 today. GOP and Betsy DeVos wants kids in school to triple the numbers. The right constantly lies about COVID-19 but are now smearing #DrFauci to cover up their lies.
#TrumpGolfsAmericansDie",1
2336,2336,fauci,@realDonaldTrump Open the country back up. Your decision to close was a disaster that must be undone.,0
4400,4400,school closures,"Schools ensure that teachers continue teaching during these #Pandemic challenging times. Its not easy as they are putting in more efforts than before, besides sustaining their own livelihood. The Govt order will totally destabilise the school ecosystem #teachers",0
1602,1602,fauci,"Hostage interview of Adm Giroir - yeah sure, free open to say what he wants but got the White House attack #DrFauci talking points! Because Science does change as we learn more, you #Morons ! Only person I trust is #DrFauci ! #TrumpLiedAmericansDied  

 #MeetThePress #60Minutes",1
1289,1289,face masks,"Had a crazy dream that the 'rona virus was prepping our bodies for a zombie virus. What a nightmare!
#COVID19 
#Brains
#MondayMotivaton",0
2577,2577,fauci,"Trump is currently giving the press the biggest FU with this news conference! 
#Trump2020Landslide 
#Scamdemic",0
464,464,face masks,"I live in a state with a Democratic governor. Masks in public places have been mandatory since at least June 1.  I shopped in 3 different stores today. Everybody was masked, and I didn’t hear a single “but muh freedums.”",1
3503,3503,stay at home orders,@News24 Another Mugabe move :flushed::scream:. Same shit just different day - poor Zimbabweans - #SouthAfrica loading same way 5G speed @CyrilRamaphosa @PresidencyZA,0
1387,1387,fauci,"How we handle COVID-19 requires facts. Science. Medical expertise. Experience. Not political influence.

That person is Dr. Fauci.",1
155,155,face masks,"@alexronald123 @BorisJohnson that's nonsense:  masks reduce the distance water droplets from your mouth spread, thereby lowering the likelihood of the virus spreading (the virus travels in water droplets)
stop your whining, stop spreading misinformation and",1
3192,3192,stay at home orders,"@realDonaldTrump Good morning, Mr. President!
Come back to NH very soon!! :flag_for_United_States:  We’re waiting on you.",0
3891,3891,school closures,"You know the best solution if public school systems refuse to close down, to prevent the spread of coronavirus is for every parent and child call in sick.

Even if your child is not sick, someone will be if schools remain open during this pandemic.",1
1249,1249,face masks,"10 deaths in Spain from coronavirus in the last week and the UK introduces a new 14 day quarantine rule overnight. Zero thought or logic. At best, this is a new level of ineptitude by the UK government",0
1700,1700,fauci,"@kylegriffin1 @MSNBC WHY does Anthony Fauci even still have his job along with worthless @NIHDirector and @CDCDirector ??? WHAT have our TAX Dollars been for all these Decades??? These Doctors have FAILED the UNITED STATES!
3,000,000+ #American Sick &amp; Dying #COVIDー19 #Coronavirus",2
83,83,face masks,"@RightWingWatch I wonder what his take would be on “No Shirt, No Shoes, No Service” #Masks",1
2686,2686,fauci,@Crzy4life @VincentCrypt46 Awesome video. Never underestimate the power of prayer! :flag_for_United_States::folded_hands_medium-light_skin_tone: #FireBirx,0
523,523,face masks,"@RunByClowns @Revegelance @luvadergolder @mark_dowling @NeilClark66 @freddie801 Relative risk management. Masks required now. Do the decent thing and wear one. It’s no big deal really, I have to wear one every day at work, and it helps protect the most vulnerable from covid19",1
61,61,face masks,@TheAltarOfAndy @JudgeJeanine That’s OK don’t wear a Mask go be THAT person but when you get sick don’t come crying as they intibate you,1
245,245,face masks,"Shopping at @WinCoFoods 
Me to ""lady"": If you're not gonna wear a mask, please don't stand next to me or my kid.

Her maga mask half ass wearing husband: ShE hAs A illnEsS, diCk!

Me: Then wear a fucking mask, idiot!

Him: FuCk YoU, cOmMuNiSt cUnT!

Awful humans.",1
4047,4047,school closures,"When admin and school boards vote to reopen public schools they should have to vote in desks that are only 2ft apart in rooms with no open windows, without providing masks or hand washing soap. :soap: 

#BetsyDeVos #idahoCovid19",1
98,98,face masks,"In March our amazing backyard neighbor died from COVID-19. Today I’m watching people (thankfully wearing masks) go through all his stuff as part of an estate sale. It’s all so sad. If we had shut down earlier, he would likely still be here.",1
4128,4128,school closures,"But now it’s ok to send them to school meanwhile #coronavirus it’s still infecting anyone

There’s no cure
No vaccine
No treatment 

&amp; something like #WearAMaskSaveALife is a fighting issue

Parents
Listen to
Science
Facts
Medical Experts

Your children depend on you",1
4325,4325,school closures,"T-97 @___AmanYadav 
Why do private schools go to the High Court to seek justice? We don't want to spend the Court's precious time as you are our people representatives. Listen to our voice. We want to trust you. We want you to think holistically &amp; teacher in mind.",0
53,53,face masks,RT if you have at least one mask hanging from the rear view  mirror of ya car :mask: #MasksOnOhio,1
390,390,face masks,@jeffmason1 @realDonaldTrump How are these #COVIDIOTS still alive. They are crowded in a room with no masks. I’m shocked that the press are not wearing masks. Shameful!,1
3573,3573,stay at home orders,"This usually happens during heavy rain and today's no different:  MTA is clearing downed branches along the Q/B line from Avenue M to Newkirk.  If you're relying on the Q/B to get around today, don't.",0
111,111,face masks,"@FakeNewsDotCom2 @HaroldJ62777849 @bucforever @RepsForBiden @realDonaldTrump Social Distance. Stay home. Don’t open the economy too soon. Wear a mask: The plans that we do have are based on science and they work, no thanks to ignoramus-in-chief. #SocialDistancing #WearAMask #WearADamnMask",1
311,311,face masks,"It shouldn't be a news headline that Trump has a mask on during a pandemic. It should have been a bigger headline when he had rallies and meetings without a.mask.
#coronavirus ",1
447,447,face masks,"Daily reminder: every time you see a person without a mask outside, remember: they're the reason this pandemic STILL isn't over yet...",1
3479,3479,stay at home orders,Since we are from tezpur assam we want to come back to our hometown. We can't leave our vehicle here. If there is any other way to make this happened please let us know.. @himantabiswa @COVIDNewsByMIB #assampolice,0
2572,2572,fauci,If only the President of the United States understood that you don't get the virus by taking the test.  #IdiotInChief  #TuesdayMorning #TrumpVirus #TrumpKillsUs #WearADamnMask,0
525,525,face masks,"I reckon 1/3 of people have a mask on and are wearing it correctly on my train, 1/3 are wearing it around their chin and the last third haven’t even bothered to bring one with them. Why’s it so fucking hard?",1
3326,3326,stay at home orders,@DVATW Broken window theory... Its criminal damage. Don't commit criminal damage and you wont get arrested. Simple.,0
3485,3485,stay at home orders,"We thought we’d have flying cars by 2020 

but no
here we are teaching people how to wash their hands",0
4,4,face masks,"When you wear a mask, wear it correctly... cover your mouth AND nose...
#WearAMask #besmart",1
3591,3591,stay at home orders,@silveraa @realDonaldTrump @JoeNBC @foxandfriends @CNN Making a hot chocolate to settle into a night of entertainment.. in :flag_for_Australia:.. actually his ratings may be good here.. while in lockdown! #lucky,0
1528,1528,fauci,@FoxNews @seanhannity @IngrahamAngle @TuckerCarlson Why must you continue to downplay #COVID19 and push to destroy #DrFauci? This is real and serious. #BoycottFox,1
1446,1446,fauci,"Sounds like @LamarAlexander is getting heat at home in #Tennessee He is saying wear a #mask, social distance, listen to #DrFauci #Birx not #POTUS #VoteBlueToSaveAmerica #Biden #TrumpIsATraitor #coronavirus",1
417,417,face masks,"@MeredthSalenger These #KarensGoneWild are part of the reason #COVID19 keeps getting worse, spreading more &amp; not slowing down! She thinks she’s had it with the stupid, huh? I have bad news for all who think like her.....they’re the stupid! #WearADamnMask #BeBetter #KindnessMatters",1
387,387,face masks,"@Patzfan5112 @WADeptHealth @GovInslee Many people, including a massive number of idiots in Yakima County did not (and many still don’t) wear masks when advised and then mandated. Many others are only doing it halfway...as in not covering nose and mouth. Bottom line:",1
4041,4041,school closures,"@mitch61nm @yeahunoeme So...Religious and private schools can do anything they want.  PUBLIC schools must fully open, on campus and no PPE restrictions. 

What a vile evil man he is. Genocide against the non elite. With our children as the catalyst.",1
1375,1375,fauci,Anyone else think #DrFauci low key attractive AF? At least don’t don’t have to cringe looking at his face nearly everyday from now on. #covid19,1
1186,1186,face masks,@NhCardona603 I'm staying home and working. Wish I was back home in New England; I'm trapped in Arizona between #COVID19 hot spots.,0
4494,4494,school closures,"#SaveOurSchools Schools are doing the best they can &amp; government should undstd &amp; appreciate the efforts behind running an Online classes in today's  pandemic time. I am sure things will look bright soon. 

Let support our schools",0
2275,2275,fauci,@GodFamilyJesus Hell NO!,0
4479,4479,school closures,So finally people start to realize that Coronavirus isn’t a joke,0
3571,3571,stay at home orders,"I'm planning on streaming some overwatch tonight at 6 pm EST on #twitch I'll be posting a link later for you to come and hang out!!
#streamer #overwatch #newbeginnings",0
2287,2287,fauci,"@TDen2020 And whatever you, follow @RandyRainbow...:smiling_face_with_3_hearts:

#ONEV1 
#TrumpVirus 
#VoteBlueToSaveAmerica2020",0
1660,1660,fauci,"@IngrahamAngle We’ll listen to #DrFauci, but  @realDonaldTrump only rants, raves, and lies! Nothing informative. Nothing new!  Just a waste of time! And @VP is just an #EmptySuit. #COVIDIOTS #Covid19",1
48,48,face masks,@APCentralRegion @AP What a #COVIDIOT. #MaskUpMichigan #maskup,1
1049,1049,face masks,"Is interesting how after all that has come to light @DanielAndrewsMP still has a credit score high enough to let him buy food. What a scumbag. Fail, deny, blame, repeat. Everyday.
#resigndanielandrews
#resigndanandrews #endthelockdown",0
2493,2493,fauci,@JoelStern7 While wearing a damn mask,0
2666,2666,fauci,"@BibleBeltDarlin @DrunkOnCoors The Resort at Texas nursing home had an outbreak of coronavirus that infected 56 residents and 33 staff members.

Dr. Robin Armstrong immediately administered hydroxychloroquine to the residents and staff members along with Zpac and Zinc &amp; they Lost ONLY 1 person.",0
3812,3812,school closures,"You must close the schools for a period of time corona virus infected many people, do it now u don’t want to be like Italy",1
1402,1402,fauci,@MSNBC @NBCNews #Propaganda technique of repeating unsubstantiated stats without documented facts about  #COVID19 #DrFauci &amp; other issues until they may become believed by at least some people is obnoxious tactic being used by #Trump. #TrumpLies #FauciHero #VoteOutTheGOP #VoteBlueToSaveAmerica,1
4136,4136,school closures,WHY ARENT U CLOSING SCHOOL FOR CORONA VIRUS. No primary children with weak immune sustem needs this wtf,1
3471,3471,stay at home orders,That's how standard Peruvian people are! #GoingUpAgain #FuckingCovid19,0
2743,2743,fauci,@RichardGrenell @_Proud_American @Twitter I just read the thrread myself. This is information that needs to be in the hands of @POTUS. Please get this information to him if @realDonaldTrump doesn't already have it.,0
282,282,face masks,"@akorsh9 :mask::mask::mask::mask::mask::mask::punch: 

@USA_Network should film PSAs with the #Suits cast (in character) wearing masks. If Harvey, Mike, Louis, Donna &amp; Jessica in all their awesomeness can wear masks then maybe it can motivate some nonbelievers?",1
19,19,face masks,"It's ironic that some people refuse to wear a mask because they say it takes away their freedom, but when you do wear a mask, you have the freedom to go about anywhere &amp; in any store you want to. 
Please #WearAMask so we can beat this, then none of us will have to",1
369,369,face masks,When Covid selects its victims I hope it targets the arrogant bell ends who refuse to wear masks in shops. Knobs!! :rage:,1
28,28,face masks,"@mickjason @PeteFestersen When the TSA started making us remove our shoes, practically strip &amp; let them see details of our bodies in X-ray-like machines just to get on a plane, did you stop flying? If not, why are you OK with that but wearing a mask makes you a #crybaby? #WearADamnMask",1
3809,3809,school closures,I didn’t realize DT maliciously hid the CDC recommendationthat NO SCHOOLS should open. How can anyone in education ignore experts? Hoping school districts send a clear message to politicians NOT to play politics w/our children. This is not a good experiment.,1
2212,2212,fauci,Two words to Forest Trump.....Jill Karofsky! Now matter WHAT hardships the Trumpstate throws at us in these horrid times. WE WILL VOTE HIS @SS OUT THIS YEAR! #COVID19,0
3254,3254,stay at home orders,"#EidAdhaMubarak and #HajjMubarak To all celebrating . The supreme sacrifice of Hazrat Ibrahim Alaihi Salam teaches us devotion to Allah . Also to rekindle the spirit of sacrifice in our daily lives to help those in need , the poor, the vulnerable of the society.",0
1337,1337,fauci,If @realDonaldTrump wanted an actual campaign manager he would let Dr Fauci mange the Covid-19 outbreak so people weren’t dying as a result of going to work @FauciFan #Fauci #TrumpIsNotWell,1
424,424,face masks,@JustInformU Karen please wear your mask correctly :joy::joy::joy::joy::joy::joy: #StopItKaren,1
2583,2583,fauci,"@Kandi54450403 @DerfJagged @esbarnardmn @kimmerskab As for you allegedly having Covid-19, it sucks to be you.

Continue being a sheep.

#MAGA #ProudToBeAnAmerican",0
1558,1558,fauci,"@cspan But, #DrFauci is a leader on the #coronavirus task force. @RandPaul. You however, are not.",1
4014,4014,school closures,"Los Angeles County is still in Scenario II; therefore, BUSD is faced with a Hobson’s Choice. Our students, teachers, and staff have to wait for at least one person to become infected with Coronavirus before we can close schools.",1
3246,3246,stay at home orders,@LPL_Airport Better still.,0
95,95,face masks,"@hillarywillbern @Adrieliam @SMSCats2 @BillyCorben @TedToddAgency @CharleyTodd Yes... exactly... ""harass cake eaters and bakeries"" if that's your bliss. Really! But please do it without shouting. Follow the law, follow local regs, respect store policies, and puleeezzz wear a mask. :grin:",1
4432,4432,school closures,"Save schools, Save the future...
#SaveOurSchools",0
1129,1129,face masks,"Happy Monday!
#WashYourHands 
#StayHome 
",0
2554,2554,fauci,"@LegendaryEnergy :pensive: Yeah... pretty disappointing. They ""science shamed"" him then CNN named that child-fraud to their Corona Virus Expert panel.",0
3316,3316,stay at home orders,"@SherriTurner00 Going to miss #NovaScotia this summer :disappointed_relieved: due to #Covid, Hubby &amp; I visit every summer :sunny:, stay a month with family members in #ColeHarbour #BelliveausCove #Tusket &amp; do day trips. ",0
306,306,face masks,Taking off your mask is the new taking off your bra when you get home,1
2641,2641,fauci,@hossehenad @inittowinit007 @tedcruz :clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone: Don’t wear a mask:bangbang: Only :sheep: wear mask.,0
3384,3384,stay at home orders,"@Wilki_Nyabwa @JerotichSeii @waluwande I am, my symptoms have been mild but present. Fatigue, itchy ears and mild headaches. The more of us that talk about this the better it will be to ensure stigma is done away with",0
3656,3656,stay at home orders,"We are honoured to help all the countries in the midst of #Covid_19 .
We stands to fight against #COVID19 rather than other enemies. 
#India #SushantSinghRajputDeathCase #BreakingNews #BREAKING #faceyourart #facemask #facecovering",0
