,Unnamed: 0,premise,text,stance
3918,3918,school closures,"@ChuckGrassley @realDonaldTrump So when are you, Trump and the GOP going to care about keeping kids safe?",1
3028,3028,stay at home orders,"The curve is flattening

Imagine had you Warren &amp; health dept not said it's no big deal-hop on the train-celebrate Chinese new year, etc?

Imagine had you not taken forever to make a decision

Supermkts have been open-it's time to reopen #NY

#coronavirus
",2
1371,1371,fauci,"@jessiehellmann @SenWarren More testing ,More cases.These numbers are there in January itself. We need data on Asymptomatic / symptomatic for those who tested positive in June. Do not make people panic .Wear masks, maintain social distance and sanitize your hands please #DrFauci @WhiteHouse",1
1472,1472,fauci,"#DrFauci has repeatedly said that he 'believes we may have a second wave of the #coronavirus' in the fall, but reassures there will be more information and data collected by then, #CDC and #NIH believes efforts by Americans now to #socialdistance and #StayAtHome continues to work",1
3179,3179,stay at home orders,very few Coronavirus patients and they ARE NOT intubating in the hallways. We need to help shut this baloney #fearmongering down. We don't need press conferences with #fakeFauci flip-flopping and contradicting. It is time to step up and out.,2
4207,4207,school closures,"#ReopeningSchools with social distancing 
and face mask is new world order environment of torture,
loss of identity,
loss of human touch,
with fear of others.
Fate sealed for student experimentation of any form,
destroying what it is to be human.",2
3025,3025,stay at home orders,Someone please remind me why a virus with 90%+ survival rate is still causing lockdowns?  #Covid_19,2
2889,2889,stay at home orders,@robbeckettcomic Am I the only one thinking this was stupid and very risky. You were doing so well Rob by #stayathome,1
1372,1372,fauci,"Need info on whether a plastic face guard is a SUBSTITUTE for a mask. 
I see people in adverts wearing both, but when I see them in stores, it's with SHIELD only and no masks.. 
#DrFauci #COVID19 #QuestionOfTheDay #Masks4All",1
4303,4303,school closures,@TerryAdirimMD @JosephSakran @drchethansathya @dbongino Why are they opening schools in Europe without any outbreaks?,2
2849,2849,stay at home orders,"@9NewsMelb @andrew_lund The sooner people do the right thing, we can all get back to normality! #COVID19au #DoTheRightThing #victorialockdown",1
3064,3064,stay at home orders,"@8NewsNow Yet another demonstration of how incompetent @GovSisolak @SteveSisolak is. 

Ruin the economy. Throw 25% of Nevadans out of work. Forget to replenish the unemployment fund. 

He is in over his head and should resign today. 

#RecallSisolak
#ReopenNevada",2
847,847,face masks,@Echo2Zs @4YrsToday It's not 1918 any more there is no comparison to the sanitation nutrition testing medicines healthcare education available now to then most lives and spread claimed in crowded military and urban areas Wear a mask mandates go too far voluntary is fine #COVID19,2
4197,4197,school closures,#SaveOurSchools Learning is a fundamental right that no child should be deprived of. #RightToLearn #RightToTeach How will that happen if you stop schools? @vijayrupanibjp @HRDMinistry,2
671,671,face masks,@mitchellvii and when in the world’s history have we quarantined the public to control infectious disease?  Can you say NEVER? #TheGreatAwakening #COVID #coronavirus #Scamdemic,2
2904,2904,stay at home orders,@taylorswift13 SHE REALLY SAID STF HOME.,1
2990,2990,stay at home orders,@charliekirk11 We are not falling for that twice! :no_entry_sign: #stayopen,2
3646,3646,stay at home orders,This pandemic is like a highlighter for stupidity #staysafe,0
3063,3063,stay at home orders,"If you haven’t realised where this is heading 
you really need to wake up very quickly ...

Stop worrying about a virus,that If it did ever exist, is long gone.
Your life is being torn apart, and you just accept it?...WTFU
#Plandemic #COVID__19 #coronavirus #mask",2
3743,3743,school closures,"Young people are dying in schools, please close those doors.",1
3114,3114,stay at home orders,How many more small businesses are we going to let go under? We can only go on for so long...... :flag_for_United_States: #COVID19 #coronavirus #COVIDー19,2
611,611,face masks,A lot of kids will never have the memories of going to summer camp. Instead they’ll have memories of going to Walmart wearing a mask. Oh well...:man_shrugging_selector:,2
2922,2922,stay at home orders,@LarryOConnor The gym owner is right. Why not close everything if things are that bad? This has to stop.,2
2842,2842,stay at home orders,"As our home town of #Melbourne goes into #stage4lockdown , we encourage all to #playbytherules and let's get through this #together. Please",1
4307,4307,school closures,"I know schools that've closed 3 times in the last 30 days. Such stunts are emotionally draining &amp; traumatizing to learners. They hinder effective learning, to make matters worse most matrics are taught using smartboards which are now affected by loadshedding",2
3930,3930,school closures,Hit like if you want schools to shutdown.,1
2805,2805,stay at home orders,"@SummerSongGirl Exactly.. our healthcare system is maxed out because people can follow guidelines to save their lives

#WearAMask",1
2971,2971,stay at home orders,"Alone with my thought. Lockdown sucks I fucking hate Quarantine lol
#CoronavirusPandemic #usatoday #StaySafe #StaySafeStayHealthy",2
2923,2923,stay at home orders,":bee: People die of bee stings every day and we still have commercial and private apiaries across the US. 
Perhaps everyone should just stay home. 
#OpenSchools",2
3125,3125,stay at home orders,"Do you realize that “15 days to slow the spread” is now 145 days!!! The #Scamdemic is over, the hospitals are not overwhelmed, death rates are same as flu and recovery rate is 99.8% Yet here we are, locked down and masked 145 days later! #EndTheLockdown and",2
386,386,face masks,"Until we move from “me” to “we”, COVID isn’t going anywhere and is only going to get worse ",1
4306,4306,school closures,"It’s been four months, my kids have played with their neighborhood friends almost every day- none of us have COVID. Tell me why we can’t open up schools WITHOUT masks and social distancing?",2
543,543,face masks,If masks are so important why is the public not made aware of the ONLY mask that will protect the wearer from covid19 - the N95 mask?,2
2848,2848,stay at home orders,"Guys, Covid-19 is real and its in Zimbabwe for real. Stay safe, stay at home, practice social distancing always, sanitize your hands, handles, phones etc.

Don't be a statistic.",1
4218,4218,school closures,"Markets are open,church's are doing there business, preparations for election in Edo Etc.. Yet schools are closed..and one inconsiderate mortal opened mouth and said  student should miss one academic year...mtcheeeew ..political nonsense..",2
3386,3386,stay at home orders,"Message to #BorisJohnson

in a country that is so divided on issues from Brexit now spilling over into this #COVID19  fiasco

just try introducing compulsory mask wearing and watch the civil war on the streets start",0
3052,3052,stay at home orders,"Do you realize that “15 days to slow the spread” is now 125 days!!! The #Scamdemic is over, the hospitals are not overwhelmed, death rates are very low, and recovery rate is 99.8% Yet here we are, locked down and masked 125 days later! #EndTheLockdown",2
4244,4244,school closures,"You can go to grocery stores, schools should be easy!",2
2051,2051,fauci,"Sorry to you #DrFauci fans out there, but #COVID19 is like a 100 day blizzard and Al Roker continuing to talk about it every single day!",2
4159,4159,school closures,How can we become a global leader if our future citizens are forced to stop learning abruptly? Let Schools function. #RightToLearn #RightToTeach @imBhupendrasinh @vijayrupanibjp,2
2837,2837,stay at home orders,One day we won't have to distance. One day we won't have to wear masks. One day we won't have to stay home. One day COVID-19 won't be a threat any more. When that day comes... is up to you. #WearAMask #SocialDistance,1
4222,4222,school closures,"If daycares can open to serve essential workers and teachers, why can't schools open?",2
2959,2959,stay at home orders,@Jayesco78 YES! I’m prepared for civil war against these nazi democrats #civilwar #banmasks,2
2816,2816,stay at home orders,"It is all about our life, for our safety..  Please stay home.. That's the only way we can fight against  the pandemic #Covide-19.
Please and please",1
1484,1484,fauci,"@realDonaldTrump will you be holding a #COVID19 briefing tomm and activating #DrFauci :thinking_face: SO @donlemon @JoyRe @ChrisCuomo @Acosta @AOC can get back to how you're not listening to Doctors and Scientists, how we should never go back outside or to work,But protesting abortions COOL:thumbs_up_medium-dark_skin_tone:",1
3079,3079,stay at home orders,"@LockdownNo I go to Dublin several times a year to meet up with a friend, I haven't gone this year at all and won't until the Irish government stops being fascist. All pleasure is being sucked out of life. #NoMasks",2
4156,4156,school closures,"Texas schools are reopening, so why the hell aren't we?
@PBSCD 
#ReopenSchools",2
801,801,face masks,@CoreyBr54230981 @Surgeon_General You believe that?  It’s an arbitrary number.  No one goes into a store and stands in place.  More than 99% of your breath escapes the mask unfiltered.  2 ft or 20 ft matters not.,2
3139,3139,stay at home orders,"20,000 people have died from Covid-19 half of which are from one liberal city NYC.  So why shut down 50 states for a virus that hasn’t even killed 61K like the FLU.  @realDonaldTrump #COVID__19 #EasterSunday ",2
800,800,face masks,"@DaiDavi32130352 @modernwoman13 Seriously though, like wearing a mask for their dear life whilst filling up the trolley with coke cola, cake, crisps and biscuits.
It’s not that that’s my business but the irony of wearing a mask.

I’ll sick with blueberries, satsumas and cherries",2
2792,2792,stay at home orders,"@SenMcSallyAZ HAS FAILED #Arizona #ArizonaCovid19 

#MaskItOrCasket #WearAMask ",1
4211,4211,school closures,"@CAgovernor @GavinNewsom Stop screwing up our kids over a virus w- 99.9% survival rate!

You are out of your mind! Let's get back to normal asap. Open all schools same as last year. 

Covid is a proven NOTHINGBURGER. End of story.

Stop your psychological assault on our children.",2
4312,4312,school closures,How about equipping school districts deploy Food Truck Schools to their streets....Lunch and Learns .... Canopied open air with heat columns...ancient Greek lyceums refreshed. Nutrition boosted...real private sector and whole government effort....,2
4212,4212,school closures,Why are counties/states putting children last? They need to go back to school or the socioeconomical divide will widen. #OpenAmerica,2
1877,1877,fauci,"Thank you for flip flopping on the mask issue, helping cdc and who to spread their fear porn, and for playing a role in dismantling the American middle class.",2
2905,2905,stay at home orders,Hard to believe there are still plenty of people who seem to believe that #stage4 in Melbourne is overkill. 6 weeks is nothing compared the the alternative. LET'S GO,1
2935,2935,stay at home orders,"@TDEM @GovAbbott The reporting is so messed up, NO ONE knows the REAL numbers! What is a fact is that treatment is working and we need to",2
2984,2984,stay at home orders,"@PressSec @GreatAmericaPAC @realDonaldTrump Please open everything back up! This is getting ridiculous, we want to work and herd immunity can happen, we have to stop living in FEAR and being dictated by the corrupt media and people abusing their power",2
2864,2864,stay at home orders,@king_gilly @WCPSS Many dying from face-to-face contact with those carrying COVID-19!. Shouldn't that matter in the decision to have children (of any age) in close proximity? This pandemic continues to surge &amp; too many don't want to wear mask.  Young kids can't be expected to do so!,1
4258,4258,school closures,"#keepyourchildhome... why? Unless they have a pre-existing condition (MOST understandable), their mortality rate rounds down to ZERO %. 

""Oh, but they could become carriers!"" Then... wear your mask, right? Social distance, right? 

I smell BS.",2
2808,2808,stay at home orders,Looking forward to embracing my new role tomorrow within the Community Rapid Intervention Service and getting back to what I do best. @CrisRapid #Nursing #StayAtHome,1
647,647,face masks,"@OANN Democrats call for a Nationwide ""muzzle"" Mandate, right Nancy? #COVID19",2
569,569,face masks,"Masks vs seatbelts.
I know two people who were killed in a car crash (in the same car) several years ago. Both were actually killed by their seatbelts. One was decapitated by it. (They may also have died without them but we'll never know).",2
4191,4191,school closures,@BillSchammert The problem buried on this fear mongering whine is that it is based on the assumption that schools are for teachers and staff.  They are not.  Schools are for the students who still need to be educated and need the social interaction and opportunities they provide.,2
3150,3150,stay at home orders,"@no_phux All the Essential workers have been keeping things going since the lockdown, Teachers: Time to do your part and get the kids back in school with no conditions, kids do not die from COVID, Wear a mask if you choose to, otherwise get back to work and teach the kids!",2
2818,2818,stay at home orders,"Remember Eid will come again, 
No need to risk life. 
#StayAtHome",1
2838,2838,stay at home orders,"Please don’t grow complacent - Social distance (1.5m), limit your time in enclosed public places, wear a mask, wash your hands, cover coughs and sneezes, get tested when symptomatic and check in on your neighbours and friends :soap: :house_with_garden: :mask: :hospital:  #COVID19Aus",1
1751,1751,fauci,@DrEricDing Lmao aerosol can go up to 12-15 feet so it's dumb anyways. Masks aren't even proven to work. And to top it all off the CDC inflates deaths. We have two known treatments #HydroxycholoroquineWorks,2
2145,2145,fauci,"About the #WhiteHouseBriefing. #trump uses #DrBirx &amp; #DrFauci as cover &amp; I dont truly trust them either. 
These are Nothing More then Free Air time Political Ads. Period. 
Everyone knows it including the Networks. 
#COVID19 
@sarahaines @sunny @MeghanMcCain @WhoopiGoldberg 
:victory_hand_light_skin_tone::vulcan_salute_light_skin_tone:",2
4202,4202,school closures,"@Davos tells us that this is the Fourth Industrial Revolution. Digital citizenry is key, digital illiteracy will take us out of the race. @PMOIndia &amp; @imBhupendrasinh Please don’t stop schools &amp; online learning but EXTEND it to everyone. #SaveOurSchools",2
2836,2836,stay at home orders,"With covid19 deaths now at five, I can’t impress it on anyone how important it is for us to continue being vigilant about our health. Please wear a mask, observe personal hygiene and if it is not necessary avoid crowded places.",1
2873,2873,stay at home orders,"Please with folded hands:pray::pray::pray:, I request @sidharth_shukla  &amp; @ishehnaaz_gill to please stay safe &amp; stay home. Mumbai isn't safe anymore. We fans can wait for your projects next year but can't take chance of your health as you both are precious to us..

Please",1
2900,2900,stay at home orders,"How is the situation at your end ? #Covid_19 
#StaySafe #StayAtHome",1
1347,1347,fauci,"All these overnight experts on the #FDA . 
#DrFauci already approved it's use for
#coronavirus",1
3100,3100,stay at home orders,So everyone is making it mandatory to wear masks but business have to stay closed or have very limited occupancy... that is going to help the economy!,2
1837,1837,fauci,"#DrFauci the ""certain populations"" narrative surrounding #covid19 is very disconcerting.  How many of that population are we willing to let die for the greater good?",2
4152,4152,school closures,Many parents who work full time from home or office do not have the luxury of homeschooling or even engaging the child meaningfully. They can’t ignore the needs of parents and deny them their choice #RightToLearn,2
2784,2784,stay at home orders,"@DrAlGrossAK #Alaska opens up, allows visitors and GUESS what happens:exclamation_question_mark_selector: #COVID19 #SURGE #WTF Where is “Leadership” taking us - to the #Morgue :exclamation_question_mark_selector::scream:#WearAMask",1
4050,4050,school closures,"@AprilDRyan California, Bay Area (San Mateo). Rising Covid numbers. Daughter is Soph. HS, wife is a 1st grade teacher. So stressful April. IMHO, County re-opened to fast. People still don't want to wear mask. No vaccine in SIGHT! GOP is a bunch of a$$holes",1
2867,2867,stay at home orders,"Most Asian restaurants I know in America are still not open for dinners to dine in other than to go but Other restaurants are open to everything. This is how you can tell Asians know how dangerous #coronavirus is. 
#StaySafeStayHealthy",1
2965,2965,stay at home orders,@Karen16903 Data is all flawed!!!:face_with_symbols_on_mouth: Nothing should be closed anymore,2
3844,3844,school closures,"Social distancing is just a beautiful theory, learners when you turn your back they don’t practice it nor wear masks. Even teaching is not conducive, how do you avoid touching learners scripts?. Even marking class tests?",1
649,649,face masks,"My husband is going to be famous. :grin: He was recorded by one the local sheep of the world for not wearing a mask and killing everyone. MAN, he is one good serial killer, I never even knew. 
#Stupidity #Sheep",2
2969,2969,stay at home orders,"@BallouxFrancois @DanProft The first option is the only reasonable one.

If it's as transmissable as they say, it is inevitable that most if not all will get it at some point.

The alternative is we lockdown, force masks, and we still get it at some point.",2
3952,3952,school closures,@CBSNews Send your kids to public schools first.,1
2812,2812,stay at home orders,@ericgarcetti Mr. Mayor it is time to shut it down please help us. Save us from our selves,1
771,771,face masks,How tf am I supposed to kiss my homies on the lips through this mask?? That’s why I’m,2
3031,3031,stay at home orders,"Let @realDonaldTrump @SpeakerPelosi @senatemajldr Governors, and local leaders know they work for us, #WeThePeople they had plenty of time to gain control over his terror attack! #COVID19 #coronavirus We will reopen America full speed ahead ",2
2861,2861,stay at home orders,Freedom must be seen as a privilege and never as a right – if one acts badly and dangerously consideration must be given to restrict their freedom #WearAMaskSaveLives,1
2037,2037,fauci,@realDonaldTrump We are done with this guy scaring people.,2
2169,2169,fauci,Beware of #Disinformation from Birx. Wearing a Mask Inside Your Home Outside Your home Inside Stores:joy::joy:. WHEN do We Get To Breathe Completely Birx? Are You a Depop? #depopulationist #GatesOfHell,2
2405,2405,fauci,@WeAreSinclair We want to see Dr. Mikovitz! Don’t let the Mask Sheep :sheep: scare you!!,0
1777,1777,fauci,For telling us that masks don't work..,2
3122,3122,stay at home orders,"as the Furlough scheme starts to change and reality of this mess start to hit home 

people starting to think 
 
did as I was told and stayed in 

spent all my savings

now I have lost my job / home  

and I dont even know anyone who had this killer plague  :thinking_face:",2
3069,3069,stay at home orders,This virus response has been the most disproportionate reaction to anything I’ve seen in...ever,2
2104,2104,fauci,"@MarkPar92842203 @ChrisWh11261958 Yup! He's bought and paid for!!!
It appears protesters  get a pass from #COVID19 

Now we know we've been played.",2
2834,2834,stay at home orders,"@VisitLB @LongBeachCity Why are you encouraging people to ""visit"" Long Beach during a pandemic? #COVIDー19 #StayAtHome ",1
2937,2937,stay at home orders,@RealMattCouch @seanhannity also fails to mention the low death rate of #COVID19 . #NoMaskMandates,2
3007,3007,stay at home orders,@CAgovernor TRACK RECOVERIES SO YOUR FOLLOWERS GET THE WHOLE STORY. WAKE UP PEOPLE OR THE GREAT DEPRESSION IS COMING SOON. DO U THINK THE GOVERNMENT IS GOING TO PAY US TO STAY HOME. :joy::joy::rolling_on_the_floor_laughing: hope u like being broke and hungry.,2
2801,2801,stay at home orders,"Remember to wash your hands, wear a face mask and keep social distance. COVID19 is real.",1
3095,3095,stay at home orders,"Do you realize that “15 days to slow the spread” is now 124 days!!! The #Scamdemic is over, the hospitals are not overwhelmed, death rates are same as flu and recovery rate is 99.8% Yet here we are, locked down and masked 124 days later! #EndTheLockdown and",2
2844,2844,stay at home orders,"@GOPLeader Just how long do you think this is going to last? 

#SchoolMustClose",1
2827,2827,stay at home orders,"Amitabh ji must have taken al precautions still he is positive ,its scary to even imagine who all daily going out without mask.

#WearAMask",1
3771,3771,school closures,"It my opinion schools should stay closed not just cusse of corona 
",1
3147,3147,stay at home orders,"@drdavidsamadi What are the odds this changes completely on November 4, 2020? #COVID19 #panicporn #covidscare",2
4300,4300,school closures,"""This is what we are up against right now and No One is talking about it"" -This morning on Maria. 
Kids need schools to open. Schools help to keep our kids safer.",2
444,444,face masks,"@FinchleyCentra1 Just a little, they do want you to wear masks if you can, but drop them down for the lovely deaf girl. So we was served by her.",1
3047,3047,stay at home orders,"Why is our economy being torched for a virus that has a survival rate of 99.98 % 

WHY ! WHY ! 

where is the perspective ? 

this is complete lunacy 

WAKE UP EVERYBODY PLEASE !!

#NoMasks
#COVID19",2
3010,3010,stay at home orders,"@TexasTribune So basically, being in lockdown appears to do no good anyways!",2
1012,1012,face masks,@Texas_WTF @BetoORourke The only mistake is putting on a mask,2
3085,3085,stay at home orders,FUCK LOCKDOWN! #EndTheNightmare #COVID19,2
4179,4179,school closures,"If schools are not reopening this year, can I stop paying my school taxes?",2
2833,2833,stay at home orders,"@OCDeptofEd Close the schools! Keep students, teachers and families safe and alive.  #Covid19 spread is much worse now.",1
2779,2779,stay at home orders,@News24 @City_Press This is a very real danger I see in people around me. Please observe all health protocols. It could save your life.,1
3185,3185,stay at home orders,@_Republic17 Let's stop this travesty! #covidlies #CaronaHoax #DemocratsaretheVirus,2
3072,3072,stay at home orders,"@realDonaldTrump Time for a new team, @potus.  The current one doesn’t understand #HerdImmunity.   Time to do what we should have done initially.  Quarantine the high risk and",2
3015,3015,stay at home orders,@KyleKashuv It’s completely outrageous. Enough of these Democrat tyrannical dictators.,2
3761,3761,school closures,I just don't understand why schools are opening and the outbreak is getting worse.,1
3027,3027,stay at home orders,@KaceyonFox7 @2LarryJohnson7 Let's challenge all business owners across our beautiful country to open their business on Independence Day. What better way to celebrate our FREEDOM! RT #IndependenceDay #Freedom,2
4278,4278,school closures,"If we keep waiting for schools to reopen, which doesn’t seem possible in the near future, the  psychological connect and deep-rooted bonding that the children have developed with their teachers and their school will soon be lost.",2
4076,4076,school closures,"@CovfefeKatie Katie,
This is great if you are gathering info and making a list. If schools don't open parents should pull there kids out of public school and seek a better alternative.
#kidsfirst",1
2986,2986,stay at home orders,Any government official forcing businesses to close and free movement of people should be sued and held accountable for voiding the 1st Amendment and any officer that arrested anyone should also be charged. #coronavirus #1stAmendment,2
2916,2916,stay at home orders,"When the government shuts down your business, they still get paid.",2
3290,3290,stay at home orders,"@Margarita150264 The one thing we now aboot the Scots is they are a bunch of ""hard bastards"". The idea they would stomach their leader crying because people are in pubs is crazy. #Scamdemic",0
2897,2897,stay at home orders,"Though Eid is a time to come together for the celebration, however considering the unprecedented time, let's stay home and connect with extended family and friends through phone and video calls.
Let's stop the spread of Corona Virus.",1
809,809,face masks,"Oh, the irony…

Phantom of the Opera, you know, the one with the MASK, is being canned!!!",2
3086,3086,stay at home orders,"@MartinBenLee1 Many scientists around the world (who are not being paid to lie) are saying that this is the worlds biggest over-reaction to a virus.
But Govts. have taken control of every aspect of life &amp; they are not going to relinquish this power unless we make them.
#nomasks",2
1875,1875,fauci,Hey remember that video from Lake if the Ozarks?  Where ARE the new #COVID19 cases?  Hint. Nonexistent.  We have been lied to.  Where’s #DrFauci?,2
3009,3009,stay at home orders,@SharnelleVella The story that covid-19 is an unprecedentedly dangerous virus requiring unprecedentedly damaging measures is a lie.,2
2693,2693,fauci,@Lrihendry No thanks. I’m done w/ the #Plandemic. He &amp; I just aren’t going to agree,0
2987,2987,stay at home orders,"BBC cant contain their excitement 

the glee is written all over their faces on the news tonight announcing regional lockdowns

so much FEAR for them to spread 

#nomasks

#COVID19",2
3004,3004,stay at home orders,"@SecretaryCarson @HighlandsAL Because that's what churches do! :latin_cross::thumbs_up_medium-dark_skin_tone::thumbsup::thumbs_up_light_skin_tone:

Thank you, Dr. Carson. This is inspiring in a time when so many are paralyzed by fear. The more coronavirus tests, the better. It gets us that much closer to rebuilding even stronger!

#AmericaWorksTogether #KAG ",2
749,749,face masks,"The thought of how we all going to die from suffocation in summer wearing a mask :confused:

Sweat isn't cute, neither is the ronas.

#summer #Covid_19",2
3152,3152,stay at home orders,"@Surgeon_General @CDCgov Does nothing...virtue-signaling. 

I thought the Surgeon General said don’t wear a mask a few months ago..? Hoax!",2
1820,1820,fauci,@Phreadys Not a “SHOT” #Gatesgate #inhispocket,2
3016,3016,stay at home orders,"Wear a mask in a shop, but dont bother if u want to demonstrate or party en mass in a street. Our 'State' has just put another knife into our fragile/dying retail sector &amp; their inconsistencies are killing our economy #COVID19 #confusion #killingoureconomy",2
4166,4166,school closures,"If schools don't open this fall, can we just drop the kids off at Walmart for 7 hours?",2
1816,1816,fauci,@FoxNews on the weekends is complete and utter BS... About to drop @FoxNews like the rest... #weekendvibes #Fauci #fauciisaRat,2
2118,2118,fauci,Fauci threw that? Lmao,2
3956,3956,school closures,Why are schools still open????? Mr President you and your cabinet are bloody clueless,1
928,928,face masks,"@IlhanMN Also because the majority of masks on the market, including the one your kid is wearing as a chin strap, aren’t medical grade and therefore do nothing.",2
886,886,face masks,"Please tell me which American companies  you need to ""protect"" you in this ""health crisis""
Is it @Target 
Is is @Publix 
Is it @ultabeauty 
Is it @Walmart 
Which of these companies protect you the most? Will you patronize them more because they ""protect"" you? 
#covid19",2
790,790,face masks,"Any other time I'd have gone shopping with my sister this week, buying inessentials, eating out. But with mask rules in place we stayed in.",2
3110,3110,stay at home orders,"@GovAbbott You are absolutely clueless to reality! What good is education when the economy is going to hell because we cant open fully? Draining the funds, falling for all the CV BS...you're turning more blue daily! #TexansforStovall #pastabbottfan",2
4183,4183,school closures,"So if the schools do Online learning for next year, what do the homes without Internet access and working parents supposed to do???
#notmykid",2
4230,4230,school closures,"@HillaryClinton Citizens shouldn’t be subject to infection via contact w/ protesters, unknowingly. For protesting to be more important than church, businesses, and schools remaining open shows our country has a biased view of what is effective against this shit and what isn’t.",2
600,600,face masks,@WBTV_News Wait .. but I thought masks work !?,2
593,593,face masks,@ChuckCallesto End mask requirements to fake virus,2
2788,2788,stay at home orders,"@TMZ @TooFab I feel bad for people that get this virus, but also your an idiot to act like your invincible and that your not going to get it or that it's the flu. It's not the fucking flu people. #WearADamnMask, #StaySafe, #StayHealthy, and",1
987,987,face masks,@GovRonDeSantis @RonDeSantisFL @CFUrbanLeague And one of those choices should be in person school with NO masks!!! #schoolchoice #Casedemic,2
792,792,face masks,"B &amp; Q and the off licence with no mask today. One other couple with no mask in B &amp; Q who smiled and said ""Hello"". No staff wearing a mask in B &amp; Q. Same with the man serving in the off licence:thumbsup:",2
3012,3012,stay at home orders,@IngrahamAngle No more stimulus bills reopen America let people go back to work.,2
4248,4248,school closures,"It’s so great to know that all the rich Tory politicians can shield their elderly &amp; at risk loved ones while the rest of us, who can’t afford to stay at home, can just fuck off &amp; die :hugging_face: #Covid_19 #COVID_19uk #CoronavirusPandemic #coronavirus",2
3168,3168,stay at home orders,"Ponder this, nearly everyone opining for shutdowns &amp; school closings either still has a job or is still getting paid!:thinking_face::face_with_raised_eyebrow:
#EndTheNightmare",2
1855,1855,fauci,I can’t help but notice that @realDonaldTrump’s daily briefings have moved to after the #djia closes to prevent Dr. Doom from crashing the it every afternoon. #WuhanVirus #ChineseVirus #coronavirus #ThursdayThoughts #DrFauci #maga #FakeNews #FakeNewsMedia #ChinaLiedPeopleDied l,2
606,606,face masks,@StephenMcNeil @JustinTrudeau teachers are essential workers. Classrooms with students are essential. Stop with the insanity &amp; get our schools / sports up &amp; running fully September. U guys have no idea mental anguish u caused the kids. Masks are an individuals choice.,2
283,283,face masks,"@thepatclifford @DerekSloanCPC It’s a slippery slope, first masks, then seatbelts, then brushing your teeth. Control and compliance is real. Resist common sense!! Go @DerekSloanCPC",1
2892,2892,stay at home orders,"Please wear a mask if you don't wear it you die, I die and everyone will die but before you die pay RM 1000 first!!!..#KitaJagaKita
#Covid_19 #StayAtHomeAndStaySafe",1
4259,4259,school closures,"Oh, boy! Praying for my daughter and her 2021 classmates! Looks like they will be robbed of a normal Senior year thanks to #COVID19 restrictions that are totally unnecessary! Stop this insanity!",2
4178,4178,school closures,@GavinNewsom If masks work open the schools!!,2
938,938,face masks,"President Trump PLEASE FIRE DR. FAUCI, We don't believe in him and NO MASK MANDATES! #FreeAmerica",2
3142,3142,stay at home orders,"Said it before and will say it again 

The government strategy on #COVIDー19 

Is like trying to kill a fly in your living room by burning down the whole house :thinking_face:

#NoMasks",2
3003,3003,stay at home orders,@gayewrosser @GovAbbott @NASA_Johnson Id be interested in how much money you're making while staying home.,2
1709,1709,fauci,@emilie_anne @lleslie2278 Didn’t trust him from the minute he started with “only vaccine” will get us through.  @realDonaldTrump let the snake in !,2
3005,3005,stay at home orders,"@IngrahamAngle Again - another lie with #coronavirus numbers!  When are people going to wake up? 

#OpenSchools",2
4256,4256,school closures,@CalmdeezNutz Only idiots close schools! The science days children don't get the #KungFlu!,2
3159,3159,stay at home orders,"Did you know that “14 days to slow the spread” is now 125 days!!! The #CoronaVirusHoax is over, the hospitals are not overwhelmed, death rates are very low, and recovery rate is 99.8% Yet here we are, locked down and masked 125 days later! #EndTheLockdown and",2
3167,3167,stay at home orders,"Why is it that important news stories are being brushed under the carpet?
I speak of all the meat processing plants with Covid ""outbreaks""

Be under no illusion these stories will become absolutely relevant by Autumn when everyone is starving
#Plandemic #Covid_19",2
3097,3097,stay at home orders,"@SpeakerPelosi @RepAdamSchiff #PelosiVirus seriously? The actions of Democrats have changed me to a full blown #NeverDemocrat it is disgusting the way your party has acted! I am ashamed that I ever voted #Democrat #CuomoNursingHomeSlaughter 
#Demscocidkillinggrandma 
#OpenSchools",2
2054,2054,fauci,"@23LuckyNumbers @GovMurphy ...Dem #DrFauci, Reichsminister, aware of these facts in 2005 and KNOWING TODAY, governors, such as #Cuomo, are banning #Hydroxycloroquine (used as a malaria preventative for 70yrs) is complicit in the suffering and death of 1000s...just like Reichsminister Joseph Goebbels...",2
2998,2998,stay at home orders,Open bars! Open sports! Open schools! I’m a high school teacher &amp; we could talk about opening schools if wehave some of these measures in place. But since we don’t/ can’t/ won’t I believe that my students &amp; colleagues are,2
3038,3038,stay at home orders,"@ShawnShafai @nsarwark @chrismartenson So
Closing schools
Social distancing
Masks
Plexiglass at the Grover
Locking down business
Stay home stay safe

Didn't work",2
3161,3161,stay at home orders,@mitchellvii Over the top reaction to this virus! It’s political!,2
3044,3044,stay at home orders,"@AlexBerenson @MarcDamon1 Yeah because the first lockdown really solved it, right?!? These people are just insane!",2
2014,2014,fauci,Dr. Fauci said some sports may never get back to normal...now we know who the guy picked last for every pick up game as a kid is...#DrFauci #COVID19 #sportsareback,2
2025,2025,fauci,"@Phreadys No.  He failed in any due diligence of Ferguson’s bogus 14 year old model,undocumented, written as one string of text, let alone his prior mass hysteria projections.  For that alone he deserves to sacked.",2
3090,3090,stay at home orders,"@reallouiehuey People need to open up. This is ridiculous. Anyone afraid of the plague, stay the hell home!",2
